withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,47,33,2.016611799999737,['n'],0,left,['8'],4,2.252056299999822,[0.1437182],15.0,47,medium,control,colour,beta,,,9,18,V,R,
1,0,training,47,33,1.4338708000013867,['c'],1,left,['3'],3,2.0793711000005715,[0.30384524],98.0,47,medium,control,colour,beta,,,9,18,V,R,
2,0,training,53,27,1.5665047999991657,['c'],1,left,['3'],3,1.2688685000011901,[0.27383332],99.0,53,easy,control,colour,beta,,,9,18,V,R,
3,0,training,36,44,1.8503752999986318,['n'],1,right,['9'],5,1.0714957999989565,[-0.12774719],90.0,44,hard,control,colour,beta,,,9,18,V,R,
4,0,training,36,44,1.3998261999986426,['n'],1,right,['8'],4,0.6919811999996455,[-0.19470968],99.0,44,hard,control,colour,beta,,,9,18,V,R,
5,0,training,36,44,2.3828914999994595,['c'],0,right,['2'],2,0.8486623999997391,[0.08334112],84.0,44,hard,control,colour,beta,,,9,18,V,R,
6,0,training,36,44,1.4504094000003533,['n'],1,right,['9'],5,0.7157856999983778,[-0.20858653],99.0,44,hard,control,colour,beta,,,9,18,V,R,
7,0,training,53,27,1.2329573999995773,['c'],1,left,['8'],4,0.885585699999865,[0.32052401],100.0,53,easy,control,colour,beta,,,9,18,V,R,
8,0,training,33,47,1.0003286999999546,['n'],1,right,['9'],5,0.32182839999950374,[-0.03286849],74.0,47,medium,control,colour,beta,,,9,18,V,R,
9,0,training,44,36,1.549957799999902,['c'],1,left,['2'],2,0.6700755000001664,[0.03043928],66.0,44,hard,control,colour,beta,,,9,18,V,R,
10,0,training,27,53,0.8003657000008388,['n'],1,right,['9'],5,0.17030250000061642,[-0.07267594],96.0,53,easy,control,colour,beta,,,9,18,V,R,
11,0,training,53,27,0.9994280000009894,['n'],0,left,['3'],3,0.7232156999998551,[0.08899591],13.0,53,easy,control,colour,beta,,,9,18,V,R,
12,0,training,47,33,2.2329358000006323,['n'],0,left,['3'],3,0.35660769999958575,[-0.00057007],50.0,47,medium,control,colour,beta,,,9,18,V,R,
13,0,training,33,47,1.267142500000773,['n'],1,right,['2'],2,0.523029800000586,[-0.12548855],96.0,47,medium,control,colour,beta,,,9,18,V,R,
14,0,training,44,36,1.0167771999986144,['c'],1,left,['8'],4,0.5489013999995223,[0.06249675],82.0,44,hard,control,colour,beta,,,9,18,V,R,
15,0,training,53,27,1.7999165000001085,['c'],1,left,['8'],4,0.38272519999918586,[0.02992067],70.0,53,easy,control,colour,beta,,,9,18,V,R,
16,0,training,33,47,0.8665084999993269,['n'],1,right,['8'],4,0.2604676000009931,[-0.1909308],100.0,47,medium,control,colour,beta,,,9,18,V,R,
17,0,training,44,36,0.6994314000003214,['n'],0,left,['8'],4,0.24546129999907862,[-0.10438339],98.0,44,hard,control,colour,beta,,,9,18,V,R,
18,0,training,27,53,0.7159967999996297,['n'],1,right,['9'],5,0.294463000000178,[-0.13330962],99.0,53,easy,control,colour,beta,,,9,18,V,R,
19,0,training,36,44,1.7667539000012766,['n'],1,right,['8'],4,0.6836354000006395,[-0.21122906],99.0,44,hard,control,colour,beta,,,9,18,V,R,
20,0,training,33,47,0.6997479999990901,['c'],0,right,['1'],1,1.051469599999109,[-0.16861539],5.0,47,medium,control,colour,beta,,,9,18,V,R,
21,0,training,44,36,1.7336722999989433,['n'],0,left,['2'],2,0.9633243999996921,[0.08698524],17.0,44,hard,control,colour,beta,,,9,18,V,R,
22,0,training,27,53,0.7831633999994665,['n'],1,right,['9'],5,0.2129559999993944,[-0.10173244],98.0,53,easy,control,colour,beta,,,9,18,V,R,
23,0,training,47,33,1.1001882000000478,['c'],1,left,['9'],5,0.05611820000012813,[0.05452487],98.0,47,medium,control,colour,beta,,,9,18,V,R,
24,0,training,33,47,1.2336988000006386,['n'],1,right,['9'],5,0.15632000000005064,[-0.11499099],99.0,47,medium,control,colour,beta,,,9,18,V,R,
25,0,training,27,53,0.7832706000008329,['n'],1,right,['9'],5,0.8618060999997397,[-0.14168678],94.0,53,easy,control,colour,beta,,,9,18,V,R,
26,0,training,44,36,0.9331720999998652,['c'],1,left,['9'],5,0.09343540000008943,[0.04293022],93.0,44,hard,control,colour,beta,,,9,18,V,R,
27,0,training,47,33,0.6825229000005493,['c'],1,left,['9'],5,0.14991470000131812,[0.07684067],97.0,47,medium,control,colour,beta,,,9,18,V,R,
28,0,training,36,44,1.8166006000010384,['n'],1,right,['8'],4,0.5908679000003758,[-0.09013852],89.0,44,hard,control,colour,beta,,,9,18,V,R,
29,0,training,47,33,1.066681399999652,['c'],1,left,['8'],4,0.052056499998798245,[0.06309018],99.0,47,medium,control,colour,beta,,,9,18,V,R,
30,0,training,53,27,1.349896899999294,['c'],1,left,['9'],5,0.03577140000015788,[0.03908838],98.0,53,easy,control,colour,beta,,,9,18,V,R,
31,0,training,27,53,0.9671702999985428,['n'],1,right,['9'],5,0.05153949999839824,[-0.04357757],97.0,53,easy,control,colour,beta,,,9,18,V,R,
32,0,training,53,27,1.3163674999996147,['c'],1,left,['9'],5,0.29246469999998226,[0.0925605],96.0,53,easy,control,colour,beta,,,9,18,V,R,
33,0,training,27,53,0.6998198000001139,['n'],1,right,['0'],6,0.22833639999953448,[-0.06248393],91.0,53,easy,control,colour,beta,,,9,18,V,R,
34,0,training,44,36,1.6834269999999378,['c'],1,left,['8'],4,0.3513956999995571,[0.07701689],91.0,44,hard,control,colour,beta,,,9,18,V,R,
35,0,training,33,47,2.733804699999382,['c'],0,right,['1'],1,0.01194990000112739,[0.04368888],100.0,47,medium,control,colour,beta,,,9,18,V,R,
0,1,training,47,33,3.683578199999829,['c'],1,left,['8'],4,0.655925600000046,[0.15607484],97.0,47,medium,control,colour,beta,,,9,18,V,R,
1,1,training,27,53,0.5997814999991533,['n'],1,right,['9'],5,0.03729780000139726,[-0.06746533],100.0,53,easy,control,colour,beta,,,9,18,V,R,
2,1,training,33,47,0.6001878999995824,['n'],1,right,['0'],6,0.13157510000019101,[-0.05097889],93.0,47,medium,control,colour,beta,,,9,18,V,R,
3,1,training,47,33,0.916757900000448,['c'],1,left,['9'],5,0.43321500000092783,[0.0945486],93.0,47,medium,control,colour,beta,,,9,18,V,R,
4,1,training,36,44,0.9174650000004476,['n'],1,right,['9'],5,0.2269839000000502,[0.01621466],35.0,44,hard,control,colour,beta,,,9,18,V,R,
5,1,training,53,27,1.4498646000010922,['c'],1,left,['3'],3,1.1275284999992436,[0.34933986],100.0,53,easy,control,colour,beta,,,9,18,V,R,
6,1,training,47,33,1.0167421999994986,['n'],0,left,['3'],3,0.24914309999985562,[0.03687307],21.0,47,medium,control,colour,beta,,,9,18,V,R,
7,1,training,47,33,1.5998861999996734,['c'],1,left,['3'],3,0.24707479999960924,[0.04920524],86.0,47,medium,control,colour,beta,,,9,18,V,R,
8,1,training,47,33,1.0331824000004417,['n'],0,left,['3'],3,0.42747509999935573,[0.12972624],3.0,47,medium,control,colour,beta,,,9,18,V,R,
9,1,training,47,33,1.1663353999992978,['c'],1,left,['3'],3,0.7712000999999873,[0.20443243],99.0,47,medium,control,colour,beta,,,9,18,V,R,
10,1,training,33,47,0.7343583000001672,['n'],1,right,['9'],5,0.25435099999958766,[-0.06927245],92.0,47,medium,control,colour,beta,,,9,18,V,R,
11,1,training,53,27,1.4661431000004086,['c'],1,left,['3'],3,0.3529822000000422,[0.1771504],100.0,53,easy,control,colour,beta,,,9,18,V,R,
12,1,training,44,36,0.8001511999991635,['n'],0,left,['3'],3,0.37794160000157717,[-0.04834169],80.0,44,hard,control,colour,beta,,,9,18,V,R,
13,1,training,36,44,0.96741209999891,['n'],1,right,['3'],3,0.29949870000018564,[-0.18486997],100.0,44,hard,control,colour,beta,,,9,18,V,R,
14,1,training,36,44,1.533541900000273,['c'],0,right,['3'],3,0.10604500000044936,[0.0820419],99.0,44,hard,control,colour,beta,,,9,18,V,R,
15,1,training,27,53,0.7002151999986381,['n'],1,right,['9'],5,0.35301480000089214,[-0.09998965],95.0,53,easy,control,colour,beta,,,9,18,V,R,
16,1,training,53,27,0.7335300000013376,['c'],1,left,['9'],5,0.5887722000006761,[0.12807091],95.0,53,easy,control,colour,beta,,,9,18,V,R,
17,1,training,44,36,1.2502285999999003,['c'],1,left,['9'],5,0.12224909999895317,[0.00899351],61.0,44,hard,control,colour,beta,,,9,18,V,R,
18,1,training,44,36,2.6328434999995807,['c'],1,left,['8'],4,0.5158080999990489,[0.085571],90.0,44,hard,control,colour,beta,,,9,18,V,R,
19,1,training,27,53,0.6838952999987669,['n'],1,right,['8'],4,0.34752900000057707,[-0.22581591],100.0,53,easy,control,colour,beta,,,9,18,V,R,
20,1,training,44,36,0.9500516000007337,['c'],1,left,['8'],4,0.3992507000002661,[0.14610875],98.0,44,hard,control,colour,beta,,,9,18,V,R,
21,1,training,33,47,0.8001229999990755,['n'],1,right,['9'],5,0.3113678000008804,[-0.09583028],96.0,47,medium,control,colour,beta,,,9,18,V,R,
22,1,training,33,47,2.5004788000005647,['c'],0,right,['3'],3,0.1101427000012336,[0.08969281],99.0,47,medium,control,colour,beta,,,9,18,V,R,
23,1,training,44,36,0.767282000000705,['n'],0,left,['3'],3,0.1462814000005892,[0.01665502],31.0,44,hard,control,colour,beta,,,9,18,V,R,
24,1,training,53,27,1.1839292999993631,['c'],1,left,['8'],4,0.34106679999968037,[0.06135475],87.0,53,easy,control,colour,beta,,,9,18,V,R,
25,1,training,44,36,1.6159991999993508,['c'],1,left,['8'],4,0.5743027000007714,[0.0508914],77.0,44,hard,control,colour,beta,,,9,18,V,R,
26,1,training,33,47,0.7503347000001668,['n'],1,right,['8'],4,0.32054430000061984,[-0.11513455],97.0,47,medium,control,colour,beta,,,9,18,V,R,
27,1,training,53,27,0.8827825000007579,['c'],1,left,['9'],5,0.18360369999936665,[0.02577491],75.0,53,easy,control,colour,beta,,,9,18,V,R,
28,1,training,36,44,0.6001273000001675,['n'],1,right,['9'],5,0.2718686999996862,[0.00111112],49.0,44,hard,control,colour,beta,,,9,18,V,R,
29,1,training,53,27,0.8835747000011906,['c'],1,left,['8'],4,0.24896310000076483,[0.11637558],99.0,53,easy,control,colour,beta,,,9,18,V,R,
30,1,training,27,53,1.2500827000003483,['n'],1,right,['8'],4,0.24479710000014165,[-0.10599634],98.0,53,easy,control,colour,beta,,,9,18,V,R,
31,1,training,27,53,0.9001475000004575,['n'],1,right,['8'],4,0.20637660000102187,[-0.16957261],100.0,53,easy,control,colour,beta,,,9,18,V,R,
32,1,training,33,47,0.9164196000001539,['n'],1,right,['8'],4,0.7284858999992139,[-0.26774543],100.0,47,medium,control,colour,beta,,,9,18,V,R,
