withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,27,53,2.9500611000000845,['n'],1,right,['3'],3,3.631387800000084,[-0.82714455],100.0,53,easy,plus,colour,beta,,,15,18,V,R,
1,0,training,44,36,2.0002350000002025,['c'],1,left,['8'],4,2.645027700000128,[0.64529228],100.0,44,hard,plus,colour,beta,,,15,18,V,R,
2,0,training,33,47,1.433323800000153,['c'],0,right,['9'],5,2.07295780000004,[-0.09576453],38.0,47,medium,plus,colour,beta,,,15,18,V,R,
3,0,training,53,27,2.367015700000138,['n'],0,left,['8'],4,0.7500586999999541,[-0.02224822],83.0,53,easy,plus,colour,beta,,,15,18,V,R,
4,0,training,47,33,1.5165335000001505,['c'],1,left,['8'],4,3.19433939999999,[0.36738642],99.0,47,medium,plus,colour,beta,,,15,18,V,R,
5,0,training,53,27,1.3508898000000045,['c'],1,left,['9'],5,0.635294599999952,[0.19305358],100.0,53,easy,plus,colour,beta,,,15,18,V,R,
6,0,training,33,47,2.399667600000157,['c'],0,right,['3'],3,0.8571018000000095,[-0.28232915],1.0,47,medium,plus,colour,beta,,,15,18,V,R,
7,0,training,33,47,2.9163416999999754,['n'],1,right,['3'],3,3.0016508000001068,[-0.54560535],100.0,47,medium,plus,colour,beta,,,15,18,V,R,
8,0,training,44,36,1.3003754999999728,['c'],1,left,['8'],4,1.3164110000000164,[0.28570272],100.0,44,hard,plus,colour,beta,,,15,18,V,R,
9,0,training,33,47,2.3658156000001327,['n'],1,right,['8'],4,0.8721920000000409,[-0.22773572],100.0,47,medium,plus,colour,beta,,,15,18,V,R,
10,0,training,36,44,1.3661266999999953,['c'],0,right,['8'],4,0.7896895999999742,[0.09411295],95.0,44,hard,plus,colour,beta,,,15,18,V,R,
11,0,training,53,27,0.9333222000000205,['c'],1,left,['9'],5,0.4406778000000031,[0.13497819],99.0,53,easy,plus,colour,beta,,,15,18,V,R,
12,0,training,36,44,0.9332037000001492,['c'],0,right,['9'],5,1.8326813000001039,[-0.14642072],23.0,44,hard,plus,colour,beta,,,15,18,V,R,
13,0,training,33,47,1.8670501000001423,['n'],1,right,['3'],3,2.7638202000000547,[-0.30386155],98.0,47,medium,plus,colour,beta,,,15,18,V,R,
14,0,training,47,33,1.1161491000000296,['c'],1,left,['9'],5,0.39165120000006937,[0.1147588],99.0,47,medium,plus,colour,beta,,,15,18,V,R,
15,0,training,27,53,0.9497393999999986,['n'],1,right,['9'],5,1.657405899999958,[-0.35372151],100.0,53,easy,plus,colour,beta,,,15,18,V,R,
16,0,training,53,27,2.1333887999999206,['n'],0,left,['8'],4,0.5851700000000619,[0.02415257],68.0,53,easy,plus,colour,beta,,,15,18,V,R,
17,0,training,36,44,3.4332111999999597,['c'],0,right,['8'],4,0.6395810000001347,[0.12017431],98.0,44,hard,plus,colour,beta,,,15,18,V,R,
18,0,training,27,53,1.2843577000001005,['n'],1,right,['9'],5,0.6020023000000947,[-0.14669286],99.0,53,easy,plus,colour,beta,,,15,18,V,R,
19,0,training,47,33,1.8173495999999432,['c'],1,left,['9'],5,0.672498300000143,[0.10390029],97.0,47,medium,plus,colour,beta,,,15,18,V,R,
20,0,training,47,33,2.1997599999999693,['c'],1,left,['0'],6,0.6932031999999708,[0.04937182],91.0,47,medium,plus,colour,beta,,,15,18,V,R,
21,0,training,47,33,1.2506134000000202,['n'],0,left,['8'],4,0.6868111999999655,[-0.00675165],79.0,47,medium,plus,colour,beta,,,15,18,V,R,
22,0,training,44,36,1.1497789000000012,['c'],1,left,['0'],6,0.5883404000001065,[0.03704144],90.0,44,hard,plus,colour,beta,,,15,18,V,R,
23,0,training,53,27,0.9329588000000513,['c'],1,left,['0'],6,0.34283650000020316,[0.06854289],98.0,53,easy,plus,colour,beta,,,15,18,V,R,
24,0,training,33,47,0.9001295999999002,['n'],1,right,['9'],5,0.332612299999937,[-0.11296046],99.0,47,medium,plus,colour,beta,,,15,18,V,R,
25,0,training,36,44,1.3333449000001565,['c'],0,right,['8'],4,0.6094622000000527,[-0.09827651],27.0,44,hard,plus,colour,beta,,,15,18,V,R,
26,0,training,36,44,1.766840400000092,['n'],1,right,['8'],4,0.7138110000000779,[-0.23044988],100.0,44,hard,plus,colour,beta,,,15,18,V,R,
27,0,training,44,36,1.4662984999999935,['c'],1,left,['0'],6,0.5227666000000681,[0.07723505],96.0,44,hard,plus,colour,beta,,,15,18,V,R,
