withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,27,53,0.9834316999999828,['n'],1,right,['0'],6,1.7014331000000311,[-0.58522455],100.0,53,easy,minus,colour,beta,,,21,18,V,R,
1,0,training,36,44,1.866792499999974,['c'],0,right,['8'],4,0.7813772999999742,[-0.23988405],0.0,44,hard,minus,colour,beta,,,21,18,V,R,
2,0,training,44,36,2.5165069000000244,['n'],0,left,['8'],4,0.960737599999959,[-0.00932652],30.0,44,hard,minus,colour,beta,,,21,18,V,R,
3,0,training,47,33,1.6835819000000356,['c'],1,left,['0'],6,0.3344673999999941,[0.12387994],89.0,47,medium,minus,colour,beta,,,21,18,V,R,
4,0,training,44,36,1.1501398999999992,['c'],1,left,['0'],6,0.31417799999996987,[-0.03548831],5.0,44,hard,minus,colour,beta,,,21,18,V,R,
5,0,training,47,33,0.8667655999998942,['c'],1,left,['0'],6,0.43443119999994906,[0.06211881],54.0,47,medium,minus,colour,beta,,,21,18,V,R,
6,0,training,36,44,1.0499465999999984,['n'],1,right,['3'],3,0.39826540000001387,[-0.01886543],26.0,44,hard,minus,colour,beta,,,21,18,V,R,
7,0,training,27,53,1.6163726999999426,['n'],1,right,['0'],6,0.13315220000004047,[-0.04789522],41.0,53,easy,minus,colour,beta,,,21,18,V,R,
8,0,training,33,47,0.6669404000000441,['n'],1,right,['0'],6,0.02894159999993917,[-0.0712703],84.0,47,medium,minus,colour,beta,,,21,18,V,R,
9,0,training,47,33,0.7164576000000125,['c'],1,left,['0'],6,2.246415700000057,[0.05228537],49.0,47,medium,minus,colour,beta,,,21,18,V,R,
10,0,training,53,27,0.8829285000000482,['c'],1,left,['0'],6,0.0007288000000471584,[0.04809273],1.0,53,easy,minus,colour,beta,,,21,18,V,R,
11,0,training,47,33,0.8666611999999532,['c'],1,left,['0'],6,0.8693537000000333,[0.13490912],82.0,47,medium,minus,colour,beta,,,21,18,V,R,
12,0,training,33,47,0.9828647999999021,['n'],1,right,['0'],6,0.03439389999994091,[-0.05253003],43.0,47,medium,minus,colour,beta,,,21,18,V,R,
13,0,training,53,27,0.7166749000000436,['c'],1,left,['0'],6,0.4920246000000361,[0.05871974],52.0,53,easy,minus,colour,beta,,,21,18,V,R,
14,0,training,47,33,0.7173811000000114,['c'],1,left,['0'],6,0.22680309999998371,[0.10244626],85.0,47,medium,minus,colour,beta,,,21,18,V,R,
