withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,27,53,5.298855000000003,['n'],1,right,['3'],3,12.729043900000079,[-2.57435436],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
1,0,training,27,53,3.016238899999962,['c'],0,right,['3'],3,3.6548796000001857,[-0.5528451],0.0,53,easy,plus,colour,alpha,,,15,18,V,R,
2,0,training,36,44,3.166482300000098,['n'],1,right,['8'],4,4.717381400000022,[-0.52203731],100.0,44,hard,plus,colour,alpha,,,15,18,V,R,
3,0,training,33,47,1.2672666000000845,['c'],0,right,['3'],3,1.7160129999999754,[-0.39833212],0.0,47,medium,plus,colour,alpha,,,15,18,V,R,
4,0,training,53,27,1.7662202000001344,['c'],1,left,['9'],5,1.3920196999999916,[0.53022411],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
5,0,training,44,36,1.0175375999999687,['c'],1,left,['9'],5,0.6153071999999611,[0.02088493],72.0,44,hard,plus,colour,alpha,,,15,18,V,R,
6,0,training,33,47,0.7338583000000654,['c'],0,right,['9'],5,1.0642708999998831,[0.0436664],82.0,47,medium,plus,colour,alpha,,,15,18,V,R,
7,0,training,47,33,0.6829150999999456,['c'],1,left,['8'],4,0.7612464000001182,[0.07111139],95.0,47,medium,plus,colour,alpha,,,15,18,V,R,
8,0,training,47,33,1.1161217999999735,['c'],1,left,['8'],4,0.5336980000001859,[0.02138238],74.0,47,medium,plus,colour,alpha,,,15,18,V,R,
9,0,training,44,36,0.7335201999999299,['c'],1,left,['8'],4,0.8261598999999933,[0.0974927],98.0,44,hard,plus,colour,alpha,,,15,18,V,R,
10,0,training,36,44,2.283237999999983,['n'],1,right,['8'],4,1.2053194999998595,[0.11520487],2.0,44,hard,plus,colour,alpha,,,15,18,V,R,
11,0,training,36,44,1.1994829999998728,['n'],1,right,['8'],4,0.5402530999999726,[-0.12562584],100.0,44,hard,plus,colour,alpha,,,15,18,V,R,
12,0,training,27,53,0.8338043999999627,['n'],1,right,['9'],5,0.5406575000001794,[-0.37313963],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
13,0,training,47,33,0.6164119000000028,['c'],1,left,['9'],5,0.3414013999999952,[0.06044593],98.0,47,medium,plus,colour,alpha,,,15,18,V,R,
14,0,training,36,44,0.5838146999999481,['c'],0,right,['9'],5,0.26397610000003624,[0.0905886],100.0,44,hard,plus,colour,alpha,,,15,18,V,R,
15,0,training,33,47,0.816118200000119,['c'],0,right,['8'],4,0.32435300000020106,[-0.05115172],4.0,47,medium,plus,colour,alpha,,,15,18,V,R,
16,0,training,33,47,1.0162662000000182,['n'],1,right,['9'],5,0.2780849999999191,[-0.00024444],50.0,47,medium,plus,colour,alpha,,,15,18,V,R,
17,0,training,36,44,2.0333469999998215,['n'],1,right,['9'],5,0.40111639999986437,[-0.16846355],100.0,44,hard,plus,colour,alpha,,,15,18,V,R,
18,0,training,33,47,1.6504257999999936,['c'],0,right,['3'],3,0.4869288999998389,[-0.01757409],29.0,47,medium,plus,colour,alpha,,,15,18,V,R,
19,0,training,53,27,0.7336342999999488,['c'],1,left,['9'],5,0.621278699999948,[0.22810471],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
20,0,training,53,27,0.9326831999999285,['c'],1,left,['9'],5,0.31042329999991125,[-0.04963987],4.0,53,easy,plus,colour,alpha,,,15,18,V,R,
21,0,training,47,33,0.5837097999999514,['c'],1,left,['9'],5,0.6498676999999589,[0.18006637],100.0,47,medium,plus,colour,alpha,,,15,18,V,R,
22,0,training,27,53,0.6663075999999819,['n'],1,right,['9'],5,0.36482169999999314,[-0.20506904],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
23,0,training,36,44,0.8167438999998922,['c'],0,right,['8'],4,0.6932862999999543,[-0.00024795],50.0,44,hard,plus,colour,alpha,,,15,18,V,R,
24,0,training,53,27,0.7674811000001682,['c'],1,left,['9'],5,0.3223367999999027,[0.10428231],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
25,0,training,27,53,0.7503038000002107,['n'],1,right,['8'],4,0.41466960000002473,[-0.04805775],94.0,53,easy,plus,colour,alpha,,,15,18,V,R,
26,0,training,53,27,0.8164862000000994,['c'],1,left,['0'],6,0.4207245999998577,[0.07672033],99.0,53,easy,plus,colour,alpha,,,15,18,V,R,
27,0,training,44,36,0.833629799999926,['c'],1,left,['9'],5,0.37802220000003217,[0.05959475],97.0,44,hard,plus,colour,alpha,,,15,18,V,R,
28,0,training,27,53,0.7664503000000877,['n'],1,right,['0'],6,0.25962159999994583,[-0.07766926],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
29,0,training,33,47,1.1002351999998154,['c'],0,right,['3'],3,0.6766341000000011,[0.00725731],58.0,47,medium,plus,colour,alpha,,,15,18,V,R,
30,0,training,47,33,0.7999148999999761,['c'],1,left,['8'],4,1.184944200000018,[0.18934841],100.0,47,medium,plus,colour,alpha,,,15,18,V,R,
31,0,training,53,27,0.8329670000000533,['c'],1,left,['0'],6,0.34349649999990106,[0.08115522],99.0,53,easy,plus,colour,alpha,,,15,18,V,R,
32,0,training,44,36,0.6827937999998994,['c'],1,left,['9'],5,0.24575540000000728,[0.14170949],100.0,44,hard,plus,colour,alpha,,,15,18,V,R,
33,0,training,47,33,0.7174482999998872,['c'],1,left,['9'],5,0.21465950000015255,[0.08189691],100.0,47,medium,plus,colour,alpha,,,15,18,V,R,
34,0,training,44,36,1.0667373999999654,['c'],1,left,['8'],4,0.2830504999999448,[0.05679056],98.0,44,hard,plus,colour,alpha,,,15,18,V,R,
35,0,training,44,36,0.5841865000002144,['c'],1,left,['8'],4,0.2560873999998421,[0.05030667],97.0,44,hard,plus,colour,alpha,,,15,18,V,R,
0,1,training,33,47,2.366071599999941,['c'],0,right,['8'],4,0.4874560000000656,[0.02327558],77.0,47,medium,plus,colour,alpha,,,15,18,V,R,
1,1,training,27,53,0.7340909999998075,['n'],1,right,['9'],5,0.2697712000001502,[-0.12870775],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
2,1,training,53,27,0.5500493999998071,['c'],1,left,['9'],5,0.3401392999999189,[0.1856812],100.0,53,easy,plus,colour,alpha,,,15,18,V,R,
3,1,training,44,36,0.5998976000000766,['c'],1,left,['8'],4,0.2931370999999672,[0.04210383],94.0,44,hard,plus,colour,alpha,,,15,18,V,R,
