withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,53,27,0.6330807999984245,['c'],1,left,['2'],5,2.368732999999338,[0.28580994],97.0,53,easy,control,colour,alpha,,,18,18,V,R,
1,0,training,33,47,0.5663429999985965,['n'],1,right,['1'],6,2.0177872000022035,[-0.2473342],96.0,47,medium,control,colour,alpha,,,18,18,V,R,
2,0,training,36,44,0.4834104999972624,['n'],1,right,['1'],6,1.2847647000016877,[-0.02583032],60.0,44,hard,control,colour,alpha,,,18,18,V,R,
3,0,training,36,44,0.8332798000010371,['n'],1,right,['2'],5,1.1909129999985453,[-0.26290605],99.0,44,hard,control,colour,alpha,,,18,18,V,R,
4,0,training,47,33,0.4832920999979251,['c'],1,left,['2'],5,0.9075874000009208,[0.26170113],99.0,47,medium,control,colour,alpha,,,18,18,V,R,
5,0,training,33,47,0.5000590999989072,['n'],1,right,['2'],5,0.9704318000003695,[-0.21056774],98.0,47,medium,control,colour,alpha,,,18,18,V,R,
6,0,training,27,53,0.5164220000006026,['c'],0,right,['0'],1,0.6943283999971754,[-0.10784516],9.0,53,easy,control,colour,alpha,,,18,18,V,R,
7,0,training,44,36,0.7831249999981083,['n'],0,left,['3'],4,1.1389564999990398,[0.26875026],1.0,44,hard,control,colour,alpha,,,18,18,V,R,
8,0,training,44,36,0.6668805000008433,['n'],0,left,['3'],4,1.0736509999987902,[-0.01499024],56.0,44,hard,control,colour,alpha,,,18,18,V,R,
9,0,training,36,44,0.7663437000010163,['n'],1,right,['2'],5,1.08721830000286,[-0.19209143],96.0,44,hard,control,colour,alpha,,,18,18,V,R,
10,0,training,47,33,0.6834868000005372,['c'],1,left,['2'],5,0.5276031000030343,[0.15258271],98.0,47,medium,control,colour,alpha,,,18,18,V,R,
