withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
14,4,main,62,18,0.7007297000000108,['c'],1,left,['0'],6,0.11638469999979861,-99,-99,62,shape,3,18,V,R,
15,4,main,31,49,1.2170058000001518,['c'],0,right,['9'],5,0.2556350000004386,-99,-99,49,shape,3,18,V,R,
16,4,main,49,31,0.7673592999999528,['c'],1,left,['8'],4,0.23909350000030827,-99,-99,49,shape,3,18,V,R,
17,4,main,62,18,0.8334688999993887,['c'],1,left,['0'],6,0.1166681000004246,-99,-99,62,shape,3,18,V,R,
18,4,main,18,62,1.3344963999998072,['c'],0,right,['0'],6,0.09906619999946997,-99,-99,62,shape,3,18,V,R,
19,4,main,31,49,1.2007109000005585,['n'],1,right,['0'],6,0.13506609999967623,-99,-99,49,shape,3,18,V,R,
20,4,main,62,18,0.9001299999999901,['c'],1,left,['0'],6,0.11775899999975081,-99,-99,62,shape,3,18,V,R,
21,4,main,49,31,0.7005124000006617,['c'],1,left,['0'],6,0.08554110000022774,-99,-99,49,shape,3,18,V,R,
22,4,main,31,49,1.3168971999994028,['c'],0,right,['8'],4,0.20577319999938481,-99,-99,49,shape,3,18,V,R,
23,4,main,23,57,1.0506647000001976,['n'],1,right,['0'],6,0.13998869999977614,-99,-99,57,shape,3,18,V,R,
24,4,main,57,23,0.9844592999997985,['c'],1,left,['0'],6,0.15156459999980143,-99,-99,57,shape,3,18,V,R,
25,4,main,49,31,0.8337357000000338,['c'],1,left,['0'],6,0.1204262999999628,-99,-99,49,shape,3,18,V,R,
26,4,main,23,57,1.017195599999468,['n'],1,right,['0'],6,0.09933790000013687,-99,-99,57,shape,3,18,V,R,
27,4,main,57,23,0.7004643000000215,['c'],1,left,['0'],6,0.12343390000023646,-99,-99,57,shape,3,18,V,R,
28,4,main,23,57,0.9664762000002156,['n'],1,right,['0'],6,0.16043050000007497,-99,-99,57,shape,3,18,V,R,
29,4,main,18,62,1.1666351000003488,['n'],1,right,['0'],6,0.04393970000000991,-99,-99,62,shape,3,18,V,R,
30,4,main,31,49,0.8833660999998756,['c'],0,right,['0'],6,0.49552399999993213,-99,-99,49,shape,3,18,V,R,
31,4,main,18,62,0.8169726000005539,['n'],1,right,['0'],6,0.0908711999991283,-99,-99,62,shape,3,18,V,R,
32,4,main,62,18,0.683777000000191,['c'],1,left,['0'],6,0.04447199999958684,-99,-99,62,shape,3,18,V,R,
33,4,main,57,23,0.7001954000006663,['c'],1,left,['0'],6,0.030831000000034692,-99,-99,57,shape,3,18,V,R,
34,4,main,23,57,0.6508861000002071,['n'],1,right,['0'],6,0.5395161999995253,-99,-99,57,shape,3,18,V,R,
35,4,main,57,23,1.1172444999992877,['c'],1,left,['0'],6,0.09769490000053338,-99,-99,57,shape,3,18,V,R,
0,5,main,18,62,0.8337487999997393,['n'],1,right,['0'],6,0.041953400000238616,-99,-99,62,shape,3,18,V,R,
1,5,main,18,62,0.6671043999995163,['n'],1,right,['0'],6,0.07021350000013626,-99,-99,62,shape,3,18,V,R,
2,5,main,57,23,0.5667174000000159,['c'],1,left,['0'],6,0.10109400000055757,-99,-99,57,shape,3,18,V,R,
3,5,main,18,62,0.7833330000003116,['c'],0,right,['8'],4,0.04997379999986151,-99,-99,62,shape,3,18,V,R,
4,5,main,31,49,1.1339209000007031,['c'],0,right,['8'],4,0.06673609999961627,-99,-99,49,shape,3,18,V,R,
5,5,main,62,18,0.8501995000005991,['c'],1,left,['0'],6,0.03038139999989653,-99,-99,62,shape,3,18,V,R,
6,5,main,57,23,0.6169759000003978,['c'],1,left,['0'],6,0.17266380000000936,-99,-99,57,shape,3,18,V,R,
7,5,main,57,23,0.7999755999999252,['c'],1,left,['0'],6,0.13393040000028122,-99,-99,57,shape,3,18,V,R,
8,5,main,23,57,0.8325977999993484,['n'],1,right,['8'],4,0.15154849999998987,-99,-99,57,shape,3,18,V,R,
9,5,main,18,62,0.8175215000001117,['n'],1,right,['8'],4,0.057127500000206055,-99,-99,62,shape,3,18,V,R,
10,5,main,31,49,0.7670814999992217,['n'],1,right,['8'],4,0.05653930000062246,-99,-99,49,shape,3,18,V,R,
11,5,main,18,62,0.766989900000226,['n'],1,right,['9'],5,0.13612750000083906,-99,-99,62,shape,3,18,V,R,
12,5,main,62,18,0.6666193000000931,['c'],1,left,['0'],6,0.5360754000002999,-99,-99,62,shape,3,18,V,R,
13,5,main,31,49,2.1002211000004536,['n'],1,right,['8'],4,0.10322369999994407,-99,-99,49,shape,3,18,V,R,
14,5,main,49,31,0.633913499999835,['c'],1,left,['9'],5,0.14622909999980038,-99,-99,49,shape,3,18,V,R,
15,5,main,23,57,0.7332424999995055,['c'],0,right,['3'],3,0.8309325000000172,-99,-99,57,shape,3,18,V,R,
16,5,main,31,49,1.4502996000001076,['n'],1,right,['9'],5,0.1478320000005624,-99,-99,49,shape,3,18,V,R,
17,5,main,18,62,1.466829900000448,['n'],1,right,['9'],5,0.5476647999994384,-99,-99,62,shape,3,18,V,R,
18,5,main,31,49,0.6672005000000354,['n'],1,right,['9'],5,0.2833145999993576,-99,-99,49,shape,3,18,V,R,
19,5,main,49,31,0.6837329999998474,['c'],1,left,['0'],6,0.19681340000079217,-99,-99,49,shape,3,18,V,R,
20,5,main,23,57,1.2666226999999708,['c'],0,right,['8'],4,0.23427839999931166,-99,-99,57,shape,3,18,V,R,
21,5,main,57,23,1.4513968000001114,['c'],1,left,['9'],5,0.10355499999968742,-99,-99,57,shape,3,18,V,R,
22,5,main,49,31,1.0166497000000163,['c'],1,left,['0'],6,0.1787821999996595,-99,-99,49,shape,3,18,V,R,
23,5,main,23,57,1.1169935999996596,['c'],0,right,['3'],3,0.5430398999997124,-99,-99,57,shape,3,18,V,R,
24,5,main,57,23,0.7004027000002679,['c'],1,left,['0'],6,0.14984450000065408,-99,-99,57,shape,3,18,V,R,
25,5,main,62,18,0.666533000000527,['c'],1,left,['0'],6,0.413391899999624,-99,-99,62,shape,3,18,V,R,
26,5,main,49,31,0.6339291999993293,['c'],1,left,['0'],6,0.8033919999998034,-99,-99,49,shape,3,18,V,R,
27,5,main,31,49,0.7504707999996754,['c'],0,right,['0'],6,0.1821468999996796,-99,-99,49,shape,3,18,V,R,
28,5,main,62,18,0.6670090000006894,['c'],1,left,['0'],6,0.21219440000004397,-99,-99,62,shape,3,18,V,R,
29,5,main,62,18,0.5677421999998842,['c'],1,left,['0'],6,0.18887610000001587,-99,-99,62,shape,3,18,V,R,
30,5,main,49,31,0.633606299999883,['c'],1,left,['0'],6,0.15647250000074564,-99,-99,49,shape,3,18,V,R,
31,5,main,62,18,0.5839978000003612,['c'],1,left,['0'],6,0.16730180000013206,-99,-99,62,shape,3,18,V,R,
32,5,main,49,31,0.7002464999995937,['c'],1,left,['0'],6,0.3086941999999908,-99,-99,49,shape,3,18,V,R,
33,5,main,57,23,0.6004730000004201,['c'],1,left,['0'],6,0.21716039999955683,-99,-99,57,shape,3,18,V,R,
34,5,main,23,57,1.2169018999993568,['n'],1,right,['0'],6,0.39193539999996574,-99,-99,57,shape,3,18,V,R,
35,5,main,23,57,0.817098000000442,['n'],1,right,['8'],4,0.16058950000024197,-99,-99,57,shape,3,18,V,R,
0,6,main,23,57,0.8172162000000753,['c'],0,right,['9'],5,0.12407600000005914,-99,-99,57,shape,3,18,V,R,
1,6,main,31,49,0.5836777000004076,['c'],0,right,['0'],6,0.06429589999970631,-99,-99,49,shape,3,18,V,R,
2,6,main,49,31,0.5337770999994973,['c'],1,left,['0'],6,0.12045140000009269,-99,-99,49,shape,3,18,V,R,
3,6,main,23,57,0.7337649999999485,['c'],0,right,['0'],6,0.08674410000003263,-99,-99,57,shape,3,18,V,R,
4,6,main,23,57,1.4829994000001534,['c'],0,right,['0'],6,0.13604980000036448,-99,-99,57,shape,3,18,V,R,
5,6,main,57,23,0.7670858000001317,['c'],1,left,['0'],6,0.04444650000004913,-99,-99,57,shape,3,18,V,R,
6,6,main,23,57,0.8998728999995365,['n'],1,right,['0'],6,0.1185072999996919,-99,-99,57,shape,3,18,V,R,
7,6,main,31,49,0.8335938000000169,['c'],0,right,['0'],6,0.056592900000396185,-99,-99,49,shape,3,18,V,R,
8,6,main,57,23,0.8666228000001865,['c'],1,left,['0'],6,0.10826799999995274,-99,-99,57,shape,3,18,V,R,
9,6,main,31,49,0.6509470999999394,['c'],0,right,['0'],6,0.07832940000025701,-99,-99,49,shape,3,18,V,R,
10,6,main,18,62,0.683877699999357,['n'],1,right,['0'],6,0.08792859999994107,-99,-99,62,shape,3,18,V,R,
11,6,main,62,18,0.6504138999998759,['c'],1,left,['0'],6,0.06686739999986457,-99,-99,62,shape,3,18,V,R,
12,6,main,31,49,1.0007586000001538,['n'],1,right,['0'],6,0.1286165000001347,-99,-99,49,shape,3,18,V,R,
13,6,main,62,18,0.6502592000006189,['c'],1,left,['0'],6,0.16115829999944253,-99,-99,62,shape,3,18,V,R,
14,6,main,57,23,0.7501228000000992,['c'],1,left,['0'],6,0.11668510000072274,-99,-99,57,shape,3,18,V,R,
15,6,main,18,62,0.8832892000000356,['n'],1,right,['8'],4,0.19664410000041244,-99,-99,62,shape,3,18,V,R,
16,6,main,57,23,0.6336170000004131,['c'],1,left,['9'],5,0.09175059999961377,-99,-99,57,shape,3,18,V,R,
17,6,main,31,49,0.8501588999997693,['c'],0,right,['9'],5,0.13461479999932635,-99,-99,49,shape,3,18,V,R,
18,6,main,23,57,1.4672124000007898,['n'],1,right,['9'],5,0.2548805000005814,-99,-99,57,shape,3,18,V,R,
19,6,main,18,62,0.8007410000000164,['n'],1,right,['0'],6,0.07705689999966125,-99,-99,62,shape,3,18,V,R,
20,6,main,49,31,0.6666877999996359,['c'],1,left,['8'],4,0.19201089999933174,-99,-99,49,shape,3,18,V,R,
21,6,main,62,18,0.9336723000005804,['c'],1,left,['9'],5,0.1712944000000789,-99,-99,62,shape,3,18,V,R,
22,6,main,62,18,1.2170288999996046,['c'],1,left,['0'],6,0.2204515999992509,-99,-99,62,shape,3,18,V,R,
23,6,main,31,49,1.0508928999997806,['n'],1,right,['9'],5,0.09796459999961371,-99,-99,49,shape,3,18,V,R,
24,6,main,62,18,0.6329786999995122,['c'],1,left,['0'],6,0.10075719999986177,-99,-99,62,shape,3,18,V,R,
25,6,main,57,23,0.6834737999997742,['c'],1,left,['8'],4,0.14178679999986343,-99,-99,57,shape,3,18,V,R,
26,6,main,49,31,0.7335065999996004,['c'],1,left,['9'],5,0.0589802000004056,-99,-99,49,shape,3,18,V,R,
27,6,main,49,31,1.5341061999997692,['c'],1,left,['0'],6,0.12402910000037082,-99,-99,49,shape,3,18,V,R,
28,6,main,18,62,1.066269199999624,['n'],1,right,['9'],5,0.07693659999949887,-99,-99,62,shape,3,18,V,R,
29,6,main,62,18,0.7332607000007556,['c'],1,left,['0'],6,0.1652660999998261,-99,-99,62,shape,3,18,V,R,
30,6,main,57,23,0.9499961000001349,['c'],1,left,['0'],6,0.1047153999998045,-99,-99,57,shape,3,18,V,R,
31,6,main,49,31,0.833685699999478,['c'],1,left,['0'],6,0.09952479999992647,-99,-99,49,shape,3,18,V,R,
32,6,main,49,31,0.6844405000001643,['c'],1,left,['8'],4,0.21241790000021865,-99,-99,49,shape,3,18,V,R,
33,6,main,18,62,0.7846694999998363,['n'],1,right,['9'],5,0.11660370000026887,-99,-99,62,shape,3,18,V,R,
34,6,main,18,62,1.0332588000001124,['n'],1,right,['0'],6,0.06291700000019773,-99,-99,62,shape,3,18,V,R,
35,6,main,23,57,0.7332537000002048,['n'],1,right,['0'],6,0.14303899999958958,-99,-99,57,shape,3,18,V,R,
0,7,main,31,49,1.0002039000000877,['n'],1,right,['9'],5,0.3088415000001987,-99,-99,49,shape,3,18,V,R,
1,7,main,23,57,0.8499544000005699,['n'],1,right,['9'],5,0.09527959999923041,-99,-99,57,shape,3,18,V,R,
2,7,main,31,49,0.68358999999964,['n'],1,right,['9'],5,0.08816500000011729,-99,-99,49,shape,3,18,V,R,
3,7,main,31,49,0.7172428000003492,['n'],1,right,['9'],5,0.056420900000375696,-99,-99,49,shape,3,18,V,R,
4,7,main,57,23,0.6170755000002828,['c'],1,left,['0'],6,0.1495664999993096,-99,-99,57,shape,3,18,V,R,
5,7,main,18,62,0.767214999999851,['c'],0,right,['0'],6,0.12134750000041095,-99,-99,62,shape,3,18,V,R,
6,7,main,49,31,0.749857300000258,['c'],1,left,['0'],6,0.42275119999976596,-99,-99,49,shape,3,18,V,R,
7,7,main,57,23,0.7003168000001097,['c'],1,left,['0'],6,0.21813269999984186,-99,-99,57,shape,3,18,V,R,
8,7,main,49,31,0.800990499999898,['c'],1,left,['0'],6,0.08189440000023751,-99,-99,49,shape,3,18,V,R,
9,7,main,18,62,0.967059500000687,['c'],0,right,['8'],4,0.15183579999938956,-99,-99,62,shape,3,18,V,R,
10,7,main,23,57,0.999989199999618,['n'],1,right,['8'],4,0.06638910000037868,-99,-99,57,shape,3,18,V,R,
11,7,main,57,23,0.9671008999994228,['c'],1,left,['0'],6,0.12908930000048713,-99,-99,57,shape,3,18,V,R,
12,7,main,18,62,0.8503351999997903,['n'],1,right,['0'],6,0.13794210000014573,-99,-99,62,shape,3,18,V,R,
13,7,main,49,31,0.9001834000000599,['n'],0,left,['0'],6,1.5769833000003928,-99,-99,49,shape,3,18,V,R,
14,7,main,23,57,0.900317399999949,['n'],1,right,['0'],6,0.08666230000017094,-99,-99,57,shape,3,18,V,R,
15,7,main,31,49,1.3675939000004291,['c'],0,right,['0'],6,0.3088416000000507,-99,-99,49,shape,3,18,V,R,
16,7,main,62,18,0.8007056000005832,['c'],1,left,['0'],6,0.209019800000533,-99,-99,62,shape,3,18,V,R,
17,7,main,62,18,0.90071959999932,['c'],1,left,['0'],6,0.14936059999945428,-99,-99,62,shape,3,18,V,R,
18,7,main,23,57,0.7507155000002967,['n'],1,right,['0'],6,0.13754489999973885,-99,-99,57,shape,3,18,V,R,
19,7,main,18,62,1.1168045000003985,['n'],1,right,['8'],4,0.07975970000006782,-99,-99,62,shape,3,18,V,R,
20,7,main,23,57,1.1996091000000888,['n'],1,right,['0'],6,0.13255279999975755,-99,-99,57,shape,3,18,V,R,
21,7,main,23,57,1.0004171999999016,['c'],0,right,['8'],4,0.5595193999997718,-99,-99,57,shape,3,18,V,R,
22,7,main,62,18,0.7173181000007389,['c'],1,left,['0'],6,0.16494839999995747,-99,-99,62,shape,3,18,V,R,
23,7,main,49,31,0.6170183999993242,['c'],1,left,['0'],6,0.1577223000003869,-99,-99,49,shape,3,18,V,R,
24,7,main,57,23,0.6838187000003018,['c'],1,left,['0'],6,0.15644139999949402,-99,-99,57,shape,3,18,V,R,
25,7,main,57,23,0.8001873000002888,['c'],1,left,['0'],6,0.09483640000053128,-99,-99,57,shape,3,18,V,R,
26,7,main,62,18,1.0177512000000206,['c'],1,left,['0'],6,0.4425898999998026,-99,-99,62,shape,3,18,V,R,
27,7,main,57,23,0.8337458000005427,['c'],1,left,['0'],6,0.5360921999999846,-99,-99,57,shape,3,18,V,R,
28,7,main,62,18,1.0834218999998484,['c'],1,left,['0'],6,0.17559970000002068,-99,-99,62,shape,3,18,V,R,
29,7,main,49,31,0.7833931000004668,['c'],1,left,['0'],6,0.24190949999956501,-99,-99,49,shape,3,18,V,R,
30,7,main,31,49,0.6333426000001054,['c'],0,right,['0'],6,0.20737689999987197,-99,-99,49,shape,3,18,V,R,
31,7,main,18,62,1.3998929999997927,['n'],1,right,['9'],5,0.16778979999980947,-99,-99,62,shape,3,18,V,R,
32,7,main,62,18,0.6161090000005061,['c'],1,left,['0'],6,0.11249369999950432,-99,-99,62,shape,3,18,V,R,
33,7,main,31,49,1.0837498999999298,['n'],1,right,['8'],4,0.13672700000006444,-99,-99,49,shape,3,18,V,R,
34,7,main,49,31,0.716827899999771,['c'],1,left,['0'],6,0.00733700000000681,-99,-99,49,shape,3,18,V,R,
35,7,main,18,62,1.2673549000001003,['n'],1,right,['9'],5,0.3963979999998628,-99,-99,62,shape,3,18,V,R,
0,8,main,57,23,0.8163813000001028,['c'],1,left,['9'],5,0.029641399999491114,-99,-99,57,shape,3,18,V,R,
1,8,main,57,23,0.716410499999256,['c'],1,left,['9'],5,0.02354049999939889,-99,-99,57,shape,3,18,V,R,
2,8,main,49,31,0.6661898000002111,['c'],1,left,['0'],6,0.06852820000040083,-99,-99,49,shape,3,18,V,R,
3,8,main,57,23,0.6504047999997056,['c'],1,left,['0'],6,0.0718698000000586,-99,-99,57,shape,3,18,V,R,
4,8,main,18,62,0.683792299999368,['n'],1,right,['0'],6,0.0422642999992604,-99,-99,62,shape,3,18,V,R,
5,8,main,62,18,0.617002599999978,['c'],1,left,['0'],6,0.07232519999979559,-99,-99,62,shape,3,18,V,R,
6,8,main,49,31,0.5999191999999312,['c'],1,left,['0'],6,0.021826799999871582,-99,-99,49,shape,3,18,V,R,
7,8,main,23,57,0.7003283000003648,['n'],1,right,['9'],5,0.05745440000009694,-99,-99,57,shape,3,18,V,R,
8,8,main,57,23,0.6672751000005519,['c'],1,left,['0'],6,0.0369314999998096,-99,-99,57,shape,3,18,V,R,
9,8,main,31,49,0.967376399999921,['c'],0,right,['9'],5,0.2052307000003566,-99,-99,49,shape,3,18,V,R,
10,8,main,31,49,0.9670535000004747,['c'],0,right,['0'],6,0.07073829999990267,-99,-99,49,shape,3,18,V,R,
11,8,main,62,18,0.7002661999995325,['c'],1,left,['0'],6,0.04804159999912372,-99,-99,62,shape,3,18,V,R,
12,8,main,18,62,1.4498214000004737,['n'],1,right,['0'],6,0.09256660000028205,-99,-99,62,shape,3,18,V,R,
13,8,main,49,31,0.7334126999994623,['c'],1,left,['0'],6,0.13986130000012054,-99,-99,49,shape,3,18,V,R,
14,8,main,18,62,0.8663219000000026,['n'],1,right,['0'],6,0.10816010000053211,-99,-99,62,shape,3,18,V,R,
15,8,main,31,49,1.2003797999996095,['n'],1,right,['8'],4,0.11226389999956154,-99,-99,49,shape,3,18,V,R,
16,8,main,18,62,0.7339486000000761,['n'],1,right,['9'],5,0.10256789999948523,-99,-99,62,shape,3,18,V,R,
17,8,main,62,18,0.9666815000000497,['c'],1,left,['0'],6,0.10804449999977805,-99,-99,62,shape,3,18,V,R,
18,8,main,49,31,0.6668913000003158,['c'],1,left,['0'],6,0.11758060000011028,-99,-99,49,shape,3,18,V,R,
19,8,main,62,18,0.7004089000001841,['c'],1,left,['0'],6,0.0771255999998175,-99,-99,62,shape,3,18,V,R,
20,8,main,31,49,0.8161500999995042,['n'],1,right,['0'],6,0.2579129000005196,-99,-99,49,shape,3,18,V,R,
21,8,main,31,49,0.9004656999995859,['n'],1,right,['0'],6,0.1483087999995405,-99,-99,49,shape,3,18,V,R,
22,8,main,23,57,0.6833590000005643,['n'],1,right,['9'],5,0.18707510000058392,-99,-99,57,shape,3,18,V,R,
23,8,main,23,57,0.7667864999993981,['n'],1,right,['0'],6,0.1731816000001345,-99,-99,57,shape,3,18,V,R,
24,8,main,57,23,0.6658117000006314,['c'],1,left,['0'],6,0.2121487000003981,-99,-99,57,shape,3,18,V,R,
25,8,main,23,57,1.1002101000003677,['n'],1,right,['0'],6,0.10370469999998022,-99,-99,57,shape,3,18,V,R,
26,8,main,18,62,1.4499209000005067,['c'],0,right,['0'],6,0.17792009999993752,-99,-99,62,shape,3,18,V,R,
27,8,main,57,23,0.6668089000004329,['c'],1,left,['0'],6,0.13609230000020034,-99,-99,57,shape,3,18,V,R,
28,8,main,18,62,0.7168252999999822,['n'],1,right,['9'],5,0.15026750000015454,-99,-99,62,shape,3,18,V,R,
29,8,main,49,31,0.6998920000005455,['c'],1,left,['0'],6,0.09243870000045717,-99,-99,49,shape,3,18,V,R,
30,8,main,62,18,0.6505652000005284,['c'],1,left,['0'],6,0.12720919999992475,-99,-99,62,shape,3,18,V,R,
31,8,main,49,31,0.5653622999998333,['c'],1,left,['0'],6,0.14825289999953384,-99,-99,49,shape,3,18,V,R,
32,8,main,31,49,0.6499749999993583,['c'],0,right,['0'],6,0.11653569999998581,-99,-99,49,shape,3,18,V,R,
33,8,main,23,57,0.6336671999997634,['c'],0,right,['3'],3,0.6064288999996279,-99,-99,57,shape,3,18,V,R,
34,8,main,62,18,0.733809199999996,['c'],1,left,['9'],5,0.25737130000015895,-99,-99,62,shape,3,18,V,R,
35,8,main,23,57,0.784008200000244,['n'],1,right,['9'],5,0.1281687000000602,-99,-99,57,shape,3,18,V,R,
0,0,training,31,49,1.2668284000001222,['c'],0,right,['9'],5,0.35813320000033855,[0.01851506],64.0,49,letter,3,18,V,R,
1,0,training,49,31,0.6999571999995169,['c'],1,left,['0'],6,0.20305279999956838,[0.01662696],66.0,49,letter,3,18,V,R,
2,0,training,16,64,0.8497045000003709,['n'],1,right,['0'],6,0.07983620000049996,[-0.08658185],100.0,64,letter,3,18,V,R,
3,0,training,23,57,0.8000952000002144,['n'],1,right,['0'],6,0.12431590000051074,[-0.03500266],86.0,57,letter,3,18,V,R,
4,0,training,49,31,0.7834044999999605,['c'],1,left,['0'],6,0.031381599999804166,[0.03891238],98.0,49,letter,3,18,V,R,
5,0,training,16,64,0.9838021000005028,['n'],1,right,['0'],6,0.06962599999951635,[-0.04072305],94.0,64,letter,3,18,V,R,
6,0,training,57,23,1.000155900000209,['c'],1,left,['0'],6,0.35458420000031765,[0.18482808],100.0,57,letter,3,18,V,R,
7,0,training,49,31,0.9999601999998049,['n'],0,left,['0'],6,0.10759950000010576,[-0.09193863],99.0,49,letter,3,18,V,R,
8,0,training,23,57,0.700096499999745,['n'],1,right,['0'],6,0.058742199999869626,[-0.09741755],100.0,57,letter,3,18,V,R,
9,0,training,57,23,0.7668672999998307,['c'],1,left,['0'],6,0.06502879999970901,[0.08981724],100.0,57,letter,3,18,V,R,
10,0,training,16,64,0.8669573999995919,['n'],1,right,['0'],6,0.051324600000043574,[-0.04525041],97.0,64,letter,3,18,V,R,
11,0,training,49,31,1.1163590999994994,['c'],1,left,['0'],6,0.12422460000016144,[0.07635336],98.0,49,letter,3,18,V,R,
12,0,training,23,57,0.7824803999992582,['n'],1,right,['9'],5,0.12764340000012453,[-0.08139637],98.0,57,letter,3,18,V,R,
13,0,training,57,23,1.0830609000004188,['c'],1,left,['0'],6,0.0785107000001517,[0.05573489],97.0,57,letter,3,18,V,R,
14,0,training,64,16,1.2833695999997872,['c'],1,left,['0'],6,0.07938289999947301,[0.04790665],95.0,64,letter,3,18,V,R,
15,0,training,64,16,0.6339322999992874,['c'],1,left,['0'],6,0.01850150000063877,[0.04957369],100.0,64,letter,3,18,V,R,
16,0,training,31,49,0.699578400000064,['n'],1,right,['0'],6,0.053079600000273786,[-0.04263793],96.0,49,letter,3,18,V,R,
17,0,training,64,16,0.8500911000000997,['c'],1,left,['0'],6,0.0568052999997235,[0.06674922],99.0,64,letter,3,18,V,R,
18,0,training,31,49,1.0835392000008142,['c'],0,right,['0'],6,0.13843679999990854,[-0.03152464],18.0,49,letter,3,18,V,R,
19,0,training,16,64,0.8665691999995033,['n'],1,right,['0'],6,0.05734570000004169,[-0.08466861],100.0,64,letter,3,18,V,R,
20,0,training,31,49,0.7828153000000384,['n'],1,right,['0'],6,0.0711025000000518,[-0.05760046],98.0,49,letter,3,18,V,R,
21,0,training,31,49,0.7496628999997483,['n'],1,right,['0'],6,0.7654414999997243,[0.09218766],13.0,49,letter,3,18,V,R,
22,0,training,64,16,0.7497914999994464,['c'],1,left,['0'],6,0.66388089999964,[0.15141484],97.0,64,letter,3,18,V,R,
23,0,training,64,16,1.2004342999998698,['c'],1,left,['8'],4,0.07673280000017257,[0.06177699],98.0,64,letter,3,18,V,R,
24,0,training,57,23,0.9169505999998364,['c'],1,left,['8'],4,0.07649510000010196,[0.0162901],74.0,57,letter,3,18,V,R,
25,0,training,49,31,0.68363539999973,['n'],0,left,['8'],4,0.1731713999997737,[0.00813681],41.0,49,letter,3,18,V,R,
26,0,training,57,23,0.7170166999994763,['c'],1,left,['0'],6,0.07304459999977553,[0.03385256],90.0,57,letter,3,18,V,R,
27,0,training,16,64,0.750062799999796,['n'],1,right,['0'],6,0.09508209999967221,[-0.06200632],97.0,64,letter,3,18,V,R,
28,0,training,23,57,0.7165103999996063,['n'],1,right,['0'],6,0.6623755999999048,[-0.21138216],99.0,57,letter,3,18,V,R,
29,0,training,23,57,0.7832899000004545,['c'],0,right,['0'],6,0.08400130000063655,[0.06433186],98.0,57,letter,3,18,V,R,
30,0,training,49,31,0.9340591000000131,['c'],1,left,['0'],6,0.06626890000006824,[0.07093371],99.0,49,letter,3,18,V,R,
31,0,training,64,16,0.7171609000006356,['c'],1,left,['0'],6,0.010576900000160094,[0.06201266],100.0,64,letter,3,18,V,R,
32,0,training,16,64,0.7997805999993943,['n'],1,right,['0'],6,0.057718799999747716,[-0.05730788],99.0,64,letter,3,18,V,R,
33,0,training,23,57,0.8997945999999502,['n'],1,right,['0'],6,0.02654419999998936,[-0.04355227],99.0,57,letter,3,18,V,R,
34,0,training,57,23,0.9500471000001198,['n'],0,left,['9'],5,0.13857439999992494,[-0.03693529],86.0,57,letter,3,18,V,R,
35,0,training,31,49,0.733458800000335,['n'],1,right,['9'],5,0.07838340000034805,[-0.07759027],99.0,49,letter,3,18,V,R,
0,1,training,49,31,0.8004264000001058,['n'],0,left,['9'],5,0.06171859999994922,[-0.07110933],99.0,49,letter,3,18,V,R,
1,1,training,57,23,1.3162613999993482,['c'],1,left,['9'],5,0.038102299999991374,[0.06071458],100.0,57,letter,3,18,V,R,
2,1,training,16,64,0.7663001000000804,['n'],1,right,['9'],5,0.0928526999996393,[-0.09677503],100.0,64,letter,3,18,V,R,
3,1,training,23,57,0.8993884000001344,['n'],1,right,['0'],6,0.08473719999983587,[-0.00403517],56.0,57,letter,3,18,V,R,
4,1,training,49,31,0.8494569999993473,['c'],1,left,['8'],4,0.1589988000005178,[0.07900849],97.0,49,letter,3,18,V,R,
5,1,training,16,64,0.6834459000001516,['n'],1,right,['0'],6,0.13248959999964427,[-0.08970788],99.0,64,letter,3,18,V,R,
6,1,training,64,16,0.933356300000014,['n'],0,left,['0'],6,0.06575290000000678,[-0.02847262],88.0,64,letter,3,18,V,R,
7,1,training,23,57,0.7334440999993603,['n'],1,right,['0'],6,0.12051350000001548,[-0.06082932],96.0,57,letter,3,18,V,R,
8,1,training,57,23,0.7660568999999668,['c'],1,left,['0'],6,0.20421630000055302,[0.13938051],100.0,57,letter,3,18,V,R,
9,1,training,64,16,0.9834384999994654,['c'],1,left,['0'],6,0.15574300000025687,[0.08076098],98.0,64,letter,3,18,V,R,
10,1,training,64,16,0.8502308999995876,['c'],1,left,['0'],6,0.09086449999995239,[0.11159158],100.0,64,letter,3,18,V,R,
11,1,training,31,49,0.6833862000003137,['n'],1,right,['0'],6,0.18705899999986286,[-0.0828478],97.0,49,letter,3,18,V,R,
12,1,training,57,23,0.9829405000000406,['c'],1,left,['0'],6,0.1953627000002598,[0.15558883],100.0,57,letter,3,18,V,R,
13,1,training,57,23,0.7833740000005491,['c'],1,left,['0'],6,0.09969090000049619,[0.06336092],97.0,57,letter,3,18,V,R,
14,1,training,64,16,1.0167890999991869,['c'],1,left,['0'],6,0.05496080000011716,[0.06831246],99.0,64,letter,3,18,V,R,
15,1,training,31,49,0.8501795000001948,['n'],1,right,['0'],6,0.033709100000123726,[-0.04754336],99.0,49,letter,3,18,V,R,
16,1,training,57,23,1.0836405000000013,['c'],1,left,['9'],5,0.08471269999972719,[0.06600222],98.0,57,letter,3,18,V,R,
17,1,training,23,57,1.1666834999996354,['n'],1,right,['9'],5,0.20224469999993744,[-0.06518456],93.0,57,letter,3,18,V,R,
