withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,36,44,9.665866499999993,['n'],1,right,['3'],4,5.1083057999999255,[-0.56920965],91.0,44,hard,minus,colour,alpha,,,30,18,V,R,
1,0,training,33,47,3.29961470000012,['c'],0,right,['3'],4,8.921897400000034,[-0.98120531],5.0,47,medium,minus,colour,alpha,,,30,18,V,R,
2,0,training,53,27,1.5990974000001188,['c'],1,left,['2'],5,1.8181240000001253,[0.51063572],97.0,53,easy,minus,colour,alpha,,,30,18,V,R,
3,0,training,36,44,2.100005999999894,['n'],1,right,['3'],4,1.8445395999999619,[-0.24344115],83.0,44,hard,minus,colour,alpha,,,30,18,V,R,
4,0,training,44,36,4.416611299999886,['c'],1,left,['3'],4,0.7374590000001717,[0.20936261],90.0,44,hard,minus,colour,alpha,,,30,18,V,R,
5,0,training,36,44,1.9172390999999607,['n'],1,right,['2'],5,5.982423899999958,[-0.33554238],77.0,44,hard,minus,colour,alpha,,,30,18,V,R,
6,0,training,47,33,1.5328624999999647,['c'],1,left,['2'],5,1.6078875999999127,[0.36590282],93.0,47,medium,minus,colour,alpha,,,30,18,V,R,
7,0,training,33,47,1.0832615000001624,['n'],1,right,['2'],5,1.0917249999999967,[-0.2579071],90.0,47,medium,minus,colour,alpha,,,30,18,V,R,
8,0,training,27,53,0.8500791999999819,['n'],1,right,['2'],5,1.5493208999998842,[-0.5009249],97.0,53,easy,minus,colour,alpha,,,30,18,V,R,
9,0,training,47,33,6.866151299999956,['n'],0,left,['3'],4,1.2684094000001096,[0.11344853],29.0,47,medium,minus,colour,alpha,,,30,18,V,R,
10,0,training,44,36,5.0500807000000805,['c'],1,left,['8'],3,3.278810799999974,[0.53843126],94.0,44,hard,minus,colour,alpha,,,30,18,V,R,
11,0,training,33,47,1.0507643000000826,['n'],1,right,['1'],6,3.272273000000041,[-0.48341953],92.0,47,medium,minus,colour,alpha,,,30,18,V,R,
12,0,training,33,47,1.0170732999999927,['n'],1,right,['2'],5,0.9473299000001134,[-0.28549765],93.0,47,medium,minus,colour,alpha,,,30,18,V,R,
13,0,training,27,53,0.8840574000000743,['n'],1,right,['2'],5,0.9290730000000167,[-0.34926601],96.0,53,easy,minus,colour,alpha,,,30,18,V,R,
14,0,training,36,44,1.416782099999864,['n'],1,right,['3'],4,1.9791563000001133,[-0.28364201],86.0,44,hard,minus,colour,alpha,,,30,18,V,R,
15,0,training,27,53,0.9835012999999435,['n'],1,right,['2'],5,1.2912578999998914,[-0.18723752],81.0,53,easy,minus,colour,alpha,,,30,18,V,R,
16,0,training,44,36,2.484634500000084,['c'],1,left,['3'],4,1.5317686999999296,[0.27695372],88.0,44,hard,minus,colour,alpha,,,30,18,V,R,
17,0,training,36,44,3.0831413000000794,['n'],1,right,['3'],4,0.8264197999999396,[-0.01450398],54.0,44,hard,minus,colour,alpha,,,30,18,V,R,
18,0,training,47,33,2.3000273000000107,['c'],1,left,['3'],4,1.2371573999998873,[0.22054523],86.0,47,medium,minus,colour,alpha,,,30,18,V,R,
19,0,training,47,33,4.833434699999998,['c'],1,left,['8'],3,5.209320099999786,[0.84630061],97.0,47,medium,minus,colour,alpha,,,30,18,V,R,
20,0,training,47,33,1.4167993999999453,['c'],1,left,['2'],5,0.7590089999998781,[0.04242269],61.0,47,medium,minus,colour,alpha,,,30,18,V,R,
21,0,training,44,36,2.7496516999999585,['n'],0,left,['3'],4,0.40198740000005273,[0.12072122],15.0,44,hard,minus,colour,alpha,,,30,18,V,R,
22,0,training,53,27,1.5164053000000877,['c'],1,left,['2'],5,1.116744400000016,[0.1981605],84.0,53,easy,minus,colour,alpha,,,30,18,V,R,
23,0,training,33,47,1.8670155999998315,['n'],1,right,['2'],5,0.8761051999999836,[-0.01059777],53.0,47,medium,minus,colour,alpha,,,30,18,V,R,
24,0,training,53,27,4.01647099999991,['c'],1,left,['8'],3,1.2797891000000163,[0.07984373],65.0,53,easy,minus,colour,alpha,,,30,18,V,R,
25,0,training,53,27,1.1666863999998895,['c'],1,left,['1'],6,0.8368906000000607,[0.3161013],96.0,53,easy,minus,colour,alpha,,,30,18,V,R,
26,0,training,53,27,1.3669462000000294,['c'],1,left,['2'],5,0.7241725999999744,[0.15777338],84.0,53,easy,minus,colour,alpha,,,30,18,V,R,
27,0,training,44,36,2.2498582000000624,['n'],0,left,['3'],4,0.9805139000000054,[-0.09684284],71.0,44,hard,minus,colour,alpha,,,30,18,V,R,
28,0,training,53,27,1.1999925999998595,['c'],1,left,['2'],5,0.8040458000000399,[0.29971191],95.0,53,easy,minus,colour,alpha,,,30,18,V,R,
29,0,training,33,47,1.3326822999999877,['n'],1,right,['2'],5,1.3498474999998962,[-0.21621196],84.0,47,medium,minus,colour,alpha,,,30,18,V,R,
30,0,training,27,53,0.8336767000000691,['n'],1,right,['1'],6,0.6773106000000553,[-0.19870346],90.0,53,easy,minus,colour,alpha,,,30,18,V,R,
31,0,training,27,53,0.9005705000001853,['n'],1,right,['1'],6,0.9096517000000404,[-0.2760162],93.0,53,easy,minus,colour,alpha,,,30,18,V,R,
32,0,training,27,53,1.0494152000001122,['n'],1,right,['2'],5,1.158866499999931,[-0.38537927],96.0,53,easy,minus,colour,alpha,,,30,18,V,R,
33,0,training,47,33,3.167100800000071,['c'],1,left,['2'],5,0.9935072999999193,[0.0658535],64.0,47,medium,minus,colour,alpha,,,30,18,V,R,
34,0,training,44,36,1.7836365999999089,['c'],1,left,['2'],5,1.2100909000000684,[0.07104734],64.0,44,hard,minus,colour,alpha,,,30,18,V,R,
35,0,training,36,44,3.0660185999997793,['c'],0,right,['3'],4,1.1745009000001119,[-0.06162943],37.0,44,hard,minus,colour,alpha,,,30,18,V,R,
0,1,training,36,44,3.583797599999798,['n'],1,right,['3'],4,0.9575321000002077,[-0.06940123],65.0,44,hard,minus,colour,alpha,,,30,18,V,R,
1,1,training,36,44,2.883942100000013,['c'],0,right,['8'],3,0.698749300000145,[-0.09308579],27.0,44,hard,minus,colour,alpha,,,30,18,V,R,
2,1,training,47,33,1.3165588000001662,['c'],1,left,['3'],4,1.1855934000000161,[0.14712651],77.0,47,medium,minus,colour,alpha,,,30,18,V,R,
3,1,training,53,27,1.5177107999998043,['c'],1,left,['1'],6,0.7646290999998655,[0.25953422],94.0,53,easy,minus,colour,alpha,,,30,18,V,R,
4,1,training,33,47,1.3676295999998729,['n'],1,right,['2'],5,0.9419935999999325,[-0.23177405],90.0,47,medium,minus,colour,alpha,,,30,18,V,R,
5,1,training,27,53,1.3660870999999588,['n'],1,right,['2'],5,0.648879000000079,[-0.18420601],89.0,53,easy,minus,colour,alpha,,,30,18,V,R,
6,1,training,27,53,1.5499867000000904,['n'],1,right,['2'],5,0.8086026999999376,[-0.12039977],77.0,53,easy,minus,colour,alpha,,,30,18,V,R,
7,1,training,33,47,2.117192199999863,['c'],0,right,['2'],5,1.0831769999999779,[-0.18881847],16.0,47,medium,minus,colour,alpha,,,30,18,V,R,
8,1,training,27,53,3.483295399999861,['n'],1,right,['8'],3,1.1477476000000024,[-0.40211699],97.0,53,easy,minus,colour,alpha,,,30,18,V,R,
9,1,training,33,47,2.183154100000138,['n'],1,right,['3'],4,0.6534655000000384,[-0.21366051],92.0,47,medium,minus,colour,alpha,,,30,18,V,R,
10,1,training,27,53,1.58332960000007,['n'],1,right,['2'],5,2.203304200000048,[-0.37868812],91.0,53,easy,minus,colour,alpha,,,30,18,V,R,
11,1,training,53,27,1.3329240000000482,['c'],1,left,['1'],6,0.5168559000001096,[0.11859138],82.0,53,easy,minus,colour,alpha,,,30,18,V,R,
12,1,training,47,33,2.033238499999925,['c'],1,left,['3'],4,1.3020057000001088,[0.32684296],93.0,47,medium,minus,colour,alpha,,,30,18,V,R,
13,1,training,27,53,1.1335381000001234,['n'],1,right,['1'],6,1.2437488000000485,[-0.55943826],99.0,53,easy,minus,colour,alpha,,,30,18,V,R,
14,1,training,47,33,2.333384199999955,['c'],1,left,['1'],6,1.7318746999999348,[0.53742666],98.0,47,medium,minus,colour,alpha,,,30,18,V,R,
15,1,training,44,36,1.5994129000000612,['n'],0,left,['3'],4,0.2776147000001856,[-0.02805295],62.0,44,hard,minus,colour,alpha,,,30,18,V,R,
16,1,training,33,47,1.1829080999998496,['n'],1,right,['3'],4,0.8509051000000909,[-0.24703103],92.0,47,medium,minus,colour,alpha,,,30,18,V,R,
17,1,training,33,47,1.233169000000089,['n'],1,right,['3'],4,0.8865409999998519,[-0.14737752],80.0,47,medium,minus,colour,alpha,,,30,18,V,R,
18,1,training,53,27,1.5833284999998796,['c'],1,left,['2'],5,0.762959599999931,[0.07764445],69.0,53,easy,minus,colour,alpha,,,30,18,V,R,
19,1,training,44,36,1.1333305999999084,['c'],1,left,['2'],5,0.9506120000000919,[0.13329271],77.0,44,hard,minus,colour,alpha,,,30,18,V,R,
20,1,training,53,27,0.8158357999998316,['c'],1,left,['1'],6,0.5988473000002159,[0.29983803],97.0,53,easy,minus,colour,alpha,,,30,18,V,R,
21,1,training,36,44,1.299886400000105,['n'],1,right,['3'],4,0.17854499999998552,[-0.08296052],85.0,44,hard,minus,colour,alpha,,,30,18,V,R,
22,1,training,36,44,3.2834358000000066,['n'],1,right,['3'],4,1.0556788999999753,[-0.06037447],63.0,44,hard,minus,colour,alpha,,,30,18,V,R,
23,1,training,47,33,3.682984000000033,['c'],1,left,['8'],3,0.13770690000001196,[0.10943208],93.0,47,medium,minus,colour,alpha,,,30,18,V,R,
24,1,training,36,44,3.4165568999999323,['n'],1,right,['3'],4,1.2508168999997906,[-0.34640058],94.0,44,hard,minus,colour,alpha,,,30,18,V,R,
25,1,training,27,53,0.9334214999998949,['n'],1,right,['1'],6,0.4024735000000419,[-0.18534811],93.0,53,easy,minus,colour,alpha,,,30,18,V,R,
26,1,training,47,33,2.2171471999999994,['c'],1,left,['9'],2,0.8966903000000457,[0.24206652],91.0,47,medium,minus,colour,alpha,,,30,18,V,R,
27,1,training,36,44,1.1659813000001122,['n'],1,right,['2'],5,2.837763300000006,[-0.32563503],85.0,44,hard,minus,colour,alpha,,,30,18,V,R,
28,1,training,53,27,1.898899399999891,['c'],1,left,['3'],4,0.6871577000001707,[0.15158801],84.0,53,easy,minus,colour,alpha,,,30,18,V,R,
29,1,training,47,33,1.316624400000137,['c'],1,left,['3'],4,0.390448699999979,[0.23170803],97.0,47,medium,minus,colour,alpha,,,30,18,V,R,
30,1,training,44,36,2.1164300999998886,['c'],1,left,['3'],4,0.8730248000001666,[0.06905612],66.0,44,hard,minus,colour,alpha,,,30,18,V,R,
31,1,training,44,36,3.4167121999998926,['n'],0,left,['8'],3,0.8690070000000105,[0.07941674],32.0,44,hard,minus,colour,alpha,,,30,18,V,R,
32,1,training,44,36,1.6830065000001468,['c'],1,left,['3'],4,0.42207220000000234,[0.18008254],92.0,44,hard,minus,colour,alpha,,,30,18,V,R,
33,1,training,44,36,1.3500010000000202,['c'],1,left,['2'],5,1.1266962999998213,[0.16872478],81.0,44,hard,minus,colour,alpha,,,30,18,V,R,
34,1,training,53,27,1.1493740999999318,['c'],1,left,['2'],5,0.4987106999999469,[0.054035],67.0,53,easy,minus,colour,alpha,,,30,18,V,R,
35,1,training,33,47,1.849858499999982,['n'],1,right,['8'],3,0.5883424999999534,[-0.21272355],92.0,47,medium,minus,colour,alpha,,,30,18,V,R,
0,2,training,53,27,1.1674828000000161,['c'],1,left,['1'],6,0.7569395000000441,[0.25226844],93.0,53,easy,minus,colour,alpha,,,30,18,V,R,
1,2,training,27,53,0.9497635000000173,['n'],1,right,['1'],6,0.6638328000001366,[-0.02317378],56.0,53,easy,minus,colour,alpha,,,30,18,V,R,
