withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,49,31,3.650030400000105,['c'],1,left,['1'],1,1.9518820000000687,[0.0172641],61.0,49,hard,plus,letter,alpha,,,17,18,V,R,
1,0,training,23,57,4.515984900000149,['n'],1,right,['2'],2,1.95605710000018,[-0.27690923],100.0,57,medium,plus,letter,alpha,,,17,18,V,R,
2,0,training,23,57,2.1829563999999664,['c'],0,right,['8'],4,5.317364400000088,[-0.64854978],0.0,57,medium,plus,letter,alpha,,,17,18,V,R,
3,0,training,23,57,1.632769400000143,['c'],0,right,['8'],4,1.7494016000000556,[-0.26784956],0.0,57,medium,plus,letter,alpha,,,17,18,V,R,
4,0,training,57,23,1.8660692999999355,['c'],1,left,['9'],5,5.3722781999999825,[0.84787546],100.0,57,medium,plus,letter,alpha,,,17,18,V,R,
5,0,training,64,16,2.4327522999999474,['c'],1,left,['3'],3,2.762902499999882,[0.55427878],100.0,64,easy,plus,letter,alpha,,,17,18,V,R,
6,0,training,57,23,1.4829667000001336,['n'],0,left,['9'],5,0.8239333000001352,[0.13818352],0.0,57,medium,plus,letter,alpha,,,17,18,V,R,
7,0,training,64,16,1.0505455999998503,['c'],1,left,['9'],5,2.0844655000000785,[0.63469393],100.0,64,easy,plus,letter,alpha,,,17,18,V,R,
8,0,training,31,49,2.0828202000000147,['n'],1,right,['3'],3,1.0291121000000203,[-0.26280342],100.0,49,hard,plus,letter,alpha,,,17,18,V,R,
9,0,training,31,49,2.7828976999999213,['c'],0,right,['2'],2,1.5243057000000135,[-0.09812586],5.0,49,hard,plus,letter,alpha,,,17,18,V,R,
10,0,training,57,23,0.9828205000001162,['c'],1,left,['8'],4,1.079550799999879,[0.11803412],98.0,57,medium,plus,letter,alpha,,,17,18,V,R,
11,0,training,31,49,1.7837400000000798,['n'],1,right,['2'],2,1.1640304000000015,[-0.32789728],100.0,49,hard,plus,letter,alpha,,,17,18,V,R,
12,0,training,16,64,0.8837366999998721,['n'],1,right,['9'],5,1.9050538999999844,[-0.45065219],100.0,64,easy,plus,letter,alpha,,,17,18,V,R,
13,0,training,16,64,1.584114100000079,['n'],1,right,['8'],4,1.1170770000001085,[-0.33242923],100.0,64,easy,plus,letter,alpha,,,17,18,V,R,
14,0,training,64,16,0.9837133000000904,['c'],1,left,['0'],6,1.3441795999999613,[0.20250265],100.0,64,easy,plus,letter,alpha,,,17,18,V,R,
