withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
29,0,training,57,23,1.7667037000001073,['n'],0,left,['3'],4,0.7174734999998691,[-0.04225783],71.0,57,letter,2,19,V,R,
30,0,training,49,31,1.5000396999994337,['c'],1,left,['1'],6,0.2116731999994954,[0.00661705],56.0,49,letter,2,19,V,R,
31,0,training,16,64,2.516509400000359,['n'],1,right,['1'],6,0.04655739999998332,[-0.08038274],100.0,64,letter,2,19,V,R,
32,0,training,57,23,2.0166179000007105,['c'],1,left,['1'],6,0.2836864000000787,[0.14895638],99.0,57,letter,2,19,V,R,
33,0,training,64,16,1.5327257999997528,['c'],1,left,['1'],6,0.26687630000014906,[0.06404095],90.0,64,letter,2,19,V,R,
34,0,training,23,57,1.316376499999933,['n'],1,right,['1'],6,0.27503510000042297,[-0.1239487],99.0,57,letter,2,19,V,R,
35,0,training,16,64,1.2335853000004136,['n'],1,right,['1'],6,0.02205080000021553,[-0.05076968],100.0,64,letter,2,19,V,R,
0,1,training,23,57,3.1331916000008277,['n'],1,right,['1'],6,0.012202200000501762,[-0.03865364],100.0,57,letter,2,19,V,R,
1,1,training,23,57,2.6831350000002203,['c'],0,right,['1'],6,1.0478229999998803,[-0.17200889],5.0,57,letter,2,19,V,R,
2,1,training,49,31,2.5488894999998593,['c'],1,left,['3'],4,0.246595100000377,[-0.01208127],39.0,49,letter,2,19,V,R,
3,1,training,57,23,2.2665081999994072,['n'],0,left,['8'],3,1.1537251999998261,[0.18359781],4.0,57,letter,2,19,V,R,
4,1,training,16,64,1.9492475999995804,['n'],1,right,['1'],6,0.05338579999988724,[-0.07799146],100.0,64,letter,2,19,V,R,
5,1,training,16,64,1.1003044999997655,['n'],1,right,['1'],6,0.0064666999996916275,[-0.03895087],100.0,64,letter,2,19,V,R,
6,1,training,64,16,1.4670077999999194,['c'],1,left,['1'],6,0.1148775999999998,[0.03855714],89.0,64,letter,2,19,V,R,
7,1,training,57,23,1.366312399999515,['c'],1,left,['1'],6,0.007114899999578483,[0.04070307],100.0,57,letter,2,19,V,R,
8,1,training,31,49,0.9512101000000257,['n'],1,right,['1'],6,0.20035430000007182,[-0.11518889],99.0,49,letter,2,19,V,R,
9,1,training,64,16,1.3497424999995928,['n'],0,left,['1'],6,0.6494299999994837,[0.09623478],10.0,64,letter,2,19,V,R,
10,1,training,31,49,1.3166203999999198,['n'],1,right,['1'],6,0.2663078999994468,[-0.11661377],98.0,49,letter,2,19,V,R,
11,1,training,16,64,0.8498747000003277,['n'],1,right,['1'],6,0.04538500000035128,[-0.01391633],76.0,64,letter,2,19,V,R,
12,1,training,23,57,1.2667398999992656,['n'],1,right,['1'],6,0.04865090000021155,[-0.03020052],92.0,57,letter,2,19,V,R,
13,1,training,16,64,0.7669329000000289,['n'],1,right,['2'],5,0.2634327999994639,[-0.07203847],93.0,64,letter,2,19,V,R,
14,1,training,16,64,0.6500691999999617,['n'],1,right,['1'],6,0.1383533999996871,[-0.00144215],52.0,64,letter,2,19,V,R,
15,1,training,64,16,1.4000326000004861,['c'],1,left,['3'],4,0.9482430000007298,[0.17142862],96.0,64,letter,2,19,V,R,
16,1,training,23,57,1.1664440000004106,['n'],1,right,['1'],6,0.0945756999999503,[-0.04971843],95.0,57,letter,2,19,V,R,
17,1,training,49,31,0.8997067000000243,['n'],0,left,['1'],6,0.013564400000177557,[-0.05206087],100.0,49,letter,2,19,V,R,
18,1,training,49,31,1.7166942999992898,['c'],1,left,['3'],4,0.5919359999998051,[0.04152832],73.0,49,letter,2,19,V,R,
19,1,training,31,49,1.9999223999993774,['n'],1,right,['1'],6,0.03995450000002165,[-0.04394513],98.0,49,letter,2,19,V,R,
20,1,training,31,49,1.1501794000005248,['n'],1,right,['1'],6,0.10374579999916023,[-0.00054153],51.0,49,letter,2,19,V,R,
21,1,training,49,31,1.2005897999997615,['c'],1,left,['3'],4,0.6991892000005464,[0.16947165],97.0,49,letter,2,19,V,R,
22,1,training,57,23,1.7829717000004166,['n'],0,left,['2'],5,0.4158593000001929,[0.00544025],46.0,57,letter,2,19,V,R,
23,1,training,64,16,1.7000090000001364,['c'],1,left,['1'],6,0.5145587999995769,[0.08296264],89.0,64,letter,2,19,V,R,
24,1,training,49,31,2.0329832999996142,['c'],1,left,['1'],6,0.052705000000059954,[0.05866045],99.0,49,letter,2,19,V,R,
25,1,training,23,57,0.8996587999999974,['n'],1,right,['1'],6,0.15034810000088328,[-0.0654799],95.0,57,letter,2,19,V,R,
26,1,training,49,31,1.5663768000003984,['c'],1,left,['1'],6,0.3455202000004647,[0.01096948],58.0,49,letter,2,19,V,R,
27,1,training,31,49,1.3833840999996028,['c'],0,right,['1'],6,0.7478769999997894,[-0.11386712],9.0,49,letter,2,19,V,R,
28,1,training,57,23,2.7337612000001172,['n'],0,left,['3'],4,0.4324837000003754,[-0.01575832],61.0,57,letter,2,19,V,R,
29,1,training,57,23,3.51648860000023,['c'],1,left,['1'],6,0.39458230000036565,[0.02268478],66.0,57,letter,2,19,V,R,
30,1,training,31,49,1.1837445999999545,['n'],1,right,['1'],6,0.010872300000301038,[-0.05353567],100.0,49,letter,2,19,V,R,
31,1,training,64,16,1.300074599999789,['c'],1,left,['1'],6,0.045951699999932316,[0.04994178],99.0,64,letter,2,19,V,R,
32,1,training,57,23,2.816581000000042,['c'],1,left,['8'],3,0.3471888999993098,[0.02697558],69.0,57,letter,2,19,V,R,
33,1,training,16,64,1.7003247000002375,['n'],1,right,['1'],6,0.008895099999790546,[-0.04235433],100.0,64,letter,2,19,V,R,
34,1,training,23,57,0.8333509999993112,['n'],1,right,['1'],6,0.45432329999948706,[-0.11685891],96.0,57,letter,2,19,V,R,
35,1,training,64,16,1.1999750000004497,['c'],1,left,['1'],6,0.2675327999995716,[0.15172879],99.0,64,letter,2,19,V,R,
0,2,training,16,64,1.4330088999995496,['n'],1,right,['2'],5,0.6222841999997399,[-0.21051623],99.0,64,letter,2,19,V,R,
1,2,training,31,49,0.7000903999996808,['n'],1,right,['2'],5,0.2804992000001221,[-0.09915456],97.0,49,letter,2,19,V,R,
2,2,training,57,23,0.7502161000002161,['n'],0,left,['2'],5,0.25500039999951696,[0.03623948],22.0,57,letter,2,19,V,R,
3,2,training,49,31,0.783680400000776,['n'],0,left,['1'],6,0.04475549999915529,[-0.06410296],100.0,49,letter,2,19,V,R,
4,2,training,64,16,1.0333866000000853,['c'],1,left,['1'],6,0.529310699999769,[0.06935471],85.0,64,letter,2,19,V,R,
5,2,training,23,57,1.300080799999705,['n'],1,right,['2'],5,0.1755920999994487,[-0.08853595],98.0,57,letter,2,19,V,R,
6,2,training,23,57,1.4836224000000584,['n'],1,right,['1'],6,0.09263530000043829,[-0.0290796],85.0,57,letter,2,19,V,R,
7,2,training,49,31,1.1835037000000739,['c'],1,left,['3'],4,0.27283280000028753,[0.00348394],53.0,49,letter,2,19,V,R,
8,2,training,31,49,0.8002024999996138,['n'],1,right,['2'],5,0.1092638000000079,[-0.07338567],98.0,49,letter,2,19,V,R,
9,2,training,57,23,0.7668444000000818,['c'],1,left,['1'],6,0.2655369000003702,[0.11677787],98.0,57,letter,2,19,V,R,
10,2,training,49,31,1.2674071000001277,['c'],1,left,['1'],6,0.17965189999995346,[0.04520874],87.0,49,letter,2,19,V,R,
11,2,training,31,49,2.2666796999992584,['c'],0,right,['8'],3,0.48957770000015444,[-0.05352188],20.0,49,letter,2,19,V,R,
12,2,training,64,16,1.0167816000002858,['c'],1,left,['1'],6,0.6048507999994399,[0.06873196],83.0,64,letter,2,19,V,R,
13,2,training,31,49,2.3999314000002414,['c'],0,right,['3'],4,0.02800810000007914,[0.05969677],100.0,49,letter,2,19,V,R,
14,2,training,64,16,1.6995065999999497,['c'],1,left,['3'],4,0.3425825000003897,[0.00927405],57.0,64,letter,2,19,V,R,
15,2,training,31,49,0.7000539000000572,['n'],1,right,['3'],4,0.7562070999993011,[-0.12968799],94.0,49,letter,2,19,V,R,
16,2,training,57,23,1.6336146999992707,['c'],1,left,['2'],5,0.5957050999995772,[0.09221597],90.0,57,letter,2,19,V,R,
17,2,training,23,57,1.1837070999999924,['n'],1,right,['1'],6,0.0925411999996868,[-0.10400443],100.0,57,letter,2,19,V,R,
18,2,training,57,23,0.850449600000502,['c'],1,left,['1'],6,0.03808920000028593,[0.05280258],99.0,57,letter,2,19,V,R,
19,2,training,23,57,0.9330996999997296,['n'],1,right,['3'],4,0.35893940000005387,[-0.0678621],88.0,57,letter,2,19,V,R,
20,2,training,49,31,1.4331329999995432,['c'],1,left,['2'],5,0.3028660999998465,[0.10102479],96.0,49,letter,2,19,V,R,
21,2,training,16,64,0.8001325999994151,['n'],1,right,['1'],6,0.06580029999986436,[-0.06154952],99.0,64,letter,2,19,V,R,
22,2,training,49,31,2.050024299999677,['n'],0,left,['8'],3,0.25291849999939586,[-0.11226937],98.0,49,letter,2,19,V,R,
23,2,training,31,49,1.4340415000006033,['c'],0,right,['1'],6,0.2173547000002145,[0.04098105],83.0,49,letter,2,19,V,R,
24,2,training,64,16,1.7329117999997834,['c'],1,left,['8'],3,0.17113640000025043,[0.14722168],100.0,64,letter,2,19,V,R,
25,2,training,23,57,1.0830243000000337,['n'],1,right,['1'],6,0.22408660000019154,[-0.09739276],98.0,57,letter,2,19,V,R,
26,2,training,16,64,2.399564100000134,['n'],1,right,['3'],4,0.42264020000038727,[-0.10595623],95.0,64,letter,2,19,V,R,
27,2,training,16,64,0.6667730000008305,['n'],1,right,['1'],6,0.5296965999996246,[-0.12334052],95.0,64,letter,2,19,V,R,
28,2,training,64,16,0.8997761000000537,['c'],1,left,['1'],6,0.20795619999989867,[0.05539579],90.0,64,letter,2,19,V,R,
29,2,training,16,64,0.9501467000000048,['n'],1,right,['8'],3,1.377081900000121,[-0.23100603],97.0,64,letter,2,19,V,R,
30,2,training,64,16,0.766802899999675,['c'],1,left,['1'],6,0.04290110000056302,[0.06512132],100.0,64,letter,2,19,V,R,
31,2,training,57,23,1.0164255999998204,['c'],1,left,['1'],6,0.22385680000024877,[0.09372921],97.0,57,letter,2,19,V,R,
32,2,training,57,23,0.8834607999997388,['n'],0,left,['3'],4,0.3708911999992779,[-0.04877025],81.0,57,letter,2,19,V,R,
33,2,training,23,57,2.2834462000000713,['n'],1,right,['8'],3,0.22399760000007518,[-0.08962698],97.0,57,letter,2,19,V,R,
34,2,training,16,64,2.3333209999991595,['n'],1,right,['2'],5,0.04908450000039011,[-0.08439012],100.0,64,letter,2,19,V,R,
35,2,training,49,31,0.966759899999488,['n'],0,left,['1'],6,0.01628649999929621,[-0.05128229],100.0,49,letter,2,19,V,R,
0,3,main,64,16,1.6843230000004041,['n'],0,left,['2'],5,0.13437470000008034,-99,-99,64,letter,2,19,V,R,
1,3,main,16,64,4.000060300000769,['n'],1,right,['1'],6,0.5376736999996865,-99,-99,64,letter,2,19,V,R,
2,3,main,49,31,2.282615000000078,['c'],1,left,['1'],6,0.2973549999996976,-99,-99,49,letter,2,19,V,R,
3,3,main,31,49,4.683835899999394,['n'],1,right,['1'],6,0.39470650000021124,-99,-99,49,letter,2,19,V,R,
4,3,main,49,31,3.7495464000003267,['c'],1,left,['8'],3,1.1172120999999606,-99,-99,49,letter,2,19,V,R,
5,3,main,31,49,3.6668100000006234,['n'],1,right,['3'],4,0.8546063000003414,-99,-99,49,letter,2,19,V,R,
6,3,main,23,57,1.9507950999995955,['n'],1,right,['1'],6,0.26328560000001744,-99,-99,57,letter,2,19,V,R,
7,3,main,49,31,0.9170482999998057,['n'],0,left,['3'],4,1.2560341999997036,-99,-99,49,letter,2,19,V,R,
8,3,main,49,31,1.766418700000031,['c'],1,left,['1'],6,0.023757900000418886,-99,-99,49,letter,2,19,V,R,
9,3,main,57,23,1.7834334999997736,['n'],0,left,['1'],6,0.5200026000002254,-99,-99,57,letter,2,19,V,R,
10,3,main,31,49,4.034134099999392,['n'],1,right,['8'],3,0.003252000000429689,-99,-99,49,letter,2,19,V,R,
11,3,main,49,31,4.233046100000138,['n'],0,left,['8'],3,1.6331891999998334,-99,-99,49,letter,2,19,V,R,
12,3,main,16,64,2.066905300000144,['c'],0,right,['1'],6,0.085655200000474,-99,-99,64,letter,2,19,V,R,
13,3,main,49,31,5.382781300000715,['n'],0,left,['3'],4,0.43601250000028813,-99,-99,49,letter,2,19,V,R,
14,3,main,31,49,1.3160479999996824,['n'],1,right,['1'],6,0.134348399999908,-99,-99,49,letter,2,19,V,R,
15,3,main,16,64,1.6666934000004403,['n'],1,right,['3'],4,0.1105569999999716,-99,-99,64,letter,2,19,V,R,
16,3,main,23,57,0.9831701000002795,['n'],1,right,['1'],6,0.07546350000029634,-99,-99,57,letter,2,19,V,R,
17,3,main,23,57,2.216767699999764,['n'],1,right,['1'],6,0.1763944000003903,-99,-99,57,letter,2,19,V,R,
18,3,main,23,57,1.1501662999999098,['n'],1,right,['1'],6,0.0040585999995528255,-99,-99,57,letter,2,19,V,R,
19,3,main,64,16,2.366547300000093,['c'],1,left,['1'],6,0.02968109999983426,-99,-99,64,letter,2,19,V,R,
20,3,main,23,57,1.1998333999999886,['n'],1,right,['2'],5,0.11637339999924734,-99,-99,57,letter,2,19,V,R,
21,3,main,64,16,2.0834541999993235,['c'],1,left,['8'],3,1.069095500000003,-99,-99,64,letter,2,19,V,R,
22,3,main,16,64,1.550136300000304,['n'],1,right,['1'],6,0.03662179999992077,-99,-99,64,letter,2,19,V,R,
23,3,main,16,64,1.2325856000006752,['n'],1,right,['1'],6,0.0022289999997155974,-99,-99,64,letter,2,19,V,R,
24,3,main,16,64,0.8830840000000535,['n'],1,right,['1'],6,0.007160999999541673,-99,-99,64,letter,2,19,V,R,
25,3,main,23,57,2.467005500000596,['c'],0,right,['9'],2,0.45290620000014314,-99,-99,57,letter,2,19,V,R,
26,3,main,57,23,1.8999377000000095,['n'],0,left,['1'],6,0.05514399999992747,-99,-99,57,letter,2,19,V,R,
27,3,main,57,23,1.6007352000005994,['n'],0,left,['3'],4,0.4374638999997842,-99,-99,57,letter,2,19,V,R,
28,3,main,57,23,2.0002585000002,['n'],0,left,['8'],3,0.42054839999946125,-99,-99,57,letter,2,19,V,R,
29,3,main,57,23,1.3165151999992304,['n'],0,left,['3'],4,0.4474846000002799,-99,-99,57,letter,2,19,V,R,
30,3,main,31,49,3.3167989000003217,['c'],0,right,['1'],6,0.09730360000048677,-99,-99,49,letter,2,19,V,R,
31,3,main,31,49,1.5166841999998724,['c'],0,right,['1'],6,0.5610169000001406,-99,-99,49,letter,2,19,V,R,
32,3,main,64,16,3.1326948999994784,['c'],1,left,['2'],5,0.7336856000001717,-99,-99,64,letter,2,19,V,R,
33,3,main,64,16,2.0828818999998475,['c'],1,left,['1'],6,0.14924470000005385,-99,-99,64,letter,2,19,V,R,
34,3,main,64,16,1.1999964999995427,['c'],1,left,['1'],6,0.06358240000008664,-99,-99,64,letter,2,19,V,R,
35,3,main,57,23,1.4502947000000859,['n'],0,left,['2'],5,0.5952606999999261,-99,-99,57,letter,2,19,V,R,
0,4,main,31,49,1.4339084000002913,['n'],1,right,['1'],6,0.3122628999999506,-99,-99,49,letter,2,19,V,R,
1,4,main,31,49,2.116811700000653,['n'],1,right,['8'],3,0.6474232999999003,-99,-99,49,letter,2,19,V,R,
2,4,main,64,16,1.0840054000000237,['c'],1,left,['1'],6,0.402596299999459,-99,-99,64,letter,2,19,V,R,
3,4,main,64,16,2.7664021999999022,['c'],1,left,['1'],6,0.03620310000042082,-99,-99,64,letter,2,19,V,R,
4,4,main,31,49,3.4660985000000437,['n'],1,right,['2'],5,0.200782199999594,-99,-99,49,letter,2,19,V,R,
5,4,main,31,49,1.1002644000000146,['n'],1,right,['1'],6,0.1728425999999672,-99,-99,49,letter,2,19,V,R,
6,4,main,23,57,1.3835269999999582,['n'],1,right,['1'],6,0.4793706000000384,-99,-99,57,letter,2,19,V,R,
7,4,main,16,64,1.350077300000521,['n'],1,right,['3'],4,0.08609890000025189,-99,-99,64,letter,2,19,V,R,
8,4,main,64,16,1.0338917999997648,['c'],1,left,['1'],6,0.04164470000068832,-99,-99,64,letter,2,19,V,R,
9,4,main,16,64,0.9169117999999798,['n'],1,right,['1'],6,0.044054899999537156,-99,-99,64,letter,2,19,V,R,
10,4,main,49,31,1.5998716999993121,['c'],1,left,['1'],6,0.0021521999997276,-99,-99,49,letter,2,19,V,R,
11,4,main,57,23,1.1494459999994433,['n'],0,left,['3'],4,0.10077160000037111,-99,-99,57,letter,2,19,V,R,
12,4,main,49,31,0.9173315999996703,['c'],1,left,['1'],6,0.07602910000059637,-99,-99,49,letter,2,19,V,R,
13,4,main,16,64,1.2997841000005792,['n'],1,right,['3'],4,0.5175373000001855,-99,-99,64,letter,2,19,V,R,
14,4,main,57,23,1.050235700000485,['c'],1,left,['1'],6,0.06336509999982809,-99,-99,57,letter,2,19,V,R,
15,4,main,16,64,0.9835825999998633,['n'],1,right,['1'],6,0.02142589999948541,-99,-99,64,letter,2,19,V,R,
16,4,main,23,57,1.0167470000005778,['n'],1,right,['2'],5,0.39616409999962343,-99,-99,57,letter,2,19,V,R,
17,4,main,16,64,1.13317570000072,['n'],1,right,['2'],5,0.031098200000087672,-99,-99,64,letter,2,19,V,R,
18,4,main,64,16,2.199774800000341,['n'],0,left,['8'],3,0.24630900000011025,-99,-99,64,letter,2,19,V,R,
19,4,main,57,23,1.3496333000002778,['n'],0,left,['2'],5,0.27856939999946917,-99,-99,57,letter,2,19,V,R,
20,4,main,49,31,0.9668672999996488,['n'],0,left,['0'],1,2.420902300000307,-99,-99,49,letter,2,19,V,R,
21,4,main,49,31,2.383107000000564,['c'],1,left,['1'],6,0.18936370000028546,-99,-99,49,letter,2,19,V,R,
22,4,main,57,23,0.816785300000447,['c'],1,left,['1'],6,0.5497350000005099,-99,-99,57,letter,2,19,V,R,
23,4,main,64,16,1.0002384999997957,['c'],1,left,['1'],6,0.631905000000188,-99,-99,64,letter,2,19,V,R,
24,4,main,23,57,1.3010801999998876,['n'],1,right,['2'],5,0.8990264000003663,-99,-99,57,letter,2,19,V,R,
25,4,main,23,57,1.6334109999997963,['n'],1,right,['2'],5,0.5020349999995233,-99,-99,57,letter,2,19,V,R,
26,4,main,64,16,1.0170066000000588,['c'],1,left,['1'],6,0.04147289999946224,-99,-99,64,letter,2,19,V,R,
27,4,main,49,31,1.8164938999998412,['c'],1,left,['3'],4,0.2639336000002004,-99,-99,49,letter,2,19,V,R,
28,4,main,49,31,1.0168036000004577,['c'],1,left,['3'],4,0.09279919999971753,-99,-99,49,letter,2,19,V,R,
29,4,main,16,64,1.2502144000000044,['n'],1,right,['2'],5,0.1035675999992236,-99,-99,64,letter,2,19,V,R,
30,4,main,57,23,0.8334048999995503,['c'],1,left,['1'],6,1.1305568999996467,-99,-99,57,letter,2,19,V,R,
31,4,main,23,57,2.349652600000809,['n'],1,right,['8'],3,1.3196891999996296,-99,-99,57,letter,2,19,V,R,
32,4,main,31,49,1.5836933999999019,['c'],0,right,['1'],6,0.044138700000075914,-99,-99,49,letter,2,19,V,R,
33,4,main,57,23,4.165683400000489,['n'],0,left,['2'],5,0.02809360000082961,-99,-99,57,letter,2,19,V,R,
34,4,main,23,57,1.1495920999996088,['c'],0,right,['1'],6,0.02897289999964414,-99,-99,57,letter,2,19,V,R,
35,4,main,31,49,1.4999667000001864,['n'],1,right,['3'],4,0.127824099999998,-99,-99,49,letter,2,19,V,R,
0,5,main,16,64,1.3167982000004486,['n'],1,right,['1'],6,0.6805079000005207,-99,-99,64,letter,2,19,V,R,
1,5,main,49,31,2.1500828999996884,['c'],1,left,['3'],4,0.7114056000000346,-99,-99,49,letter,2,19,V,R,
2,5,main,16,64,1.2836878000007346,['n'],1,right,['1'],6,0.014484999999694992,-99,-99,64,letter,2,19,V,R,
3,5,main,16,64,1.9995604000005187,['c'],0,right,['1'],6,0.12619230000018433,-99,-99,64,letter,2,19,V,R,
4,5,main,31,49,3.1170161999998527,['n'],1,right,['9'],2,0.8130475999996634,-99,-99,49,letter,2,19,V,R,
5,5,main,23,57,1.4665611999998873,['n'],1,right,['1'],6,0.28230399999938527,-99,-99,57,letter,2,19,V,R,
6,5,main,64,16,0.9831297000000632,['c'],1,left,['1'],6,0.007915000000139116,-99,-99,64,letter,2,19,V,R,
7,5,main,16,64,1.5159141000003729,['n'],1,right,['3'],4,0.8034078000000591,-99,-99,64,letter,2,19,V,R,
8,5,main,57,23,1.0336116999997103,['c'],1,left,['1'],6,0.5303644000005079,-99,-99,57,letter,2,19,V,R,
9,5,main,64,16,0.8169904999995197,['n'],0,left,['1'],6,0.020887199999378936,-99,-99,64,letter,2,19,V,R,
10,5,main,23,57,1.0002960000001622,['n'],1,right,['1'],6,0.46043790000021545,-99,-99,57,letter,2,19,V,R,
11,5,main,57,23,1.0667641000000003,['n'],0,left,['0'],1,1.3839078999999401,-99,-99,57,letter,2,19,V,R,
12,5,main,23,57,1.6836401999998998,['c'],0,right,['1'],6,0.6777008999997634,-99,-99,57,letter,2,19,V,R,
13,5,main,23,57,0.9505189999999857,['n'],1,right,['1'],6,0.17266079999990325,-99,-99,57,letter,2,19,V,R,
14,5,main,23,57,1.3335010999999213,['n'],1,right,['3'],4,0.9689268000001903,-99,-99,57,letter,2,19,V,R,
15,5,main,64,16,0.9335159000002022,['c'],1,left,['1'],6,0.045051000000057684,-99,-99,64,letter,2,19,V,R,
16,5,main,31,49,1.5335499999991953,['n'],1,right,['2'],5,0.014501399999971909,-99,-99,49,letter,2,19,V,R,
17,5,main,31,49,0.9503879999992932,['c'],0,right,['1'],6,0.0717493000001923,-99,-99,49,letter,2,19,V,R,
18,5,main,57,23,0.91724239999985,['c'],1,left,['1'],6,0.6085887999997794,-99,-99,57,letter,2,19,V,R,
19,5,main,16,64,0.8678232999991451,['n'],1,right,['2'],5,0.23030980000021373,-99,-99,64,letter,2,19,V,R,
20,5,main,57,23,0.9166324999996505,['n'],0,left,['1'],6,0.06448430000000371,-99,-99,57,letter,2,19,V,R,
21,5,main,64,16,0.9004586000000927,['c'],1,left,['3'],4,0.2019665999996505,-99,-99,64,letter,2,19,V,R,
22,5,main,49,31,1.2661284000005253,['c'],1,left,['1'],6,0.015351799999734794,-99,-99,49,letter,2,19,V,R,
23,5,main,57,23,2.2831584000005023,['n'],0,left,['3'],4,0.5000629999994999,-99,-99,57,letter,2,19,V,R,
24,5,main,64,16,0.7665199000002758,['c'],1,left,['1'],6,0.5695637999997416,-99,-99,64,letter,2,19,V,R,
25,5,main,31,49,1.3338080000003174,['n'],1,right,['1'],6,0.8218855000004623,-99,-99,49,letter,2,19,V,R,
26,5,main,31,49,2.2504917999995087,['c'],0,right,['1'],6,0.1396193000000494,-99,-99,49,letter,2,19,V,R,
27,5,main,57,23,1.233382200000051,['c'],1,left,['1'],6,0.021177300000090327,-99,-99,57,letter,2,19,V,R,
28,5,main,49,31,1.250124500000311,['n'],0,left,['3'],4,0.8667329999998401,-99,-99,49,letter,2,19,V,R,
29,5,main,23,57,3.699549300000399,['n'],1,right,['2'],5,0.03677590000006603,-99,-99,57,letter,2,19,V,R,
30,5,main,31,49,1.5667357000002085,['c'],0,right,['1'],6,0.5167997000007745,-99,-99,49,letter,2,19,V,R,
31,5,main,49,31,2.03333400000065,['c'],1,left,['3'],4,0.5118959000001269,-99,-99,49,letter,2,19,V,R,
32,5,main,16,64,0.8998238999993191,['c'],0,right,['1'],6,0.07919889999993757,-99,-99,64,letter,2,19,V,R,
33,5,main,49,31,2.016723099999581,['n'],0,left,['1'],6,0.48365580000063346,-99,-99,49,letter,2,19,V,R,
