withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,23,57,3.216558100000043,['c'],0,right,['3'],3,1.8186752999999953,[-0.27796711],0.0,57,medium,plus,shape,alpha,,,43,18,V,R,
1,0,training,18,62,1.1496377999999368,['n'],1,right,['8'],4,1.1630654000000504,[-0.27690765],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
2,0,training,62,18,1.41681200000005,['n'],0,left,['9'],5,0.8899806000000581,[0.09308812],3.0,62,easy,plus,shape,alpha,,,43,18,V,R,
3,0,training,31,49,1.2005558000000747,['n'],1,right,['8'],4,1.3896508999999924,[-0.03483714],74.0,49,hard,plus,shape,alpha,,,43,18,V,R,
4,0,training,57,23,1.016090599999984,['c'],1,left,['8'],4,1.2046715999999833,[0.11569471],98.0,57,medium,plus,shape,alpha,,,43,18,V,R,
5,0,training,57,23,1.3497846999999865,['n'],0,left,['0'],6,0.4696378999999524,[0.09135789],1.0,57,medium,plus,shape,alpha,,,43,18,V,R,
6,0,training,18,62,1.3162856000000147,['c'],0,right,['0'],6,1.397583499999996,[-0.2603942],0.0,62,easy,plus,shape,alpha,,,43,18,V,R,
7,0,training,31,49,4.482661000000007,['n'],1,right,['0'],6,0.6413691999999855,[-0.13293066],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
8,0,training,18,62,1.099490899999978,['c'],0,right,['8'],4,1.1073668999999882,[-0.25761132],0.0,62,easy,plus,shape,alpha,,,43,18,V,R,
9,0,training,31,49,1.2166864000000714,['c'],0,right,['0'],6,0.4457534000000578,[0.13862158],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
10,0,training,49,31,1.0664185000000543,['c'],1,left,['0'],6,0.18435729999998784,[-0.02465936],11.0,49,hard,plus,shape,alpha,,,43,18,V,R,
11,0,training,23,57,1.6505429999999706,['c'],0,right,['8'],4,0.35893239999995785,[-0.03058114],14.0,57,medium,plus,shape,alpha,,,43,18,V,R,
12,0,training,62,18,1.1165955999999824,['c'],1,left,['0'],6,0.5793946999999662,[0.22569946],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
13,0,training,49,31,0.9335620000000517,['n'],0,left,['9'],5,0.5422376000000213,[-0.08536197],98.0,49,hard,plus,shape,alpha,,,43,18,V,R,
14,0,training,18,62,1.001154300000053,['n'],1,right,['9'],5,0.3118395999999848,[-0.03333019],90.0,62,easy,plus,shape,alpha,,,43,18,V,R,
15,0,training,49,31,0.833394300000009,['c'],1,left,['0'],6,0.321509800000058,[0.10518072],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
16,0,training,49,31,1.4501199000000042,['c'],1,left,['9'],5,0.3058634000000211,[-0.00316499],45.0,49,hard,plus,shape,alpha,,,43,18,V,R,
17,0,training,23,57,1.5674338000000034,['n'],1,right,['9'],5,0.47799559999998564,[-0.00675278],59.0,57,medium,plus,shape,alpha,,,43,18,V,R,
18,0,training,49,31,1.233268399999929,['c'],1,left,['0'],6,0.25720939999996517,[0.03791928],94.0,49,hard,plus,shape,alpha,,,43,18,V,R,
19,0,training,62,18,1.1832476000000725,['c'],1,left,['9'],5,0.31927810000001955,[0.25613479],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
20,0,training,62,18,1.1499977999999373,['c'],1,left,['8'],4,0.3085647999999992,[0.10166535],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
21,0,training,23,57,1.182679300000018,['n'],1,right,['3'],3,2.0065574000000197,[-0.03383241],70.0,57,medium,plus,shape,alpha,,,43,18,V,R,
22,0,training,18,62,1.0669673999999532,['c'],0,right,['8'],4,0.25789020000001983,[-0.0913453],0.0,62,easy,plus,shape,alpha,,,43,18,V,R,
23,0,training,18,62,1.100119399999926,['n'],1,right,['9'],5,0.7388339999999971,[-0.36683386],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
24,0,training,57,23,0.8836861999999428,['c'],1,left,['0'],6,0.3130849000000353,[0.08833911],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
25,0,training,62,18,0.966733999999974,['c'],1,left,['9'],5,0.3014160999999831,[0.14853072],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
26,0,training,23,57,0.8494167000000061,['n'],1,right,['8'],4,0.3910022999999683,[-0.15728879],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
27,0,training,23,57,0.8168953000000556,['c'],0,right,['0'],6,0.2543415999999752,[0.04120992],95.0,57,medium,plus,shape,alpha,,,43,18,V,R,
28,0,training,31,49,1.0340608999999858,['c'],0,right,['0'],6,0.35366639999995186,[0.08120752],99.0,49,hard,plus,shape,alpha,,,43,18,V,R,
29,0,training,57,23,0.8828383999999687,['c'],1,left,['9'],5,0.42336569999997664,[0.06658492],98.0,57,medium,plus,shape,alpha,,,43,18,V,R,
30,0,training,57,23,0.8671520000000328,['n'],0,left,['0'],6,0.5071584999999459,[-0.00135171],52.0,57,medium,plus,shape,alpha,,,43,18,V,R,
31,0,training,31,49,0.9499452000000019,['c'],0,right,['9'],5,0.5680056999999579,[-0.1305917],0.0,49,hard,plus,shape,alpha,,,43,18,V,R,
32,0,training,62,18,0.9002557000000024,['c'],1,left,['0'],6,0.29249079999999594,[0.12598672],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
33,0,training,31,49,1.466361699999993,['n'],1,right,['0'],6,0.21353429999999207,[-0.1181324],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
34,0,training,49,31,0.7834010999999919,['c'],1,left,['9'],5,0.16514760000006845,[0.07108573],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
35,0,training,57,23,0.983659399999965,['c'],1,left,['9'],5,0.3511683000000403,[0.07622755],99.0,57,medium,plus,shape,alpha,,,43,18,V,R,
0,1,training,62,18,3.7994410000000016,['c'],1,left,['9'],5,0.4527999000000591,[0.2318454],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
1,1,training,18,62,0.8665700999999899,['n'],1,right,['0'],6,0.055149100000107865,[-0.01535525],91.0,62,easy,plus,shape,alpha,,,43,18,V,R,
2,1,training,18,62,0.9498641999999791,['c'],0,right,['9'],5,0.08596190000002935,[0.04359031],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
3,1,training,57,23,0.9504790999999386,['c'],1,left,['8'],4,0.13231580000001486,[0.09146761],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
4,1,training,62,18,0.9668778000000202,['c'],1,left,['0'],6,0.015808200000037687,[0.03993206],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
5,1,training,18,62,0.7996045999999524,['n'],1,right,['0'],6,0.08693829999992886,[-0.04960038],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
6,1,training,62,18,0.8664834999999584,['c'],1,left,['9'],5,0.07243459999995139,[0.04574503],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
7,1,training,23,57,0.9169554000000062,['n'],1,right,['9'],5,0.10430039999994278,[-0.09477453],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
8,1,training,62,18,0.8502482999999756,['c'],1,left,['0'],6,0.08881619999999657,[0.05374111],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
9,1,training,23,57,0.9167458000000579,['n'],1,right,['9'],5,0.08779980000008436,[-0.0138614],84.0,57,medium,plus,shape,alpha,,,43,18,V,R,
10,1,training,18,62,0.6664981000000125,['n'],1,right,['0'],6,0.08119780000004084,[-0.01411148],85.0,62,easy,plus,shape,alpha,,,43,18,V,R,
11,1,training,57,23,0.7831473999999616,['c'],1,left,['0'],6,0.10213180000005195,[0.09083068],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
12,1,training,31,49,0.9831980999999814,['n'],1,right,['9'],5,0.11420329999998557,[-0.01312603],80.0,49,hard,plus,shape,alpha,,,43,18,V,R,
13,1,training,62,18,0.7165288000001055,['c'],1,left,['0'],6,0.10426540000003115,[0.08320879],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
14,1,training,57,23,0.8007004999999481,['c'],1,left,['1'],1,0.9393577000000732,[0.16266592],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
15,1,training,57,23,0.9499356000000034,['n'],0,left,['9'],5,0.21492899999998372,[-0.06009754],99.0,57,medium,plus,shape,alpha,,,43,18,V,R,
16,1,training,23,57,0.9170794999999998,['n'],1,right,['9'],5,0.06521830000008322,[-0.08015982],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
17,1,training,31,49,0.7833092000000761,['c'],0,right,['9'],5,0.11897810000004938,[0.00490179],63.0,49,hard,plus,shape,alpha,,,43,18,V,R,
18,1,training,57,23,1.167069799999922,['c'],1,left,['0'],6,0.043757700000014665,[0.06982469],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
19,1,training,31,49,1.0331191999999874,['n'],1,right,['0'],6,0.007282700000018849,[-0.04475048],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
20,1,training,49,31,1.333497800000032,['c'],1,left,['9'],5,0.15326370000002498,[0.08724729],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
21,1,training,31,49,0.8502561999999898,['n'],1,right,['0'],6,0.10473070000000462,[-0.04921842],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
22,1,training,49,31,1.3156586999999718,['c'],1,left,['0'],6,0.07132080000008045,[0.03881467],99.0,49,hard,plus,shape,alpha,,,43,18,V,R,
23,1,training,31,49,0.8170221999999967,['n'],1,right,['0'],6,0.07458659999997508,[-0.06613677],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
24,1,training,23,57,1.1838008999999374,['n'],1,right,['8'],4,0.12766949999991084,[-0.06098553],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
25,1,training,49,31,1.86645139999996,['n'],0,left,['9'],5,0.2792276000000129,[-0.05617993],98.0,49,hard,plus,shape,alpha,,,43,18,V,R,
26,1,training,49,31,1.2172155999999177,['c'],1,left,['0'],6,0.09756219999997029,[0.0040856],62.0,49,hard,plus,shape,alpha,,,43,18,V,R,
27,1,training,18,62,2.300495700000056,['n'],1,right,['8'],4,0.009844599999951242,[-0.049919],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
28,1,training,31,49,1.1834969000000228,['n'],1,right,['0'],6,0.0482928000000129,[-0.03401234],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
29,1,training,49,31,1.2495979999999918,['c'],1,left,['0'],6,0.03629160000002685,[0.0728849],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
30,1,training,57,23,0.7841389000000163,['c'],1,left,['9'],5,0.05955579999999827,[0.06873634],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
31,1,training,49,31,0.783388000000059,['c'],1,left,['0'],6,0.03276589999995849,[0.03967968],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
32,1,training,62,18,0.9670303000000331,['n'],0,left,['0'],6,0.048158400000147594,[-0.03942796],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
33,1,training,18,62,0.9829398000001675,['n'],1,right,['0'],6,1.614542799999981,[-0.18009374],99.0,62,easy,plus,shape,alpha,,,43,18,V,R,
34,1,training,23,57,0.8502426000000014,['n'],1,right,['0'],6,0.018837200000007215,[-0.03530836],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
35,1,training,23,57,1.28294249999999,['n'],1,right,['9'],5,0.15069659999994656,[-0.05647005],99.0,57,medium,plus,shape,alpha,,,43,18,V,R,
0,2,training,62,18,1.0003063000001475,['c'],1,left,['0'],6,1.8515724000001228,[0.39989174],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
1,2,training,62,18,1.4504311000000598,['n'],0,left,['8'],4,0.014706499999874723,[-0.07599162],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
2,2,training,31,49,0.8499756000001071,['c'],0,right,['8'],4,0.24381729999981872,[0.01596581],76.0,49,hard,plus,shape,alpha,,,43,18,V,R,
3,2,training,49,31,0.7335399000000962,['c'],1,left,['0'],6,0.03637890000004518,[0.07326205],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
4,2,training,23,57,1.000408600000128,['n'],1,right,['0'],6,0.05052739999996447,[-0.04338321],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
5,2,training,49,31,0.849819000000025,['c'],1,left,['0'],6,0.006268800000043484,[0.03330881],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
6,2,training,18,62,0.7835044999999354,['n'],1,right,['0'],6,0.04558109999993576,[-0.0567059],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
7,2,training,62,18,0.8002880999999888,['c'],1,left,['0'],6,0.003450500000099055,[0.03442594],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
8,2,training,57,23,0.9502880999998524,['c'],1,left,['9'],5,0.019942300000138857,[0.05068185],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
9,2,training,57,23,1.6676032000000305,['c'],1,left,['8'],4,0.04052119999983006,[0.05325314],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
10,2,training,57,23,0.9000508999999965,['c'],1,left,['0'],6,0.042171699999926204,[0.08752989],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
11,2,training,62,18,1.2000032999999348,['c'],1,left,['9'],5,0.12762210000005325,[0.0399417],98.0,62,easy,plus,shape,alpha,,,43,18,V,R,
12,2,training,57,23,0.8672088000000713,['c'],1,left,['0'],6,0.6715855999998439,[0.14633557],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
13,2,training,57,23,0.7500006000000212,['c'],1,left,['0'],6,0.33374159999993935,[0.09916874],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
14,2,training,49,31,0.8000465000000077,['c'],1,left,['9'],5,0.02413550000005671,[0.0358082],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
15,2,training,18,62,1.0840537000001405,['n'],1,right,['0'],6,0.37129559999993944,[-0.15980419],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
16,2,training,23,57,0.700166500000023,['n'],1,right,['0'],6,0.3032100000000355,[-0.03596256],91.0,57,medium,plus,shape,alpha,,,43,18,V,R,
17,2,training,23,57,0.9667661999999382,['c'],0,right,['8'],4,0.179413299999851,[0.03148801],94.0,57,medium,plus,shape,alpha,,,43,18,V,R,
18,2,training,62,18,1.3330218999999488,['c'],1,left,['0'],6,0.6864295999998831,[0.06071736],93.0,62,easy,plus,shape,alpha,,,43,18,V,R,
19,2,training,31,49,1.3500163999999586,['n'],1,right,['9'],5,0.22864529999992556,[-0.08345358],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
20,2,training,18,62,1.0003685000001497,['n'],1,right,['9'],5,0.4751435999999103,[-0.0464207],92.0,62,easy,plus,shape,alpha,,,43,18,V,R,
21,2,training,18,62,1.2009874999998829,['c'],0,right,['8'],4,0.1110774000001129,[0.07089156],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
22,2,training,23,57,0.9499112000000878,['c'],0,right,['8'],4,0.2518795000000864,[-0.04725233],3.0,57,medium,plus,shape,alpha,,,43,18,V,R,
23,2,training,49,31,1.2330508999998528,['c'],1,left,['0'],6,0.5361456000000544,[-0.0395439],13.0,49,hard,plus,shape,alpha,,,43,18,V,R,
24,2,training,18,62,1.3836769999998069,['n'],1,right,['0'],6,0.2746500999999171,[-0.10189697],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
25,2,training,57,23,1.2505228999998508,['c'],1,left,['0'],6,0.49269120000008115,[-0.02939153],18.0,57,medium,plus,shape,alpha,,,43,18,V,R,
26,2,training,31,49,1.7333478000000468,['n'],1,right,['9'],5,0.09123490000001766,[-0.06199743],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
27,2,training,31,49,1.3002753999999186,['n'],1,right,['0'],6,0.02697960000000421,[-0.03506557],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
28,2,training,49,31,0.933663599999818,['c'],1,left,['8'],4,0.04392849999999271,[0.06857485],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
29,2,training,31,49,0.9338393000000451,['c'],0,right,['8'],4,0.0923822999998265,[0.08995571],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
30,2,training,49,31,1.0830521000000317,['c'],1,left,['9'],5,0.02037760000007438,[0.03597541],100.0,49,hard,plus,shape,alpha,,,43,18,V,R,
31,2,training,62,18,1.5670259000000897,['c'],1,left,['8'],4,0.04475780000007035,[0.05792958],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
32,2,training,31,49,1.2004168000000845,['n'],1,right,['0'],6,0.4662605999999414,[-0.05202609],94.0,49,hard,plus,shape,alpha,,,43,18,V,R,
33,2,training,23,57,1.050211900000022,['n'],1,right,['9'],5,0.045577600000115126,[-0.08563101],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
34,2,training,18,62,0.7332186000001002,['n'],1,right,['9'],5,0.005857699999978649,[-0.05472782],100.0,62,easy,plus,shape,alpha,,,43,18,V,R,
35,2,training,23,57,1.3831515000001673,['n'],1,right,['8'],4,0.13357150000001639,[-0.05753881],100.0,57,medium,plus,shape,alpha,,,43,18,V,R,
0,3,main,31,49,1.0667126999999255,['c'],0,right,['0'],6,0.1019527000000835,-99,-99,49,hard,plus,shape,alpha,,,43,18,V,R,
1,3,main,57,23,2.1831504000001587,['c'],1,left,['9'],5,0.7791222999999263,-99,-99,57,medium,plus,shape,alpha,,,43,18,V,R,
2,3,main,31,49,1.2837501999999859,['c'],0,right,['0'],6,0.008272000000033586,-99,-99,49,hard,plus,shape,alpha,,,43,18,V,R,
