withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,16,64,1.6832968000001074,['n'],1,right,['3'],4,12.3165055999998,[-2.54979413],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
1,0,training,16,64,2.7994911000000684,['n'],1,right,['3'],4,2.6290005000000747,[-0.95188637],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
2,0,training,23,57,2.549745600000051,['n'],1,right,['8'],3,3.965977099999918,[-0.23923417],99.0,57,medium,plus,letter,alpha,,,8,19,V,R,
3,0,training,64,16,1.9331428999998934,['c'],1,left,['2'],5,1.5766439000001355,[0.34081203],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
4,0,training,49,31,3.116579300000012,['n'],0,left,['8'],3,2.6923865999999634,[0.3690806],0.0,49,hard,plus,letter,alpha,,,8,19,V,R,
5,0,training,49,31,1.3664320000000316,['c'],1,left,['2'],5,1.657218599999851,[0.17272291],99.0,49,hard,plus,letter,alpha,,,8,19,V,R,
6,0,training,31,49,1.3830245999999988,['n'],1,right,['3'],4,4.727828000000045,[-0.45464714],100.0,49,hard,plus,letter,alpha,,,8,19,V,R,
7,0,training,64,16,2.333119300000135,['c'],1,left,['3'],4,3.8913637000000563,[0.58326599],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
8,0,training,57,23,1.3662303999999494,['n'],0,left,['8'],3,1.783670999999913,[0.16298209],1.0,57,medium,plus,letter,alpha,,,8,19,V,R,
9,0,training,23,57,1.1499807999998666,['n'],1,right,['2'],5,0.6658475000001545,[-0.05608853],92.0,57,medium,plus,letter,alpha,,,8,19,V,R,
10,0,training,49,31,2.2830721999998786,['c'],1,left,['3'],4,2.0912823999999546,[0.23093912],100.0,49,hard,plus,letter,alpha,,,8,19,V,R,
11,0,training,31,49,0.9665959999999814,['n'],1,right,['2'],5,2.504021899999998,[-0.52110158],100.0,49,hard,plus,letter,alpha,,,8,19,V,R,
12,0,training,23,57,0.9163324000001012,['n'],1,right,['2'],5,1.0462370999998711,[-0.1423011],99.0,57,medium,plus,letter,alpha,,,8,19,V,R,
13,0,training,64,16,1.2000223000000005,['c'],1,left,['2'],5,1.92404670000019,[0.44507232],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
14,0,training,57,23,1.3505815999999413,['c'],1,left,['2'],5,1.0163755999999466,[0.29051702],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
15,0,training,49,31,1.216765900000155,['n'],0,left,['8'],3,1.57458859999997,[0.05321841],18.0,49,hard,plus,letter,alpha,,,8,19,V,R,
16,0,training,57,23,1.7664829000000282,['c'],1,left,['8'],3,1.671588500000098,[0.51944243],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
17,0,training,64,16,0.9995276999998168,['c'],1,left,['1'],6,1.5244958999999199,[0.35976515],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
18,0,training,31,49,1.0001194999999825,['n'],1,right,['1'],6,0.8232834000000366,[-0.04433987],85.0,49,hard,plus,letter,alpha,,,8,19,V,R,
19,0,training,49,31,1.5664598000000751,['n'],0,left,['3'],4,1.471132500000067,[0.0669394],12.0,49,hard,plus,letter,alpha,,,8,19,V,R,
20,0,training,23,57,0.8996486000000914,['n'],1,right,['1'],6,0.6477846000000227,[-0.19816201],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
21,0,training,57,23,0.950534800000014,['c'],1,left,['1'],6,0.5276420000000144,[0.24880546],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
22,0,training,31,49,1.2003247000000101,['c'],0,right,['3'],4,1.729475500000035,[0.09951738],94.0,49,hard,plus,letter,alpha,,,8,19,V,R,
23,0,training,16,64,0.8333155000000261,['n'],1,right,['1'],6,0.6100922999999057,[-0.13547166],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
24,0,training,23,57,1.4829525000000103,['n'],1,right,['2'],5,1.2381255000000237,[-0.2034435],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
25,0,training,23,57,2.0668834000000516,['c'],0,right,['8'],3,1.8175137000000632,[-0.25031122],0.0,57,medium,plus,letter,alpha,,,8,19,V,R,
26,0,training,57,23,1.0994302999999945,['c'],1,left,['3'],4,3.6443426000000727,[0.38552715],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
27,0,training,31,49,1.33323560000008,['c'],0,right,['3'],4,0.4760244999999941,[0.04201614],90.0,49,hard,plus,letter,alpha,,,8,19,V,R,
28,0,training,16,64,1.5830965999998625,['n'],1,right,['8'],3,1.7292973000000984,[-0.25231175],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
29,0,training,31,49,0.799927900000057,['n'],1,right,['3'],4,2.4352510999999595,[-0.10358979],92.0,49,hard,plus,letter,alpha,,,8,19,V,R,
30,0,training,64,16,0.9670366000000286,['c'],1,left,['3'],4,0.8980357999998887,[0.22407472],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
31,0,training,49,31,2.3663719999999557,['c'],1,left,['9'],2,1.942849600000045,[0.18565566],99.0,49,hard,plus,letter,alpha,,,8,19,V,R,
32,0,training,57,23,1.5996930999999677,['c'],1,left,['3'],4,1.1203153999999813,[0.04256228],81.0,57,medium,plus,letter,alpha,,,8,19,V,R,
33,0,training,64,16,1.3152652999999646,['c'],1,left,['8'],3,1.0624163999998473,[0.11179605],98.0,64,easy,plus,letter,alpha,,,8,19,V,R,
34,0,training,16,64,1.6333523999999215,['n'],1,right,['3'],4,0.6745166999999128,[-0.20643342],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
35,0,training,16,64,1.2333639000000858,['n'],1,right,['2'],5,0.6857493999998496,[-0.18348817],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
0,1,training,23,57,3.516116000000011,['c'],0,right,['0'],1,0.8237048999999388,[-0.08033174],4.0,57,medium,plus,letter,alpha,,,8,19,V,R,
1,1,training,16,64,3.282971800000041,['n'],1,right,['2'],5,2.2030202999999347,[-0.42863888],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
2,1,training,16,64,1.1503015000000687,['n'],1,right,['1'],6,0.8767134999998234,[-0.27213911],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
3,1,training,16,64,0.8998228000000381,['n'],1,right,['1'],6,0.509313499999962,[-0.22353646],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
4,1,training,57,23,1.5170256999999765,['c'],1,left,['8'],3,2.0679306000001816,[0.30275714],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
5,1,training,23,57,2.01680169999986,['n'],1,right,['8'],3,1.2083268000001226,[-0.16952786],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
6,1,training,64,16,1.783529599999838,['c'],1,left,['8'],3,0.7923131000000012,[0.2016008],100.0,64,easy,plus,letter,alpha,,,8,19,V,R,
7,1,training,57,23,1.5496174999998402,['c'],1,left,['8'],3,4.13021179999987,[0.71468797],100.0,57,medium,plus,letter,alpha,,,8,19,V,R,
