withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,27,53,1.916914899999938,['n'],1,right,['3'],3,7.362934600000017,[-1.8639628],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
1,0,training,33,47,2.033427900000106,['c'],0,right,['8'],4,4.433031700000015,[-0.61515383],0.0,47,medium,plus,colour,alpha,,,33,20,V,R,
2,0,training,53,27,4.06582590000005,['n'],0,left,['2'],2,4.03676930000006,[0.42652419],0.0,53,easy,plus,colour,alpha,,,33,20,V,R,
3,0,training,44,36,2.5330159000000094,['c'],1,left,['9'],5,3.4453576000000794,[0.3271882],100.0,44,hard,plus,colour,alpha,,,33,20,V,R,
4,0,training,53,27,5.3825288999998975,['c'],1,left,['8'],4,4.603466900000058,[1.26698874],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
5,0,training,53,27,3.017052999999919,['c'],1,left,['0'],6,1.6181781000000228,[0.33064976],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
6,0,training,53,27,1.849916700000108,['c'],1,left,['0'],6,0.6064291000000139,[0.21639117],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
7,0,training,33,47,2.7325228999999354,['n'],1,right,['2'],2,1.50458320000007,[-0.22318972],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
8,0,training,36,44,1.81624869999996,['n'],1,right,['9'],5,1.8758016999998972,[0.02758237],33.0,44,hard,plus,colour,alpha,,,33,20,V,R,
9,0,training,44,36,3.082304499999964,['n'],0,left,['2'],2,2.0845846000000847,[0.12929563],4.0,44,hard,plus,colour,alpha,,,33,20,V,R,
10,0,training,47,33,1.549465199999986,['c'],1,left,['0'],6,1.4986055000000533,[0.19983993],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
11,0,training,44,36,1.4166479000000436,['n'],0,left,['8'],4,3.037346100000036,[-0.17688418],97.0,44,hard,plus,colour,alpha,,,33,20,V,R,
12,0,training,47,33,4.566611699999953,['c'],1,left,['2'],2,2.9647772999999233,[0.57151778],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
13,0,training,36,44,1.3827643999999282,['n'],1,right,['0'],6,1.26148969999997,[-0.11589076],98.0,44,hard,plus,colour,alpha,,,33,20,V,R,
14,0,training,27,53,1.3166302999999289,['n'],1,right,['9'],5,2.1417940000000044,[-0.53394498],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
15,0,training,53,27,0.9992098999999826,['c'],1,left,['0'],6,0.6950341000000435,[0.17013846],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
16,0,training,36,44,1.3491981999999325,['n'],1,right,['0'],6,1.4055243999999902,[-0.14318215],99.0,44,hard,plus,colour,alpha,,,33,20,V,R,
17,0,training,44,36,1.0672945000000027,['c'],1,left,['0'],6,0.8018059999999423,[0.08188795],96.0,44,hard,plus,colour,alpha,,,33,20,V,R,
18,0,training,47,33,1.6661483000000317,['n'],0,left,['8'],4,2.1186186999999563,[0.35696486],0.0,47,medium,plus,colour,alpha,,,33,20,V,R,
19,0,training,44,36,2.9167553999999427,['n'],0,left,['3'],3,1.9411834999999655,[-0.0013476],51.0,44,hard,plus,colour,alpha,,,33,20,V,R,
20,0,training,47,33,1.2158079000000726,['c'],1,left,['9'],5,3.597906699999953,[0.36195669],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
21,0,training,36,44,1.217276800000036,['n'],1,right,['9'],5,2.0357572000000346,[-0.35127198],100.0,44,hard,plus,colour,alpha,,,33,20,V,R,
22,0,training,53,27,1.3671597999999676,['c'],1,left,['8'],4,1.5391894000000548,[0.5223571],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
23,0,training,36,44,2.3670971000000236,['c'],0,right,['8'],4,1.6947980999999572,[-0.12813028],3.0,44,hard,plus,colour,alpha,,,33,20,V,R,
24,0,training,33,47,1.6833791999999903,['n'],1,right,['0'],6,1.8552415000000337,[-0.22739697],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
25,0,training,27,53,1.1004377000000432,['n'],1,right,['0'],6,0.46409570000002986,[-0.06056633],96.0,53,easy,plus,colour,alpha,,,33,20,V,R,
26,0,training,47,33,0.8166683000000603,['c'],1,left,['0'],6,1.8287927000000082,[0.36623336],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
27,0,training,27,53,1.050004999999942,['n'],1,right,['0'],6,0.5686555000000908,[-0.18911952],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
28,0,training,36,44,0.9834754000000885,['n'],1,right,['0'],6,0.5139218000000483,[-0.08171377],98.0,44,hard,plus,colour,alpha,,,33,20,V,R,
29,0,training,33,47,0.7658076000000165,['n'],1,right,['9'],5,0.6466496999998981,[-0.23435064],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
30,0,training,47,33,2.298830500000008,['c'],1,left,['8'],4,2.280176400000073,[0.66919391],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
31,0,training,27,53,2.5324798999999985,['c'],0,right,['2'],2,1.5512247000000343,[-0.17409437],1.0,53,easy,plus,colour,alpha,,,33,20,V,R,
32,0,training,33,47,1.3513345000000072,['n'],1,right,['9'],5,0.8666841000000431,[-0.17435533],100.0,47,medium,plus,colour,alpha,,,33,20,V,R,
33,0,training,27,53,0.7504065000000537,['n'],1,right,['0'],6,1.0495494999998982,[-0.32439707],100.0,53,easy,plus,colour,alpha,,,33,20,V,R,
34,0,training,44,36,1.1507153000000017,['n'],0,left,['8'],4,1.4967000000000326,[0.20697408],0.0,44,hard,plus,colour,alpha,,,33,20,V,R,
