withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
25,0,training,31,49,1.3334253000002718,['n'],1,right,['0'],6,0.08661829999982729,[-0.05719699],85.0,49,letter,5,18,V,L,
26,0,training,31,49,1.3834317000000738,['n'],1,right,['3'],3,0.18784099999993487,[-0.06442568],79.0,49,letter,5,18,V,L,
27,0,training,23,57,0.9665769999992335,['n'],1,right,['8'],4,0.22079839999969408,[-0.04611813],71.0,57,letter,5,18,V,L,
28,0,training,16,64,0.9657338999995773,['n'],1,right,['9'],5,0.18069779999950697,[-0.02677723],64.0,64,letter,5,18,V,L,
29,0,training,31,49,0.9500843999994686,['n'],1,right,['9'],5,0.0470021999999517,[-0.07580276],96.0,49,letter,5,18,V,L,
30,0,training,57,23,0.8667562999999063,['n'],0,left,['9'],5,0.049921099999664875,[-0.03550666],81.0,57,letter,5,18,V,L,
31,0,training,31,49,0.7997203000004447,['n'],1,right,['9'],5,0.03970630000003439,[-0.01767047],69.0,49,letter,5,18,V,L,
32,0,training,49,31,1.0503095000003668,['n'],0,left,['9'],5,0.035200000000259024,[-0.05284449],92.0,49,letter,5,18,V,L,
33,0,training,16,64,0.9331422999994174,['n'],1,right,['0'],6,0.060450899999523244,[-0.0125407],61.0,64,letter,5,18,V,L,
34,0,training,57,23,1.8166379000003872,['c'],1,left,['0'],6,0.1769419000002017,[0.09067223],87.0,57,letter,5,18,V,L,
35,0,training,64,16,1.3333761000003506,['n'],0,left,['0'],6,0.3400989000001573,[0.07727165],23.0,64,letter,5,18,V,L,
0,1,training,57,23,4.116944700000204,['c'],1,left,['3'],3,2.1387414000000717,[0.22991483],80.0,57,letter,5,18,V,L,
1,1,training,64,16,1.0000210999996852,['c'],1,left,['0'],6,0.09981530000004568,[0.02648822],68.0,64,letter,5,18,V,L,
2,1,training,23,57,1.116513899999518,['n'],1,right,['0'],6,0.09107330000006186,[-0.05989183],86.0,57,letter,5,18,V,L,
3,1,training,57,23,0.9831885999992664,['c'],1,left,['0'],6,0.07936160000008385,[0.10763635],97.0,57,letter,5,18,V,L,
4,1,training,31,49,0.8996311000000787,['n'],1,right,['9'],5,0.24796890000015992,[-0.02675588],62.0,49,letter,5,18,V,L,
5,1,training,23,57,1.2999479999998584,['c'],0,right,['3'],3,0.20155459999932646,[-0.07370386],19.0,57,letter,5,18,V,L,
6,1,training,31,49,1.7991572000000815,['c'],0,right,['0'],6,0.001409100000273611,[0.05432759],100.0,49,letter,5,18,V,L,
7,1,training,31,49,0.9163533999999345,['n'],1,right,['0'],6,0.084572499999922,[-0.07148455],90.0,49,letter,5,18,V,L,
8,1,training,16,64,0.7670429999998305,['n'],1,right,['0'],6,1.2421277000003101,[-0.18833193],82.0,64,letter,5,18,V,L,
9,1,training,31,49,1.3169372000002113,['c'],0,right,['3'],3,0.7873831000006248,[-0.10566105],26.0,49,letter,5,18,V,L,
10,1,training,23,57,0.9165430000002743,['n'],1,right,['0'],6,0.17442180000034568,[-0.03544118],68.0,57,letter,5,18,V,L,
11,1,training,16,64,0.9166623000000982,['n'],1,right,['0'],6,0.018175999999584747,[-0.0722931],99.0,64,letter,5,18,V,L,
12,1,training,57,23,0.9676853999999366,['n'],0,left,['0'],6,0.03464440000061586,[-0.0340156],84.0,57,letter,5,18,V,L,
13,1,training,16,64,0.5668208999995841,['n'],1,right,['0'],6,0.042257499999323045,[-0.07213475],96.0,64,letter,5,18,V,L,
14,1,training,23,57,0.9671447999999145,['n'],1,right,['0'],6,0.0011979999999311985,[-0.06057197],100.0,57,letter,5,18,V,L,
15,1,training,31,49,0.5834972000002381,['n'],1,right,['0'],6,0.08154879999983677,[-0.05163075],84.0,49,letter,5,18,V,L,
16,1,training,64,16,0.6837097999996331,['n'],0,left,['0'],6,0.042607099999258935,[-0.03691684],83.0,64,letter,5,18,V,L,
17,1,training,31,49,1.0163045999997848,['c'],0,right,['0'],6,0.03172379999978148,[0.03852584],87.0,49,letter,5,18,V,L,
18,1,training,64,16,1.1500850000002174,['n'],0,left,['0'],6,0.07977570000002743,[-0.04865152],82.0,64,letter,5,18,V,L,
19,1,training,49,31,1.0165610000003653,['c'],1,left,['9'],5,0.36403299999983574,[0.23734558],97.0,49,letter,5,18,V,L,
20,1,training,16,64,0.8000195999993593,['n'],1,right,['0'],6,0.004822300000341784,[-0.04888688],100.0,64,letter,5,18,V,L,
21,1,training,49,31,2.2329006999998455,['c'],1,left,['1'],1,0.3233288999999786,[0.0836895],79.0,49,letter,5,18,V,L,
22,1,training,57,23,0.800085300000319,['n'],0,left,['0'],6,0.021738599999480357,[-0.0452607],94.0,57,letter,5,18,V,L,
23,1,training,16,64,0.7168313000001945,['n'],1,right,['0'],6,0.6554144000001543,[-0.07461588],70.0,64,letter,5,18,V,L,
24,1,training,57,23,0.7169363000002704,['n'],0,left,['9'],5,0.015907099999822094,[-0.0478422],97.0,57,letter,5,18,V,L,
25,1,training,49,31,0.6834841999998389,['n'],0,left,['9'],5,0.5074206999997841,[-0.03385116],61.0,49,letter,5,18,V,L,
26,1,training,49,31,0.6668338999998014,['n'],0,left,['8'],4,0.043854300000020885,[-0.0612675],93.0,49,letter,5,18,V,L,
27,1,training,49,31,0.6495043999993868,['n'],0,left,['8'],4,0.21561349999956292,[-0.11314223],90.0,49,letter,5,18,V,L,
28,1,training,16,64,0.5332010000001901,['n'],1,right,['9'],5,0.0012500000002546585,[-0.05094018],100.0,64,letter,5,18,V,L,
29,1,training,57,23,0.7660685999999259,['n'],0,left,['0'],6,0.5943112000004476,[-0.05791523],66.0,57,letter,5,18,V,L,
30,1,training,64,16,0.8160139000001436,['n'],0,left,['8'],4,0.009398399999554385,[-0.04482344],98.0,64,letter,5,18,V,L,
31,1,training,23,57,0.6830942000005962,['n'],1,right,['0'],6,0.005056099999819708,[-0.04369084],99.0,57,letter,5,18,V,L,
32,1,training,64,16,0.5505714000000808,['n'],0,left,['9'],5,0.37405690000014147,[0.1001002],19.0,64,letter,5,18,V,L,
33,1,training,23,57,0.7500638999999865,['n'],1,right,['8'],4,0.05641139999988809,[-0.06394277],92.0,57,letter,5,18,V,L,
34,1,training,49,31,0.6501815000001443,['n'],0,left,['0'],6,0.06754359999922599,[-0.03853223],79.0,49,letter,5,18,V,L,
35,1,training,64,16,0.7664714000002277,['n'],0,left,['0'],6,0.025964399999793386,[-0.03468035],87.0,64,letter,5,18,V,L,
0,2,training,64,16,1.3669214000001375,['c'],1,left,['1'],1,0.05477969999992638,[0.09124226],97.0,64,letter,5,18,V,L,
1,2,training,57,23,0.9498966999999539,['c'],1,left,['0'],6,0.42181970000001456,[0.12960611],86.0,57,letter,5,18,V,L,
2,2,training,49,31,0.8500952000003963,['n'],0,left,['0'],6,0.0014856000007057446,[-0.0463466],100.0,49,letter,5,18,V,L,
3,2,training,31,49,0.8996919999999591,['c'],0,right,['0'],6,0.157245100000182,[0.03009084],66.0,49,letter,5,18,V,L,
4,2,training,16,64,0.8497409999999945,['n'],1,right,['0'],6,0.5643159999999625,[-0.18021789],90.0,64,letter,5,18,V,L,
5,2,training,16,64,0.7998557000000801,['n'],1,right,['0'],6,0.2927069000006668,[-0.13657601],91.0,64,letter,5,18,V,L,
6,2,training,31,49,0.7000321999994412,['n'],1,right,['0'],6,0.3164027000002534,[0.0524491],30.0,49,letter,5,18,V,L,
7,2,training,64,16,1.1499166000003243,['c'],1,left,['0'],6,0.18554459999995743,[0.02527122],63.0,64,letter,5,18,V,L,
8,2,training,23,57,0.933129199999712,['c'],0,right,['9'],5,0.11652299999968818,[0.05224415],80.0,57,letter,5,18,V,L,
9,2,training,23,57,0.8662783000008858,['n'],1,right,['0'],6,0.26087439999992057,[-0.07307653],78.0,57,letter,5,18,V,L,
10,2,training,31,49,0.7503402000002097,['n'],1,right,['0'],6,0.020208300000376767,[-0.03814751],91.0,49,letter,5,18,V,L,
11,2,training,49,31,1.1496855999994295,['c'],1,left,['1'],1,0.10119980000035866,[0.00507435],54.0,49,letter,5,18,V,L,
12,2,training,16,64,0.7667879999999059,['n'],1,right,['0'],6,0.05002139999942301,[-0.07713186],96.0,64,letter,5,18,V,L,
13,2,training,23,57,1.2330846000004385,['c'],0,right,['8'],4,0.07851629999913712,[0.01188771],59.0,57,letter,5,18,V,L,
14,2,training,49,31,0.6833255000001373,['n'],0,left,['0'],6,0.0312991000000693,[-0.02023053],73.0,49,letter,5,18,V,L,
15,2,training,49,31,0.7831755000006524,['c'],1,left,['8'],4,0.48624310000013793,[0.09117048],76.0,49,letter,5,18,V,L,
16,2,training,31,49,1.5667551000005915,['n'],1,right,['8'],4,0.07590479999998934,[-0.06582766],90.0,49,letter,5,18,V,L,
17,2,training,57,23,0.9668431000000055,['c'],1,left,['9'],5,0.017441100000723964,[0.02753017],86.0,57,letter,5,18,V,L,
18,2,training,49,31,1.2998078000000532,['c'],1,left,['9'],5,0.34842179999941436,[0.01557712],56.0,49,letter,5,18,V,L,
19,2,training,57,23,1.450498900000639,['c'],1,left,['0'],6,0.0043888000000151806,[0.05307915],100.0,57,letter,5,18,V,L,
20,2,training,57,23,0.8168428999997559,['c'],1,left,['0'],6,0.1627238999999463,[0.05943206],79.0,57,letter,5,18,V,L,
21,2,training,23,57,0.866857600000003,['n'],1,right,['8'],4,0.16926930000045104,[-0.06229336],80.0,57,letter,5,18,V,L,
22,2,training,49,31,0.9336561000000074,['c'],1,left,['9'],5,0.1167329999998401,[0.08814072],91.0,49,letter,5,18,V,L,
23,2,training,64,16,0.8326970999996774,['c'],1,left,['9'],5,0.3263417999996818,[0.12858257],88.0,64,letter,5,18,V,L,
24,2,training,64,16,1.2657772000002296,['c'],1,left,['0'],6,0.03822479999962525,[0.03490855],83.0,64,letter,5,18,V,L,
25,2,training,31,49,1.116043200000604,['n'],1,right,['9'],5,0.3432253999999375,[-0.00565616],52.0,49,letter,5,18,V,L,
26,2,training,31,49,1.3333598999997776,['c'],0,right,['8'],4,0.3550444000002244,[0.08165288],77.0,49,letter,5,18,V,L,
27,2,training,23,57,0.6833986999999979,['c'],0,right,['9'],5,0.024865500000487373,[0.05234665],95.0,57,letter,5,18,V,L,
28,2,training,16,64,1.217120899999827,['n'],1,right,['0'],6,0.7425938999995196,[-0.15524564],83.0,64,letter,5,18,V,L,
29,2,training,64,16,1.1664751999996952,['c'],1,left,['8'],4,0.0977666999997382,[0.0506757],81.0,64,letter,5,18,V,L,
30,2,training,16,64,0.9334356000008484,['n'],1,right,['0'],6,0.024098700000649842,[-0.05808392],96.0,64,letter,5,18,V,L,
31,2,training,57,23,0.7333265000006577,['n'],0,left,['0'],6,0.08107250000011845,[-0.04722129],82.0,57,letter,5,18,V,L,
32,2,training,16,64,0.8666935999999623,['n'],1,right,['0'],6,0.042877199999566074,[-0.04015971],85.0,64,letter,5,18,V,L,
33,2,training,57,23,0.7335035999994943,['c'],1,left,['9'],5,0.17921190000015486,[0.04124657],71.0,57,letter,5,18,V,L,
34,2,training,64,16,0.6171933999994508,['c'],1,left,['9'],5,0.2748741000004884,[0.048084],70.0,64,letter,5,18,V,L,
35,2,training,23,57,0.9665984000002936,['n'],1,right,['8'],4,0.02456239999992249,[-0.07142681],98.0,57,letter,5,18,V,L,
0,3,main,57,23,1.1495196000005308,['c'],1,left,['0'],6,0.7332210999993549,-99,-99,57,letter,5,18,V,L,
1,3,main,23,57,0.9667503999999099,['n'],1,right,['0'],6,0.04109520000019984,-99,-99,57,letter,5,18,V,L,
2,3,main,49,31,0.8825119000002815,['c'],1,left,['8'],4,0.34061130000009143,-99,-99,49,letter,5,18,V,L,
3,3,main,57,23,0.8507679999993343,['c'],1,left,['9'],5,0.11756340000010823,-99,-99,57,letter,5,18,V,L,
4,3,main,16,64,0.9332555000000866,['n'],1,right,['0'],6,0.1478834999998071,-99,-99,64,letter,5,18,V,L,
5,3,main,49,31,1.1506435000001147,['c'],1,left,['3'],3,0.16825249999965308,-99,-99,49,letter,5,18,V,L,
6,3,main,64,16,0.8167241000001013,['c'],1,left,['0'],6,0.11295460000019375,-99,-99,64,letter,5,18,V,L,
7,3,main,23,57,0.7669745999992301,['c'],0,right,['9'],5,0.04566400000021531,-99,-99,57,letter,5,18,V,L,
8,3,main,31,49,0.9000864999998157,['c'],0,right,['8'],4,0.2800790999999663,-99,-99,49,letter,5,18,V,L,
9,3,main,31,49,1.0667843000001085,['c'],0,right,['9'],5,0.05084369999985938,-99,-99,49,letter,5,18,V,L,
10,3,main,23,57,2.033451399999649,['n'],1,right,['0'],6,0.05548610000005283,-99,-99,57,letter,5,18,V,L,
11,3,main,16,64,1.1159300999997868,['n'],1,right,['0'],6,0.11299250000047323,-99,-99,64,letter,5,18,V,L,
12,3,main,49,31,1.1997271999998702,['n'],0,left,['8'],4,0.020635500000025786,-99,-99,49,letter,5,18,V,L,
13,3,main,16,64,1.6499148000002606,['c'],0,right,['3'],3,0.8344471999998859,-99,-99,64,letter,5,18,V,L,
14,3,main,64,16,1.0675264999999854,['n'],0,left,['8'],4,0.030459999999948195,-99,-99,64,letter,5,18,V,L,
15,3,main,57,23,0.9006809999991674,['n'],0,left,['8'],4,0.05756389999987732,-99,-99,57,letter,5,18,V,L,
16,3,main,31,49,1.233522699999412,['c'],0,right,['3'],3,0.02247369999986404,-99,-99,49,letter,5,18,V,L,
17,3,main,16,64,1.2837798999998995,['n'],1,right,['3'],3,0.11473430000023654,-99,-99,64,letter,5,18,V,L,
18,3,main,31,49,1.0335780999994313,['n'],1,right,['8'],4,0.021007800000006682,-99,-99,49,letter,5,18,V,L,
19,3,main,64,16,1.0831856000004336,['n'],0,left,['8'],4,0.08935110000038549,-99,-99,64,letter,5,18,V,L,
20,3,main,49,31,1.3494959999998173,['c'],1,left,['3'],3,0.14448869999978342,-99,-99,49,letter,5,18,V,L,
21,3,main,57,23,1.6830496999991738,['c'],1,left,['2'],2,0.10343639999973675,-99,-99,57,letter,5,18,V,L,
22,3,main,64,16,1.2167300999999497,['c'],1,left,['9'],5,0.2909357999997155,-99,-99,64,letter,5,18,V,L,
23,3,main,23,57,1.2001055999999153,['n'],1,right,['8'],4,0.15180359999976645,-99,-99,57,letter,5,18,V,L,
24,3,main,23,57,0.7840520999998262,['n'],1,right,['8'],4,0.09873849999985396,-99,-99,57,letter,5,18,V,L,
25,3,main,23,57,1.0158941999998206,['n'],1,right,['9'],5,0.2545174999995652,-99,-99,57,letter,5,18,V,L,
26,3,main,31,49,0.9501070000005711,['c'],0,right,['2'],2,0.6224133000005168,-99,-99,49,letter,5,18,V,L,
27,3,main,64,16,0.9173139999993509,['c'],1,left,['3'],3,0.40133849999983795,-99,-99,64,letter,5,18,V,L,
28,3,main,57,23,1.1339202999997724,['c'],1,left,['3'],3,0.13261070000044128,-99,-99,57,letter,5,18,V,L,
29,3,main,57,23,1.4166905000001861,['n'],0,left,['8'],4,0.11084969999956229,-99,-99,57,letter,5,18,V,L,
30,3,main,16,64,1.0334688999992068,['n'],1,right,['9'],5,0.21752220000053057,-99,-99,64,letter,5,18,V,L,
31,3,main,31,49,0.7840517000004184,['n'],1,right,['0'],6,0.11349670000072365,-99,-99,49,letter,5,18,V,L,
32,3,main,64,16,1.016879699999663,['n'],0,left,['1'],1,1.1083001999995759,-99,-99,64,letter,5,18,V,L,
33,3,main,49,31,2.2664646000002904,['c'],1,left,['3'],3,0.15822920000027807,-99,-99,49,letter,5,18,V,L,
34,3,main,16,64,0.9665048999995633,['n'],1,right,['9'],5,0.05786710000029416,-99,-99,64,letter,5,18,V,L,
35,3,main,49,31,0.9335118999997576,['n'],0,left,['8'],4,0.10679770000024291,-99,-99,49,letter,5,18,V,L,
0,4,main,23,57,1.7666792999998506,['n'],1,right,['8'],4,0.018171800000345684,-99,-99,57,letter,5,18,V,L,
1,4,main,31,49,1.8171676000001753,['n'],1,right,['8'],4,0.11317460000009305,-99,-99,49,letter,5,18,V,L,
2,4,main,16,64,0.6337038000001485,['n'],1,right,['0'],6,0.147360199999639,-99,-99,64,letter,5,18,V,L,
3,4,main,31,49,0.6334758000002694,['n'],1,right,['0'],6,0.4602106000002095,-99,-99,49,letter,5,18,V,L,
4,4,main,16,64,0.5677120000000286,['n'],1,right,['0'],6,0.0518287999993845,-99,-99,64,letter,5,18,V,L,
5,4,main,49,31,1.1335137000005489,['c'],1,left,['3'],3,0.11683539999921777,-99,-99,49,letter,5,18,V,L,
6,4,main,16,64,0.7173788000000059,['n'],1,right,['0'],6,0.043988899999931164,-99,-99,64,letter,5,18,V,L,
7,4,main,57,23,0.9331369000001359,['n'],0,left,['9'],5,0.6771882000002734,-99,-99,57,letter,5,18,V,L,
8,4,main,16,64,0.8333760000004986,['n'],1,right,['0'],6,0.08081610000044748,-99,-99,64,letter,5,18,V,L,
9,4,main,23,57,0.7002711999994062,['n'],1,right,['0'],6,0.05779849999998987,-99,-99,57,letter,5,18,V,L,
10,4,main,64,16,0.9333139999998821,['n'],0,left,['0'],6,0.050783400000000256,-99,-99,64,letter,5,18,V,L,
11,4,main,23,57,0.8161314999997558,['n'],1,right,['0'],6,0.32818459999998595,-99,-99,57,letter,5,18,V,L,
12,4,main,49,31,0.9169712000002619,['c'],1,left,['3'],3,0.11843769999995857,-99,-99,49,letter,5,18,V,L,
13,4,main,31,49,1.9826074000002336,['n'],1,right,['9'],5,0.05925400000069203,-99,-99,49,letter,5,18,V,L,
14,4,main,57,23,0.6178288000000975,['n'],0,left,['0'],6,0.024719500000173866,-99,-99,57,letter,5,18,V,L,
15,4,main,57,23,1.2168964000002234,['c'],1,left,['3'],3,0.03919479999967734,-99,-99,57,letter,5,18,V,L,
16,4,main,64,16,1.7996456000000762,['c'],1,left,['9'],5,0.5743978000000425,-99,-99,64,letter,5,18,V,L,
17,4,main,57,23,1.416334800000186,['c'],1,left,['8'],4,0.06330570000045554,-99,-99,57,letter,5,18,V,L,
18,4,main,16,64,1.550129800000832,['n'],1,right,['9'],5,0.031005199999526667,-99,-99,64,letter,5,18,V,L,
19,4,main,49,31,0.9163370999995095,['c'],1,left,['8'],4,0.27329350000036357,-99,-99,49,letter,5,18,V,L,
20,4,main,31,49,0.7502408999998806,['n'],1,right,['0'],6,0.16073839999990014,-99,-99,49,letter,5,18,V,L,
21,4,main,64,16,1.0839027000001806,['c'],1,left,['8'],4,0.4870753999994122,-99,-99,64,letter,5,18,V,L,
22,4,main,49,31,1.366758000000118,['c'],1,left,['0'],6,0.029451899999912712,-99,-99,49,letter,5,18,V,L,
23,4,main,57,23,1.1996718999998848,['n'],0,left,['8'],4,0.02040820000001986,-99,-99,57,letter,5,18,V,L,
24,4,main,49,31,2.0664998000002015,['n'],0,left,['3'],3,0.09736679999969056,-99,-99,49,letter,5,18,V,L,
25,4,main,23,57,0.8671461999992971,['n'],1,right,['0'],6,0.10696720000032656,-99,-99,57,letter,5,18,V,L,
26,4,main,64,16,0.9828548000004957,['c'],1,left,['0'],6,0.2559357000000091,-99,-99,64,letter,5,18,V,L,
27,4,main,57,23,0.783462000000327,['c'],1,left,['9'],5,0.3187573000004704,-99,-99,57,letter,5,18,V,L,
28,4,main,23,57,1.7165764000001218,['c'],0,right,['8'],4,0.1258786999997028,-99,-99,57,letter,5,18,V,L,
29,4,main,23,57,0.8665793000000122,['n'],1,right,['0'],6,0.07880690000001778,-99,-99,57,letter,5,18,V,L,
30,4,main,31,49,0.7329480999997031,['n'],1,right,['0'],6,0.03825830000005226,-99,-99,49,letter,5,18,V,L,
31,4,main,64,16,0.8669169000004331,['c'],1,left,['0'],6,0.042507799999839335,-99,-99,64,letter,5,18,V,L,
32,4,main,31,49,1.2006264000001465,['n'],1,right,['8'],4,0.04971449999993638,-99,-99,49,letter,5,18,V,L,
33,4,main,16,64,0.6671853999996529,['n'],1,right,['0'],6,0.06088030000046274,-99,-99,64,letter,5,18,V,L,
34,4,main,49,31,0.8161523999997371,['c'],1,left,['0'],6,0.08993740000005346,-99,-99,49,letter,5,18,V,L,
35,4,main,64,16,0.7998889999998937,['c'],1,left,['0'],6,0.006858400000055553,-99,-99,64,letter,5,18,V,L,
0,5,main,49,31,0.9837256000000707,['c'],1,left,['8'],4,0.035230399999818474,-99,-99,49,letter,5,18,V,L,
1,5,main,49,31,0.7666596999997637,['c'],1,left,['8'],4,1.0834319999994477,-99,-99,49,letter,5,18,V,L,
2,5,main,31,49,1.5167848000000959,['c'],0,right,['9'],5,0.10664980000001378,-99,-99,49,letter,5,18,V,L,
3,5,main,31,49,0.500776699999733,['n'],1,right,['0'],6,0.05087039999943954,-99,-99,49,letter,5,18,V,L,
4,5,main,23,57,0.5167227000001731,['n'],1,right,['0'],6,0.020363699999506935,-99,-99,57,letter,5,18,V,L,
5,5,main,49,31,0.783588399999644,['n'],0,left,['9'],5,0.028490199999396282,-99,-99,49,letter,5,18,V,L,
6,5,main,64,16,0.9502086000002237,['c'],1,left,['9'],5,0.565671399999701,-99,-99,64,letter,5,18,V,L,
7,5,main,23,57,0.7669089999999414,['n'],1,right,['0'],6,1.6481071999996857,-99,-99,57,letter,5,18,V,L,
8,5,main,64,16,0.7835175999998683,['c'],1,left,['9'],5,1.783752800000002,-99,-99,64,letter,5,18,V,L,
9,5,main,57,23,0.8172303000001193,['c'],1,left,['0'],6,0.28786330000002636,-99,-99,57,letter,5,18,V,L,
10,5,main,57,23,0.617229800000132,['c'],1,left,['0'],6,0.08417550000012852,-99,-99,57,letter,5,18,V,L,
11,5,main,16,64,0.7835762000004252,['n'],1,right,['0'],6,0.11357529999986582,-99,-99,64,letter,5,18,V,L,
12,5,main,16,64,0.8506134999997812,['n'],1,right,['2'],2,1.059657700000571,-99,-99,64,letter,5,18,V,L,
13,5,main,31,49,1.0837804000002507,['c'],0,right,['9'],5,0.07026700000005803,-99,-99,49,letter,5,18,V,L,
14,5,main,64,16,0.9168252999998003,['c'],1,left,['0'],6,0.3511116999998194,-99,-99,64,letter,5,18,V,L,
15,5,main,23,57,1.083512599999267,['n'],1,right,['0'],6,0.1341850999997405,-99,-99,57,letter,5,18,V,L,
16,5,main,31,49,1.3833664999992834,['n'],1,right,['9'],5,0.10578429999986838,-99,-99,49,letter,5,18,V,L,
17,5,main,23,57,0.7165458999998009,['n'],1,right,['0'],6,0.8254385999998703,-99,-99,57,letter,5,18,V,L,
18,5,main,23,57,0.6834315000005518,['n'],1,right,['0'],6,1.5017475000004197,-99,-99,57,letter,5,18,V,L,
19,5,main,49,31,1.9834787999998298,['c'],1,left,['9'],5,0.10686950000035722,-99,-99,49,letter,5,18,V,L,
20,5,main,57,23,1.0999883000004047,['n'],0,left,['9'],5,0.083167499999945,-99,-99,57,letter,5,18,V,L,
21,5,main,57,23,0.7333369999996648,['c'],1,left,['0'],6,0.04273729999931675,-99,-99,57,letter,5,18,V,L,
22,5,main,16,64,1.7336527999996179,['n'],1,right,['0'],6,0.292105100000299,-99,-99,64,letter,5,18,V,L,
23,5,main,64,16,0.8333272999998371,['c'],1,left,['0'],6,1.0081761999999799,-99,-99,64,letter,5,18,V,L,
24,5,main,31,49,0.7335675000003903,['n'],1,right,['0'],6,0.0267812000001868,-99,-99,49,letter,5,18,V,L,
25,5,main,16,64,0.69982600000003,['n'],1,right,['0'],6,1.214556700000685,-99,-99,64,letter,5,18,V,L,
26,5,main,31,49,0.8670905999997558,['n'],1,right,['0'],6,0.11539499999980762,-99,-99,49,letter,5,18,V,L,
27,5,main,16,64,0.9668622999997751,['n'],1,right,['0'],6,0.1685287000000244,-99,-99,64,letter,5,18,V,L,
28,5,main,16,64,1.199863799999548,['c'],0,right,['9'],5,0.010226299999885669,-99,-99,64,letter,5,18,V,L,
29,5,main,23,57,0.8492397999998502,['n'],1,right,['0'],6,0.007583900000099675,-99,-99,57,letter,5,18,V,L,
30,5,main,49,31,1.1833999999998923,['n'],0,left,['0'],6,1.256663899999694,-99,-99,49,letter,5,18,V,L,
31,5,main,49,31,0.8841974999995728,['c'],1,left,['8'],4,0.04362070000024687,-99,-99,49,letter,5,18,V,L,
32,5,main,64,16,0.6834241000005932,['c'],1,left,['8'],4,0.03914939999958733,-99,-99,64,letter,5,18,V,L,
33,5,main,64,16,0.6003363999998328,['c'],1,left,['8'],4,0.07801540000036766,-99,-99,64,letter,5,18,V,L,
