withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,49,31,5.700123899999994,['n'],0,left,['2'],5,2.5614156999999977,[0.1784912],12.0,49,hard,control,letter,alpha,,,38,18,V,R,
1,0,training,64,16,3.250311799999963,['c'],1,left,['1'],6,1.4713028999999551,[0.39493861],100.0,64,easy,control,letter,alpha,,,38,18,V,R,
2,0,training,64,16,2.0167688000000226,['n'],0,left,['8'],3,2.571114200000011,[0.57756943],0.0,64,easy,control,letter,alpha,,,38,18,V,R,
3,0,training,49,31,1.8001885999999558,['n'],0,left,['1'],6,1.2192282999999406,[0.14833846],8.0,49,hard,control,letter,alpha,,,38,18,V,R,
4,0,training,16,64,1.5998733999999786,['n'],1,right,['1'],6,0.7614348000000746,[-0.1679559],97.0,64,easy,control,letter,alpha,,,38,18,V,R,
5,0,training,31,49,1.0660537999999633,['n'],1,right,['1'],6,0.26371210000002065,[-0.1718788],100.0,49,hard,control,letter,alpha,,,38,18,V,R,
6,0,training,31,49,0.8169146999999839,['n'],1,right,['1'],6,0.06778169999995498,[-0.02925087],88.0,49,hard,control,letter,alpha,,,38,18,V,R,
7,0,training,57,23,1.6177201000000423,['c'],1,left,['1'],6,0.29638709999994717,[0.1685917],100.0,57,medium,control,letter,alpha,,,38,18,V,R,
8,0,training,16,64,1.016789700000004,['n'],1,right,['1'],6,0.2512755999999854,[-0.12164941],99.0,64,easy,control,letter,alpha,,,38,18,V,R,
9,0,training,23,57,0.70052110000006,['n'],1,right,['1'],6,0.28485539999996945,[-0.02440929],69.0,57,medium,control,letter,alpha,,,38,18,V,R,
10,0,training,49,31,0.9835274000000709,['n'],0,left,['1'],6,0.25788399999999,[-0.08093336],95.0,49,hard,control,letter,alpha,,,38,18,V,R,
11,0,training,23,57,0.7667083000000048,['n'],1,right,['1'],6,0.23927360000004683,[-0.04951709],86.0,57,medium,control,letter,alpha,,,38,18,V,R,
12,0,training,23,57,0.7501123000000689,['n'],1,right,['1'],6,0.28697139999997034,[-0.14523488],99.0,57,medium,control,letter,alpha,,,38,18,V,R,
13,0,training,64,16,0.7170488000000432,['n'],0,left,['1'],6,0.23799210000004223,[-0.0734712],94.0,64,easy,control,letter,alpha,,,38,18,V,R,
14,0,training,57,23,1.2830425000000787,['c'],1,left,['1'],6,0.05637350000006336,[0.07678894],100.0,57,medium,control,letter,alpha,,,38,18,V,R,
15,0,training,57,23,0.7500128000000359,['c'],1,left,['1'],6,0.2390048999999408,[0.11167464],98.0,57,medium,control,letter,alpha,,,38,18,V,R,
16,0,training,23,57,0.6332681000000093,['n'],1,right,['1'],6,0.5792008000000806,[-0.09359663],90.0,57,medium,control,letter,alpha,,,38,18,V,R,
17,0,training,31,49,0.9495087999999896,['n'],1,right,['1'],6,0.23771780000004128,[-0.11583867],99.0,49,hard,control,letter,alpha,,,38,18,V,R,
18,0,training,16,64,0.6500495000000228,['n'],1,right,['1'],6,0.09749250000004395,[-0.10126286],100.0,64,easy,control,letter,alpha,,,38,18,V,R,
19,0,training,64,16,1.949662099999955,['c'],1,left,['1'],6,0.4069484999999986,[-0.00390758],47.0,64,easy,control,letter,alpha,,,38,18,V,R,
20,0,training,31,49,1.3507309999999961,['n'],1,right,['2'],5,0.5679954999999381,[-0.03032068],67.0,49,hard,control,letter,alpha,,,38,18,V,R,
21,0,training,49,31,1.5169177000000218,['n'],0,left,['3'],4,0.6997717000000421,[0.1495567],4.0,49,hard,control,letter,alpha,,,38,18,V,R,
22,0,training,31,49,1.1171325000000252,['n'],1,right,['1'],6,0.20209769999996752,[-0.07442517],95.0,49,hard,control,letter,alpha,,,38,18,V,R,
23,0,training,23,57,0.49995450000005803,['n'],1,right,['1'],6,0.293621499999972,[-0.12039278],98.0,57,medium,control,letter,alpha,,,38,18,V,R,
24,0,training,64,16,0.5340208000000075,['n'],0,left,['1'],6,0.26777339999989636,[0.08591539],5.0,64,easy,control,letter,alpha,,,38,18,V,R,
25,0,training,57,23,1.6663394000000835,['c'],1,left,['2'],5,0.5341929999999593,[0.04976528],77.0,57,medium,control,letter,alpha,,,38,18,V,R,
26,0,training,23,57,0.8333815000000868,['n'],1,right,['1'],6,0.1986150999999836,[-0.15490019],100.0,57,medium,control,letter,alpha,,,38,18,V,R,
27,0,training,64,16,1.4838124000000334,['c'],1,left,['2'],5,0.31481459999997696,[0.06501844],89.0,64,easy,control,letter,alpha,,,38,18,V,R,
28,0,training,57,23,1.3995204000000285,['c'],1,left,['2'],5,0.22170140000002903,[0.07821541],95.0,57,medium,control,letter,alpha,,,38,18,V,R,
29,0,training,16,64,0.8997464000000264,['n'],1,right,['1'],6,0.3278247000000647,[-0.10299365],96.0,64,easy,control,letter,alpha,,,38,18,V,R,
30,0,training,57,23,1.4663667999999461,['c'],1,left,['2'],5,0.6155471000000716,[0.16136257],98.0,57,medium,control,letter,alpha,,,38,18,V,R,
31,0,training,16,64,1.000512800000024,['n'],1,right,['2'],5,0.20672509999997146,[-0.07417485],95.0,64,easy,control,letter,alpha,,,38,18,V,R,
