withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,27,53,4.866144000000077,['n'],1,right,['9'],2,5.303152999999952,[-1.36520855],100.0,53,easy,control,colour,alpha,,,36,18,V,R,
1,0,training,33,47,2.9167549999999665,['c'],0,right,['8'],3,4.8043499999999995,[-0.66313016],0.0,47,medium,control,colour,alpha,,,36,18,V,R,
2,0,training,44,36,1.8830877999999984,['c'],1,left,['1'],6,1.8072717000000011,[0.25134674],97.0,44,hard,control,colour,alpha,,,36,18,V,R,
3,0,training,33,47,4.965939700000035,['n'],1,right,['3'],4,3.511513700000023,[-0.2468236],91.0,47,medium,control,colour,alpha,,,36,18,V,R,
4,0,training,53,27,1.8993510999999899,['c'],1,left,['1'],6,1.5568964999999935,[0.1890501],94.0,53,easy,control,colour,alpha,,,36,18,V,R,
5,0,training,44,36,3.616956600000094,['c'],1,left,['3'],4,3.9175319999999374,[0.58388553],100.0,44,hard,control,colour,alpha,,,36,18,V,R,
6,0,training,44,36,2.250342299999943,['c'],1,left,['2'],5,1.8375155999999606,[-0.03379504],39.0,44,hard,control,colour,alpha,,,36,18,V,R,
7,0,training,47,33,2.049316200000021,['c'],1,left,['3'],4,2.521909199999982,[0.44544849],99.0,47,medium,control,colour,alpha,,,36,18,V,R,
8,0,training,36,44,1.9327220000000125,['n'],1,right,['3'],4,1.6780456999999842,[-0.05662696],69.0,44,hard,control,colour,alpha,,,36,18,V,R,
9,0,training,33,47,1.9327279999999973,['c'],0,right,['0'],1,2.212880299999938,[-0.32383867],2.0,47,medium,control,colour,alpha,,,36,18,V,R,
10,0,training,36,44,2.217823199999998,['n'],1,right,['1'],6,1.6264421000000766,[-0.26423892],98.0,44,hard,control,colour,alpha,,,36,18,V,R,
11,0,training,47,33,2.932202000000075,['n'],0,left,['8'],3,2.9710050999999567,[0.49417334],1.0,47,medium,control,colour,alpha,,,36,18,V,R,
12,0,training,27,53,1.4332839999999578,['n'],1,right,['1'],6,1.201702100000034,[-0.17469703],95.0,53,easy,control,colour,alpha,,,36,18,V,R,
13,0,training,27,53,1.0003600999999662,['n'],1,right,['1'],6,0.38456350000001294,[-0.11226024],96.0,53,easy,control,colour,alpha,,,36,18,V,R,
14,0,training,33,47,1.232962999999927,['n'],1,right,['1'],6,0.3757147000000032,[-0.1331512],98.0,47,medium,control,colour,alpha,,,36,18,V,R,
15,0,training,36,44,1.9499081999999817,['c'],0,right,['3'],4,0.5938301999999567,[-0.14860799],3.0,44,hard,control,colour,alpha,,,36,18,V,R,
16,0,training,53,27,1.8334216000000652,['c'],1,left,['2'],5,1.6725334000000203,[0.42684213],100.0,53,easy,control,colour,alpha,,,36,18,V,R,
