withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,31,49,2.550183199999992,['n'],1,right,['8'],4,3.352880000000141,[-0.1726692],70.0,49,hard,minus,shape,alpha,,,31,20,M,R,
1,0,training,31,49,7.565818100000115,['c'],0,right,['8'],4,2.955641000000014,[-0.01677198],48.0,49,hard,minus,shape,alpha,,,31,20,M,R,
2,0,training,57,23,7.000210500000094,['n'],0,left,['8'],4,3.7331566000000294,[0.19461428],29.0,57,medium,minus,shape,alpha,,,31,20,M,R,
3,0,training,23,57,4.333638500000006,['c'],0,right,['9'],5,3.4658206999999948,[-0.39306663],13.0,57,medium,minus,shape,alpha,,,31,20,M,R,
4,0,training,49,31,2.499012999999877,['c'],1,left,['9'],5,2.4021086999998715,[0.11886688],67.0,49,hard,minus,shape,alpha,,,31,20,M,R,
5,0,training,57,23,2.5326096999999663,['n'],0,left,['8'],4,3.539596000000074,[0.21058916],27.0,57,medium,minus,shape,alpha,,,31,20,M,R,
6,0,training,23,57,3.2999745000001894,['n'],1,right,['9'],5,2.6171211000000767,[-0.32574672],86.0,57,medium,minus,shape,alpha,,,31,20,M,R,
7,0,training,23,57,1.7997537999999622,['n'],1,right,['0'],6,1.0242101999999704,[-0.14502433],78.0,57,medium,minus,shape,alpha,,,31,20,M,R,
8,0,training,23,57,1.4329423000001498,['n'],1,right,['9'],5,1.493280299999924,[-0.04344142],58.0,57,medium,minus,shape,alpha,,,31,20,M,R,
9,0,training,57,23,1.7004675000000589,['c'],1,left,['9'],5,1.052308000000039,[0.20892063],86.0,57,medium,minus,shape,alpha,,,31,20,M,R,
10,0,training,62,18,3.4329907999999705,['c'],1,left,['9'],5,2.0009632999999667,[0.42366072],94.0,62,easy,minus,shape,alpha,,,31,20,M,R,
11,0,training,23,57,3.350219200000083,['c'],0,right,['8'],4,2.1463498000000527,[-0.17886961],25.0,57,medium,minus,shape,alpha,,,31,20,M,R,
12,0,training,57,23,1.566484699999819,['c'],1,left,['9'],5,0.8210745999999745,[0.40884901],98.0,57,medium,minus,shape,alpha,,,31,20,M,R,
13,0,training,62,18,1.550457900000083,['c'],1,left,['0'],6,1.2138159999999516,[0.25069005],89.0,62,easy,minus,shape,alpha,,,31,20,M,R,
14,0,training,18,62,2.3502476999999544,['n'],1,right,['8'],4,0.6778982999999243,[-0.08946746],73.0,62,easy,minus,shape,alpha,,,31,20,M,R,
15,0,training,18,62,1.333392799999956,['c'],0,right,['9'],5,0.7974163000001226,[-0.17384183],15.0,62,easy,minus,shape,alpha,,,31,20,M,R,
16,0,training,57,23,3.999290100000053,['c'],1,left,['8'],4,1.1571263000000727,[-0.01232321],47.0,57,medium,minus,shape,alpha,,,31,20,M,R,
17,0,training,62,18,1.2836723000000347,['c'],1,left,['9'],5,0.555552999999918,[0.18585753],90.0,62,easy,minus,shape,alpha,,,31,20,M,R,
18,0,training,31,49,1.3162221000000045,['c'],0,right,['0'],6,1.38388719999989,[-0.03452022],43.0,49,hard,minus,shape,alpha,,,31,20,M,R,
19,0,training,31,49,1.800440700000081,['c'],0,right,['8'],4,0.5753962000001138,[0.06449875],68.0,49,hard,minus,shape,alpha,,,31,20,M,R,
20,0,training,18,62,1.5335574999999153,['n'],1,right,['9'],5,0.722816499999908,[-0.13648796],81.0,62,easy,minus,shape,alpha,,,31,20,M,R,
21,0,training,18,62,1.1505297999999584,['c'],0,right,['9'],5,0.8950889000000188,[-0.01610098],46.0,62,easy,minus,shape,alpha,,,31,20,M,R,
22,0,training,62,18,1.0675035000001571,['c'],1,left,['0'],6,0.6325431000000208,[0.24398557],94.0,62,easy,minus,shape,alpha,,,31,20,M,R,
23,0,training,49,31,2.333976399999983,['c'],1,left,['9'],5,0.3616653999999926,[0.06338028],72.0,49,hard,minus,shape,alpha,,,31,20,M,R,
24,0,training,49,31,1.1669028999999682,['c'],1,left,['0'],6,0.24423299999989467,[0.04392328],69.0,49,hard,minus,shape,alpha,,,31,20,M,R,
25,0,training,31,49,2.2172746999999617,['c'],0,right,['9'],5,0.42500859999995555,[0.01052898],54.0,49,hard,minus,shape,alpha,,,31,20,M,R,
26,0,training,18,62,1.300725600000078,['n'],1,right,['8'],4,0.3476165000001856,[-0.0796032],77.0,62,easy,minus,shape,alpha,,,31,20,M,R,
27,0,training,57,23,1.083132100000057,['c'],1,left,['0'],6,0.9542648000001464,[0.30560199],94.0,57,medium,minus,shape,alpha,,,31,20,M,R,
28,0,training,18,62,1.5503774999999678,['n'],1,right,['9'],5,0.589526400000068,[-0.01917386],56.0,62,easy,minus,shape,alpha,,,31,20,M,R,
29,0,training,23,57,2.4497080000001006,['n'],1,right,['9'],5,0.5710377999998855,[-0.18661521],90.0,57,medium,minus,shape,alpha,,,31,20,M,R,
30,0,training,49,31,1.132747399999971,['c'],1,left,['9'],5,0.5106591000001117,[0.16852719],89.0,49,hard,minus,shape,alpha,,,31,20,M,R,
31,0,training,49,31,1.167132600000059,['c'],1,left,['0'],6,0.2267808999999943,[0.13442725],93.0,49,hard,minus,shape,alpha,,,31,20,M,R,
32,0,training,49,31,1.2167223000001286,['c'],1,left,['9'],5,0.32061300000009396,[0.03757674],64.0,49,hard,minus,shape,alpha,,,31,20,M,R,
33,0,training,31,49,1.1503986000000168,['n'],1,right,['3'],3,0.46103530000004866,[-0.20928283],94.0,49,hard,minus,shape,alpha,,,31,20,M,R,
34,0,training,62,18,1.1671208000000206,['c'],1,left,['9'],5,0.8195635999998103,[0.20959989],89.0,62,easy,minus,shape,alpha,,,31,20,M,R,
35,0,training,62,18,0.9335669999998117,['c'],1,left,['0'],6,0.51658180000004,[0.06390465],69.0,62,easy,minus,shape,alpha,,,31,20,M,R,
0,1,training,23,57,2.300357399999939,['n'],1,right,['9'],5,0.6704763999998704,[0.02352743],44.0,57,medium,minus,shape,alpha,,,31,20,M,R,
1,1,training,18,62,0.9497261999999864,['n'],1,right,['9'],5,0.29288370000017494,[-0.1119699],87.0,62,easy,minus,shape,alpha,,,31,20,M,R,
2,1,training,62,18,0.7669281000000865,['c'],1,left,['0'],6,0.24186460000009902,[0.06191155],76.0,62,easy,minus,shape,alpha,,,31,20,M,R,
3,1,training,57,23,0.8833634000000075,['c'],1,left,['0'],6,0.8122409999998581,[0.04790164],62.0,57,medium,minus,shape,alpha,,,31,20,M,R,
4,1,training,31,49,1.5669218999998975,['c'],0,right,['9'],5,0.21288499999991473,[-0.02201624],39.0,49,hard,minus,shape,alpha,,,31,20,M,R,
5,1,training,62,18,1.21681650000005,['c'],1,left,['8'],4,0.2590024999999514,[0.15031478],93.0,62,easy,minus,shape,alpha,,,31,20,M,R,
6,1,training,49,31,1.016296900000043,['c'],1,left,['0'],6,0.21561479999991207,[0.07546642],81.0,49,hard,minus,shape,alpha,,,31,20,M,R,
7,1,training,18,62,1.2159740000001875,['c'],0,right,['9'],5,0.2298591999999644,[0.00996293],55.0,62,easy,minus,shape,alpha,,,31,20,M,R,
8,1,training,31,49,2.333386700000119,['c'],0,right,['8'],4,0.4391345999999885,[0.02048826],57.0,49,hard,minus,shape,alpha,,,31,20,M,R,
9,1,training,49,31,0.8008287999998629,['c'],1,left,['0'],6,0.20484250000004067,[0.00781266],54.0,49,hard,minus,shape,alpha,,,31,20,M,R,
10,1,training,57,23,0.9003606000001128,['c'],1,left,['0'],6,0.3917008999999325,[0.14291267],89.0,57,medium,minus,shape,alpha,,,31,20,M,R,
11,1,training,23,57,1.1666571000000658,['n'],1,right,['0'],6,0.27297520000001896,[-0.07865321],79.0,57,medium,minus,shape,alpha,,,31,20,M,R,
12,1,training,31,49,1.8162937000001875,['c'],0,right,['9'],5,0.21293830000013259,[0.0180233],59.0,49,hard,minus,shape,alpha,,,31,20,M,R,
13,1,training,62,18,1.0668855999999778,['c'],1,left,['0'],6,0.2009802000000036,[0.0803633],83.0,62,easy,minus,shape,alpha,,,31,20,M,R,
14,1,training,57,23,0.883463600000141,['c'],1,left,['0'],6,0.24559510000017326,[0.04941819],71.0,57,medium,minus,shape,alpha,,,31,20,M,R,
15,1,training,49,31,1.1665393999999196,['c'],1,left,['9'],5,0.22846039999990353,[0.01401799],57.0,49,hard,minus,shape,alpha,,,31,20,M,R,
16,1,training,31,49,0.8670533999998042,['n'],1,right,['0'],6,1.2324155999999675,[-0.29363501],92.0,49,hard,minus,shape,alpha,,,31,20,M,R,
17,1,training,62,18,1.1003396000000976,['c'],1,left,['0'],6,0.5061275999998998,[0.09306149],76.0,62,easy,minus,shape,alpha,,,31,20,M,R,
18,1,training,57,23,1.1835324999999557,['c'],1,left,['0'],6,0.04593650000015259,[0.06032543],93.0,57,medium,minus,shape,alpha,,,31,20,M,R,
19,1,training,23,57,0.9826444999998785,['n'],1,right,['0'],6,0.20457660000010947,[-0.08571232],85.0,57,medium,minus,shape,alpha,,,31,20,M,R,
20,1,training,49,31,0.8172162000000753,['n'],0,left,['0'],6,0.5866389999998773,[-0.12758549],82.0,49,hard,minus,shape,alpha,,,31,20,M,R,
21,1,training,31,49,2.0497760999999173,['n'],1,right,['9'],5,0.34459540000011657,[-0.09058988],80.0,49,hard,minus,shape,alpha,,,31,20,M,R,
22,1,training,57,23,1.8163716000001386,['c'],1,left,['9'],5,0.7776754999999866,[0.1696297],85.0,57,medium,minus,shape,alpha,,,31,20,M,R,
23,1,training,62,18,0.9659478000000945,['c'],1,left,['9'],5,0.2195851000001312,[0.10670092],89.0,62,easy,minus,shape,alpha,,,31,20,M,R,
24,1,training,49,31,0.9497366000000511,['c'],1,left,['0'],6,0.21232929999996486,[0.02631637],63.0,49,hard,minus,shape,alpha,,,31,20,M,R,
25,1,training,23,57,0.951082900000074,['n'],1,right,['0'],6,0.2533523999998124,[-0.0519886],72.0,57,medium,minus,shape,alpha,,,31,20,M,R,
