withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,49,31,12.065663200000017,['c'],1,left,['0'],1,10.16022420000013,[1.29638518],97.0,49,hard,minus,letter,alpha,,,32,20,V,R,
1,0,training,23,57,5.550407899999982,['n'],1,right,['3'],4,4.01742739999986,[-0.32860419],81.0,57,medium,minus,letter,alpha,,,32,20,V,R,
2,0,training,64,16,3.2656650999999783,['n'],0,left,['3'],4,1.1253302000000076,[-0.03354585],57.0,64,easy,minus,letter,alpha,,,32,20,V,R,
3,0,training,57,23,1.766298400000096,['c'],1,left,['3'],4,2.8565417999998317,[0.43995534],91.0,57,medium,minus,letter,alpha,,,32,20,V,R,
4,0,training,64,16,3.1664100000000417,['c'],1,left,['3'],4,2.3509959999998955,[0.39761491],91.0,64,easy,minus,letter,alpha,,,32,20,V,R,
5,0,training,49,31,1.3492857000001095,['c'],1,left,['3'],4,2.4187636999999995,[0.5192185],95.0,49,hard,minus,letter,alpha,,,32,20,V,R,
6,0,training,57,23,1.7339806999998473,['c'],1,left,['2'],5,1.53856339999993,[0.29402001],89.0,57,medium,minus,letter,alpha,,,32,20,V,R,
7,0,training,31,49,1.316484699999819,['n'],1,right,['3'],4,1.8482638000000406,[-0.09952111],66.0,49,hard,minus,letter,alpha,,,32,20,V,R,
8,0,training,16,64,0.9334361999999601,['n'],1,right,['1'],6,0.7040306999999757,[-0.12653942],80.0,64,easy,minus,letter,alpha,,,32,20,V,R,
9,0,training,31,49,1.3999974999999267,['n'],1,right,['3'],4,0.9147780999999213,[-0.19624871],86.0,49,hard,minus,letter,alpha,,,32,20,V,R,
10,0,training,49,31,1.416725900000074,['n'],0,left,['2'],5,1.3728944000001775,[0.07457382],36.0,49,hard,minus,letter,alpha,,,32,20,V,R,
11,0,training,64,16,2.799936000000116,['n'],0,left,['9'],2,2.909384300000056,[0.67812734],3.0,64,easy,minus,letter,alpha,,,32,20,V,R,
12,0,training,31,49,3.449460600000066,['c'],0,right,['3'],4,4.198491399999966,[-0.46993249],11.0,49,hard,minus,letter,alpha,,,32,20,V,R,
13,0,training,23,57,1.3168218999999226,['n'],1,right,['8'],3,1.5046158000000105,[-0.39538902],95.0,57,medium,minus,letter,alpha,,,32,20,V,R,
14,0,training,49,31,2.2672242999999526,['n'],0,left,['3'],4,1.217325399999936,[0.09772218],31.0,49,hard,minus,letter,alpha,,,32,20,V,R,
15,0,training,57,23,3.715799099999913,['n'],0,left,['8'],3,1.0108891000002131,[0.20001564],14.0,57,medium,minus,letter,alpha,,,32,20,V,R,
16,0,training,16,64,1.1666666000000987,['n'],1,right,['2'],5,2.7715910000001713,[-0.69425746],98.0,64,easy,minus,letter,alpha,,,32,20,V,R,
17,0,training,57,23,1.5669646000001194,['c'],1,left,['8'],3,1.8209239000000252,[0.3183267],89.0,57,medium,minus,letter,alpha,,,32,20,V,R,
18,0,training,64,16,1.1166557000001376,['c'],1,left,['2'],5,0.9109031000000414,[0.23925136],91.0,64,easy,minus,letter,alpha,,,32,20,V,R,
19,0,training,23,57,0.999254800000017,['c'],0,right,['2'],5,0.13760679999995773,[0.00668726],54.0,57,medium,minus,letter,alpha,,,32,20,V,R,
20,0,training,57,23,3.3487608999998884,['n'],0,left,['9'],2,0.9495582999998078,[0.06700824],35.0,57,medium,minus,letter,alpha,,,32,20,V,R,
21,0,training,31,49,1.3999587000000702,['n'],1,right,['9'],2,1.1830300000001444,[-0.07624055],65.0,49,hard,minus,letter,alpha,,,32,20,V,R,
22,0,training,16,64,1.5994347999999263,['n'],1,right,['8'],3,0.9832286999999269,[-0.34888665],96.0,64,easy,minus,letter,alpha,,,32,20,V,R,
23,0,training,23,57,1.6826598000000104,['n'],1,right,['3'],4,0.5473339000000124,[-0.0858],74.0,57,medium,minus,letter,alpha,,,32,20,V,R,
24,0,training,16,64,0.8004608999999618,['n'],1,right,['9'],2,0.6607887000000119,[-0.19934501],90.0,64,easy,minus,letter,alpha,,,32,20,V,R,
25,0,training,64,16,1.6513299999999163,['c'],1,left,['2'],5,1.7279724999998507,[0.34912371],92.0,64,easy,minus,letter,alpha,,,32,20,V,R,
26,0,training,16,64,0.8000867000000653,['n'],1,right,['1'],6,0.7858132999999725,[-0.09452744],72.0,64,easy,minus,letter,alpha,,,32,20,V,R,
27,0,training,23,57,1.8493905000000268,['n'],1,right,['2'],5,0.7674458000001323,[-0.22776801],91.0,57,medium,minus,letter,alpha,,,32,20,V,R,
28,0,training,16,64,1.1174277999998594,['n'],1,right,['2'],5,0.8593404000000646,[-0.19864929],87.0,64,easy,minus,letter,alpha,,,32,20,V,R,
29,0,training,49,31,1.8333990000000995,['n'],0,left,['2'],5,0.503305599999976,[0.05661083],33.0,49,hard,minus,letter,alpha,,,32,20,V,R,
