withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,difflevel,condition,task,manip,questionID,questionResp,sub,age,gender,handedness,
0,0,training,49,31,2.0999881000000187,['n'],0,left,['9'],2,1.5243285999999898,[0.1814226],1.0,49,hard,plus,shape,alpha,,,16,18,V,L,
1,0,training,23,57,1.5667826000001241,['c'],0,right,['8'],3,1.5356698000000506,[-0.40420548],0.0,57,medium,plus,shape,alpha,,,16,18,V,L,
2,0,training,57,23,1.150886700000001,['c'],1,left,['9'],2,1.4834143000000495,[0.42350354],100.0,57,medium,plus,shape,alpha,,,16,18,V,L,
3,0,training,49,31,1.2664466999999604,['c'],1,left,['3'],4,2.820281899999827,[0.30715782],100.0,49,hard,plus,shape,alpha,,,16,18,V,L,
4,0,training,62,18,1.1169922000001407,['c'],1,left,['2'],5,1.3258362999999918,[0.41652935],100.0,62,easy,plus,shape,alpha,,,16,18,V,L,
5,0,training,57,23,1.3999711999999818,['c'],1,left,['3'],4,0.7122337999999218,[0.14678854],100.0,57,medium,plus,shape,alpha,,,16,18,V,L,
6,0,training,62,18,1.6340837000000192,['c'],1,left,['8'],3,0.8178669999999784,[0.31025135],100.0,62,easy,plus,shape,alpha,,,16,18,V,L,
7,0,training,18,62,1.3334829000000354,['c'],0,right,['3'],4,0.5469849999999497,[-0.05597188],6.0,62,easy,plus,shape,alpha,,,16,18,V,L,
8,0,training,23,57,3.5321733000000677,['c'],0,right,['8'],3,0.983192999999801,[-0.10667628],2.0,57,medium,plus,shape,alpha,,,16,18,V,L,
9,0,training,18,62,1.3662394000000404,['n'],1,right,['3'],4,1.6488489000000754,[-0.2042645],100.0,62,easy,plus,shape,alpha,,,16,18,V,L,
10,0,training,23,57,1.6511735999999928,['n'],1,right,['8'],3,1.1074533000000883,[-0.09425451],96.0,57,medium,plus,shape,alpha,,,16,18,V,L,
11,0,training,49,31,1.0836510999999973,['c'],1,left,['8'],3,1.747362300000077,[0.01811644],62.0,49,hard,plus,shape,alpha,,,16,18,V,L,
12,0,training,23,57,1.2668904999998176,['c'],0,right,['8'],3,1.9379871999999523,[-0.11375484],5.0,57,medium,plus,shape,alpha,,,16,18,V,L,
13,0,training,57,23,1.7498522000000776,['c'],1,left,['3'],4,0.853859600000078,[0.18375622],100.0,57,medium,plus,shape,alpha,,,16,18,V,L,
14,0,training,23,57,1.150083800000175,['c'],0,right,['3'],4,0.6048318000000563,[0.05731111],93.0,57,medium,plus,shape,alpha,,,16,18,V,L,
15,0,training,23,57,1.6006591000000299,['c'],0,right,['8'],3,1.052110900000116,[-0.04765329],16.0,57,medium,plus,shape,alpha,,,16,18,V,L,
16,0,training,31,49,1.1348645999999007,['n'],1,right,['9'],2,1.2274640000000545,[-0.08110479],93.0,49,hard,plus,shape,alpha,,,16,18,V,L,
17,0,training,62,18,1.2170117000000573,['n'],0,left,['9'],2,1.2333164000001489,[0.09050443],5.0,62,easy,plus,shape,alpha,,,16,18,V,L,
18,0,training,57,23,1.000295499999993,['c'],1,left,['8'],3,1.0388854000000265,[0.19455748],100.0,57,medium,plus,shape,alpha,,,16,18,V,L,
