withinblocktrial,block,running,dotsLeft,dotsRight,rt,resp,cor,cresp,conf_press,cj,RTconf,ev,fb,diff,task,sub,age,gender,handedness,
23,0,training,23,57,2.3671609999992143,['c'],0,right,['9'],5,0.2736428000007436,[0.04772295],84.0,57,shape,1,18,V,R,
24,0,training,18,62,1.3167438000000402,['c'],0,right,['8'],4,1.3057158000001436,[-0.16649444],7.0,62,shape,1,18,V,R,
25,0,training,57,23,1.4333956000000398,['c'],1,left,['8'],4,0.21161709999978484,[0.09619672],98.0,57,shape,1,18,V,R,
26,0,training,18,62,1.98346120000042,['n'],1,right,['8'],4,0.27543639999930747,[-0.12726638],99.0,62,shape,1,18,V,R,
27,0,training,57,23,1.6668091999999888,['c'],1,left,['9'],5,0.381355600000461,[0.14258912],98.0,57,shape,1,18,V,R,
28,0,training,31,49,2.217209499999626,['n'],1,right,['8'],4,1.9172494000004008,[-0.20331171],93.0,49,shape,1,18,V,R,
29,0,training,31,49,3.799980000000687,['c'],0,right,['3'],3,0.9761459000001196,[-0.13823906],7.0,49,shape,1,18,V,R,
30,0,training,23,57,1.4837059999999838,['n'],1,right,['9'],5,0.24564040000041132,[-0.05675928],89.0,57,shape,1,18,V,R,
31,0,training,23,57,1.6668869000004634,['c'],0,right,['9'],5,1.6324531000000206,[0.02419796],58.0,57,shape,1,18,V,R,
32,0,training,23,57,2.3167497000004005,['n'],1,right,['9'],5,1.290142900000319,[-0.04358409],67.0,57,shape,1,18,V,R,
33,0,training,62,18,1.034205999999358,['c'],1,left,['9'],5,0.27656070000011823,[0.07570601],93.0,62,shape,1,18,V,R,
34,0,training,62,18,1.0000283999997919,['c'],1,left,['9'],5,0.2652094999994006,[0.05715701],88.0,62,shape,1,18,V,R,
35,0,training,57,23,0.800259399999959,['c'],1,left,['9'],5,0.8702063000000635,[0.09148981],85.0,57,shape,1,18,V,R,
0,1,training,49,31,1.43458819999978,['c'],1,left,['9'],5,1.0339978000001793,[0.22598981],98.0,49,shape,1,18,V,R,
1,1,training,62,18,1.3838656000007177,['c'],1,left,['0'],6,2.3044731999998476,[0.58558054],100.0,62,shape,1,18,V,R,
2,1,training,62,18,1.416704799999934,['c'],1,left,['0'],6,0.37061110000013286,[0.15271359],99.0,62,shape,1,18,V,R,
3,1,training,57,23,0.6337099000002127,['c'],1,left,['0'],6,0.6257136000003811,[0.0722259],84.0,57,shape,1,18,V,R,
4,1,training,49,31,1.0830407000003106,['c'],1,left,['9'],5,0.5968673999996099,[0.1665561],98.0,49,shape,1,18,V,R,
5,1,training,49,31,0.7007013000002189,['c'],1,left,['0'],6,0.3129137999994782,[0.03368408],75.0,49,shape,1,18,V,R,
6,1,training,18,62,1.1165593000005174,['c'],0,right,['0'],6,0.35908049999943614,[-0.04041262],23.0,62,shape,1,18,V,R,
7,1,training,49,31,1.2501653000008446,['c'],1,left,['8'],4,0.990617100000236,[0.17523306],96.0,49,shape,1,18,V,R,
8,1,training,23,57,1.716034999999465,['n'],1,right,['9'],5,0.3300037999997585,[-0.03934743],77.0,57,shape,1,18,V,R,
9,1,training,57,23,2.1338370000003124,['c'],1,left,['9'],5,0.23872170000049664,[0.10795137],98.0,57,shape,1,18,V,R,
10,1,training,23,57,1.3668184000007386,['n'],1,right,['8'],4,1.0141671999999744,[-0.04952669],71.0,57,shape,1,18,V,R,
11,1,training,62,18,1.5832715999995344,['c'],1,left,['9'],5,0.6618314999996073,[0.1419301],96.0,62,shape,1,18,V,R,
12,1,training,18,62,0.8838762999994287,['c'],0,right,['9'],5,0.2557912000002034,[0.00068097],51.0,62,shape,1,18,V,R,
13,1,training,31,49,0.9002964999999676,['c'],0,right,['8'],4,0.7447051000008287,[-0.01297927],43.0,49,shape,1,18,V,R,
14,1,training,31,49,0.883555599999454,['c'],0,right,['8'],4,0.23928720000003523,[-0.03487572],22.0,49,shape,1,18,V,R,
15,1,training,23,57,1.5334178000002794,['n'],1,right,['3'],3,3.0238939000000755,[-0.13637197],80.0,57,shape,1,18,V,R,
16,1,training,23,57,1.9164565999999468,['n'],1,right,['3'],3,2.6093001999997796,[-0.54107099],100.0,57,shape,1,18,V,R,
17,1,training,57,23,1.3335132000001977,['c'],1,left,['9'],5,0.4590552999998181,[0.18323242],99.0,57,shape,1,18,V,R,
18,1,training,57,23,0.7508748999998716,['c'],1,left,['9'],5,0.3699667999999292,[0.11225335],97.0,57,shape,1,18,V,R,
19,1,training,62,18,0.60082599999987,['c'],1,left,['0'],6,0.7381648999999015,[0.22037592],99.0,62,shape,1,18,V,R,
20,1,training,49,31,2.8166848000000755,['c'],1,left,['3'],3,0.2357241999998223,[0.0458251],85.0,49,shape,1,18,V,R,
21,1,training,57,23,0.8496897000004537,['c'],1,left,['0'],6,1.1280890000007275,[0.11920857],88.0,57,shape,1,18,V,R,
22,1,training,62,18,0.6835218000005625,['c'],1,left,['0'],6,0.423234599999887,[0.13973518],98.0,62,shape,1,18,V,R,
23,1,training,31,49,0.6167935000003126,['c'],0,right,['0'],6,0.5009468999996898,[-0.10100601],7.0,49,shape,1,18,V,R,
24,1,training,31,49,2.150384800000211,['n'],1,right,['8'],4,1.027031800000259,[-0.17661693],96.0,49,shape,1,18,V,R,
25,1,training,23,57,3.350564499999564,['n'],1,right,['3'],3,0.1558428999996977,[-0.01391411],65.0,57,shape,1,18,V,R,
26,1,training,57,23,1.4167508999998972,['c'],1,left,['9'],5,0.48420160000023316,[0.04571122],77.0,57,shape,1,18,V,R,
27,1,training,31,49,1.3664802000002965,['n'],1,right,['8'],4,1.282148899999811,[-0.14532877],91.0,49,shape,1,18,V,R,
28,1,training,31,49,1.499954799999614,['c'],0,right,['8'],4,0.5058641999994506,[0.00457156],53.0,49,shape,1,18,V,R,
29,1,training,18,62,1.1337582000005568,['n'],1,right,['9'],5,0.4478890999998839,[-0.24649694],100.0,62,shape,1,18,V,R,
30,1,training,49,31,2.5842947999999524,['c'],1,left,['8'],4,0.2865209000001414,[0.05333023],86.0,49,shape,1,18,V,R,
31,1,training,23,57,1.5674749999998312,['n'],1,right,['8'],4,0.6836995000003299,[-0.13921806],95.0,57,shape,1,18,V,R,
32,1,training,62,18,1.3675530999998955,['c'],1,left,['8'],4,0.9282358999998905,[0.06427352],77.0,62,shape,1,18,V,R,
33,1,training,18,62,0.8336403000002974,['n'],1,right,['0'],6,0.8494680000003427,[-0.21945695],99.0,62,shape,1,18,V,R,
34,1,training,18,62,1.1005137999991348,['n'],1,right,['0'],6,0.2025641000000178,[-0.10308934],98.0,62,shape,1,18,V,R,
35,1,training,18,62,1.4666640000004918,['n'],1,right,['9'],5,0.2874623999996402,[-0.10369145],97.0,62,shape,1,18,V,R,
0,2,training,23,57,0.9509800999994695,['c'],0,right,['8'],4,0.3936111000002711,[-0.0289337],30.0,57,shape,1,18,V,R,
1,2,training,57,23,1.4998077000000194,['n'],0,left,['3'],3,0.2935766999999032,[-0.02312418],68.0,57,shape,1,18,V,R,
2,2,training,18,62,2.0501100999999835,['n'],1,right,['0'],6,0.7995479999999588,[-0.23688723],99.0,62,shape,1,18,V,R,
3,2,training,23,57,0.9670292999999219,['n'],1,right,['0'],6,0.7194755000000441,[-0.07962411],84.0,57,shape,1,18,V,R,
4,2,training,18,62,0.9499931999998807,['n'],1,right,['0'],6,0.3079318999998577,[-0.18532118],100.0,62,shape,1,18,V,R,
5,2,training,49,31,0.7999255999993693,['n'],0,left,['0'],6,0.23879010000018752,[0.03745145],20.0,49,shape,1,18,V,R,
6,2,training,23,57,0.7003817000004346,['n'],1,right,['0'],6,0.20869349999975384,[-0.10735499],99.0,57,shape,1,18,V,R,
7,2,training,57,23,1.684072600000036,['c'],1,left,['0'],6,0.18862840000019787,[0.06527978],94.0,57,shape,1,18,V,R,
8,2,training,31,49,2.1333769000002576,['n'],1,right,['3'],3,0.6630626999995002,[-0.17835664],98.0,49,shape,1,18,V,R,
9,2,training,62,18,1.5331869000001461,['c'],1,left,['0'],6,0.23103459999947518,[0.11251273],99.0,62,shape,1,18,V,R,
10,2,training,62,18,0.7670507000002544,['c'],1,left,['0'],6,0.42241179999928136,[0.18137989],99.0,62,shape,1,18,V,R,
11,2,training,18,62,0.8838664000004428,['n'],1,right,['9'],5,0.5057998000002044,[-0.2102282],100.0,62,shape,1,18,V,R,
12,2,training,49,31,1.2176595000000816,['c'],1,left,['0'],6,0.3644282999994175,[0.0819713],92.0,49,shape,1,18,V,R,
13,2,training,31,49,1.9990576999998666,['n'],1,right,['3'],3,0.5975380999998379,[-0.04338894],73.0,49,shape,1,18,V,R,
14,2,training,49,31,0.950491200000215,['c'],1,left,['0'],6,0.25525999999990745,[0.01296081],61.0,49,shape,1,18,V,R,
15,2,training,31,49,2.1167282999995223,['c'],0,right,['0'],6,0.21583499999997002,[-0.023545],29.0,49,shape,1,18,V,R,
16,2,training,31,49,0.9505490000001373,['n'],1,right,['0'],6,0.25696699999934935,[-0.11618103],98.0,49,shape,1,18,V,R,
17,2,training,57,23,1.3830336000000898,['c'],1,left,['0'],6,0.07040489999963029,[0.02317304],83.0,57,shape,1,18,V,R,
18,2,training,49,31,1.016743199999837,['c'],1,left,['8'],4,0.6751142000002801,[0.02389962],63.0,49,shape,1,18,V,R,
19,2,training,57,23,0.9997108999996271,['c'],1,left,['0'],6,0.23155560000031983,[0.10216157],98.0,57,shape,1,18,V,R,
20,2,training,23,57,0.9503445999998803,['c'],0,right,['0'],6,0.22393170000032114,[0.0556945],89.0,57,shape,1,18,V,R,
21,2,training,18,62,0.850831300000209,['n'],1,right,['9'],5,0.22041389999958483,[0.03719849],19.0,62,shape,1,18,V,R,
22,2,training,57,23,0.9664769000000888,['c'],1,left,['0'],6,0.08411879999948724,[0.06248846],98.0,57,shape,1,18,V,R,
23,2,training,49,31,1.034255700000358,['c'],1,left,['3'],3,0.3192343000000619,[0.11423302],97.0,49,shape,1,18,V,R,
24,2,training,31,49,1.1505775000005087,['n'],1,right,['8'],4,1.083654000000024,[-0.12963285],90.0,49,shape,1,18,V,R,
25,2,training,62,18,1.0009281000002375,['c'],1,left,['0'],6,0.23941039999954228,[-0.02880558],26.0,62,shape,1,18,V,R,
26,2,training,23,57,0.9999429999998029,['n'],1,right,['0'],6,1.1573801000004096,[-0.26447822],99.0,57,shape,1,18,V,R,
27,2,training,62,18,1.016283900000417,['c'],1,left,['0'],6,0.37385420000009617,[0.12206874],97.0,62,shape,1,18,V,R,
28,2,training,49,31,2.8334168999999747,['n'],0,left,['3'],3,0.25335850000010396,[-0.09084083],96.0,49,shape,1,18,V,R,
29,2,training,18,62,2.100080999999591,['n'],1,right,['3'],3,0.26253389999965293,[-0.19184559],100.0,62,shape,1,18,V,R,
30,2,training,31,49,1.03394230000049,['c'],0,right,['0'],6,0.058301899999605666,[0.0547885],98.0,49,shape,1,18,V,R,
31,2,training,62,18,0.6664467000000514,['c'],1,left,['0'],6,0.19665939999958937,[0.07377023],95.0,62,shape,1,18,V,R,
32,2,training,18,62,1.2672922000001563,['c'],0,right,['8'],4,0.30574049999995623,[0.04915782],83.0,62,shape,1,18,V,R,
33,2,training,57,23,2.333400800000163,['c'],1,left,['3'],3,0.33572710000044026,[0.09941526],96.0,57,shape,1,18,V,R,
34,2,training,23,57,1.450098600000274,['n'],1,right,['0'],6,0.22414130000015575,[-0.04606797],85.0,57,shape,1,18,V,R,
35,2,training,62,18,2.1158157999998366,['c'],1,left,['8'],4,0.2980484999998225,[0.12961431],99.0,62,shape,1,18,V,R,
0,3,main,23,57,5.5496979999998075,['c'],0,right,['9'],5,0.8456288999996104,-99,-99,57,shape,1,18,V,R,
1,3,main,62,18,2.58372799999961,['c'],1,left,['9'],5,0.10097299999961251,-99,-99,62,shape,1,18,V,R,
2,3,main,62,18,0.8339617000001454,['c'],1,left,['9'],5,0.22395740000047226,-99,-99,62,shape,1,18,V,R,
3,3,main,23,57,2.6334876999999324,['c'],0,right,['3'],3,0.1905796000000919,-99,-99,57,shape,1,18,V,R,
4,3,main,62,18,1.5167222999998557,['c'],1,left,['0'],6,0.7466626000004908,-99,-99,62,shape,1,18,V,R,
5,3,main,49,31,1.5503811000007772,['c'],1,left,['0'],6,0.2551334999998289,-99,-99,49,shape,1,18,V,R,
6,3,main,31,49,3.7830425000001924,['n'],1,right,['3'],3,0.20632370000021183,-99,-99,49,shape,1,18,V,R,
7,3,main,49,31,1.850652699999955,['c'],1,left,['0'],6,0.26887019999958284,-99,-99,49,shape,1,18,V,R,
8,3,main,18,62,1.0662095999996382,['n'],1,right,['9'],5,0.5842553000002226,-99,-99,62,shape,1,18,V,R,
9,3,main,18,62,1.2677685999997266,['n'],1,right,['9'],5,0.25410999999985506,-99,-99,62,shape,1,18,V,R,
10,3,main,57,23,0.9508544000000256,['c'],1,left,['0'],6,0.25437009999950533,-99,-99,57,shape,1,18,V,R,
11,3,main,31,49,1.6335065000002942,['n'],1,right,['3'],3,0.3553561999997328,-99,-99,49,shape,1,18,V,R,
12,3,main,18,62,1.2340063999999984,['n'],1,right,['8'],4,0.3086455000002388,-99,-99,62,shape,1,18,V,R,
13,3,main,31,49,1.1009546000004775,['n'],1,right,['8'],4,0.2848218999997698,-99,-99,49,shape,1,18,V,R,
14,3,main,31,49,2.349304700000175,['n'],1,right,['8'],4,0.46783870000035677,-99,-99,49,shape,1,18,V,R,
15,3,main,57,23,1.0668467000004966,['c'],1,left,['8'],4,0.42268630000035046,-99,-99,57,shape,1,18,V,R,
16,3,main,49,31,0.850712399999793,['c'],1,left,['8'],4,0.5965367999997397,-99,-99,49,shape,1,18,V,R,
17,3,main,31,49,1.0338502000004155,['c'],0,right,['3'],3,0.3554579999999987,-99,-99,49,shape,1,18,V,R,
18,3,main,31,49,1.0340329999999085,['c'],0,right,['8'],4,0.3804885000008653,-99,-99,49,shape,1,18,V,R,
19,3,main,57,23,4.7831060999997135,['c'],1,left,['3'],3,0.3826197999997021,-99,-99,57,shape,1,18,V,R,
20,3,main,18,62,1.8492962000000261,['n'],1,right,['3'],3,0.4855698000001212,-99,-99,62,shape,1,18,V,R,
21,3,main,62,18,0.8838943999999174,['c'],1,left,['9'],5,0.7512862000003224,-99,-99,62,shape,1,18,V,R,
22,3,main,23,57,1.1841162000000622,['n'],1,right,['8'],4,0.35418359999948734,-99,-99,57,shape,1,18,V,R,
23,3,main,18,62,1.483575600000222,['c'],0,right,['8'],4,4.889380699999492,-99,-99,62,shape,1,18,V,R,
24,3,main,62,18,1.5499795999994603,['c'],1,left,['9'],5,1.3690983999995296,-99,-99,62,shape,1,18,V,R,
25,3,main,49,31,0.817613899999742,['c'],1,left,['8'],4,0.22593739999956597,-99,-99,49,shape,1,18,V,R,
26,3,main,57,23,0.7173757999998998,['c'],1,left,['8'],4,0.22098509999977978,-99,-99,57,shape,1,18,V,R,
27,3,main,49,31,1.200665499999559,['c'],1,left,['3'],3,0.24468010000055074,-99,-99,49,shape,1,18,V,R,
28,3,main,23,57,1.183925299999828,['c'],0,right,['3'],3,0.07566510000015114,-99,-99,57,shape,1,18,V,R,
29,3,main,23,57,3.282699800000046,['n'],1,right,['3'],3,0.18245330000081594,-99,-99,57,shape,1,18,V,R,
30,3,main,49,31,1.6334593000001405,['c'],1,left,['8'],4,1.3099105999999665,-99,-99,49,shape,1,18,V,R,
31,3,main,62,18,0.7008615999993708,['c'],1,left,['0'],6,0.3182517999994161,-99,-99,62,shape,1,18,V,R,
32,3,main,57,23,0.7676536999997552,['c'],1,left,['0'],6,0.25923279999915394,-99,-99,57,shape,1,18,V,R,
33,3,main,18,62,1.183698999999251,['c'],0,right,['3'],3,1.1301321999999345,-99,-99,62,shape,1,18,V,R,
34,3,main,23,57,1.8501579000003403,['n'],1,right,['0'],6,0.13141640000048938,-99,-99,57,shape,1,18,V,R,
35,3,main,57,23,1.8165705999999773,['c'],1,left,['0'],6,0.9658061999998608,-99,-99,57,shape,1,18,V,R,
0,4,main,18,62,2.5499944999992294,['n'],1,right,['3'],3,0.018305300000065472,-99,-99,62,shape,1,18,V,R,
1,4,main,18,62,1.1000137000000905,['n'],1,right,['8'],4,0.40610060000017256,-99,-99,62,shape,1,18,V,R,
2,4,main,18,62,0.9676689999996597,['n'],1,right,['8'],4,0.35172529999999824,-99,-99,62,shape,1,18,V,R,
3,4,main,49,31,1.2505793000000267,['c'],1,left,['8'],4,0.2879726999999548,-99,-99,49,shape,1,18,V,R,
4,4,main,31,49,1.733214500000031,['n'],1,right,['3'],3,0.27180800000041927,-99,-99,49,shape,1,18,V,R,
5,4,main,23,57,1.032635599999594,['n'],1,right,['3'],3,0.33199510000031296,-99,-99,57,shape,1,18,V,R,
6,4,main,18,62,0.833429299999807,['n'],1,right,['3'],3,0.38177040000027773,-99,-99,62,shape,1,18,V,R,
7,4,main,62,18,1.0501383000000715,['c'],1,left,['0'],6,0.5326332000004186,-99,-99,62,shape,1,18,V,R,
8,4,main,49,31,0.6669279000007009,['c'],1,left,['0'],6,0.24487339999996038,-99,-99,49,shape,1,18,V,R,
9,4,main,57,23,2.4330128999999943,['n'],0,left,['3'],3,0.2660569999998188,-99,-99,57,shape,1,18,V,R,
10,4,main,49,31,1.1664316000005783,['c'],1,left,['0'],6,0.19322990000000573,-99,-99,49,shape,1,18,V,R,
11,4,main,49,31,4.067043900000499,['c'],1,left,['8'],4,0.39168599999993603,-99,-99,49,shape,1,18,V,R,
12,4,main,62,18,0.8172412000003533,['c'],1,left,['0'],6,0.2479972999999518,-99,-99,62,shape,1,18,V,R,
13,4,main,57,23,0.8178946999996697,['c'],1,left,['0'],6,0.14166720000048372,-99,-99,57,shape,1,18,V,R,
14,4,main,57,23,1.0000836999997773,['c'],1,left,['8'],4,0.8484967000003962,-99,-99,57,shape,1,18,V,R,
15,4,main,18,62,3.583657199999834,['n'],1,right,['8'],4,0.38391430000046967,-99,-99,62,shape,1,18,V,R,
16,4,main,31,49,2.1502733999996053,['c'],0,right,['3'],3,0.2349754999995639,-99,-99,49,shape,1,18,V,R,
17,4,main,57,23,1.5838004999995974,['c'],1,left,['0'],6,0.2587007000001904,-99,-99,57,shape,1,18,V,R,
18,4,main,62,18,0.8500358000001142,['c'],1,left,['0'],6,0.2630320999996911,-99,-99,62,shape,1,18,V,R,
19,4,main,57,23,1.9501432999995814,['c'],1,left,['8'],4,0.22255419999964943,-99,-99,57,shape,1,18,V,R,
20,4,main,23,57,0.9675523999994766,['n'],1,right,['8'],4,0.19166839999979857,-99,-99,57,shape,1,18,V,R,
21,4,main,18,62,0.9003813999997874,['n'],1,right,['8'],4,0.11663359999965905,-99,-99,62,shape,1,18,V,R,
22,4,main,31,49,1.6167052000000695,['n'],1,right,['8'],4,0.23931739999989077,-99,-99,49,shape,1,18,V,R,
23,4,main,23,57,1.533281199999692,['n'],1,right,['9'],5,1.593402900000001,-99,-99,57,shape,1,18,V,R,
24,4,main,31,49,0.7010131999995792,['n'],1,right,['0'],6,0.4142369000001054,-99,-99,49,shape,1,18,V,R,
25,4,main,31,49,1.4665959000003568,['c'],0,right,['8'],4,0.24336769999990793,-99,-99,49,shape,1,18,V,R,
26,4,main,62,18,1.0336309000003894,['c'],1,left,['0'],6,0.225102300000799,-99,-99,62,shape,1,18,V,R,
27,4,main,23,57,2.016662500000166,['n'],1,right,['3'],3,0.07222460000048159,-99,-99,57,shape,1,18,V,R,
28,4,main,31,49,2.3823327000000063,['n'],1,right,['3'],3,0.8866198999994594,-99,-99,49,shape,1,18,V,R,
29,4,main,49,31,1.2500195999991774,['c'],1,left,['8'],4,0.8176504999992176,-99,-99,49,shape,1,18,V,R,
30,4,main,62,18,1.4497812999998132,['c'],1,left,['8'],4,0.2793111000000863,-99,-99,62,shape,1,18,V,R,
31,4,main,23,57,1.8664890999998534,['n'],1,right,['8'],4,0.08175350000055914,-99,-99,57,shape,1,18,V,R,
32,4,main,57,23,1.1836275000005116,['c'],1,left,['9'],5,0.35145729999931064,-99,-99,57,shape,1,18,V,R,
33,4,main,62,18,0.8007761999997456,['c'],1,left,['0'],6,5.313763199999812,-99,-99,62,shape,1,18,V,R,
34,4,main,23,57,1.067015600000559,['n'],1,right,['9'],5,0.27515510000012,-99,-99,57,shape,1,18,V,R,
35,4,main,49,31,1.0171581000004153,['c'],1,left,['8'],4,0.35205799999948795,-99,-99,49,shape,1,18,V,R,
0,5,main,49,31,1.0168703999997888,['n'],0,left,['8'],4,0.34062489999996615,-99,-99,49,shape,1,18,V,R,
1,5,main,23,57,0.8491006000003836,['n'],1,right,['9'],5,0.19769650000034744,-99,-99,57,shape,1,18,V,R,
2,5,main,57,23,0.7835670000004029,['c'],1,left,['9'],5,0.2705759999998918,-99,-99,57,shape,1,18,V,R,
3,5,main,31,49,2.050024299999677,['n'],1,right,['3'],3,0.25818600000002334,-99,-99,49,shape,1,18,V,R,
4,5,main,57,23,0.7671104000000923,['c'],1,left,['9'],5,0.2179777000001195,-99,-99,57,shape,1,18,V,R,
5,5,main,49,31,1.3670804000003045,['c'],1,left,['8'],4,0.28294540000024426,-99,-99,49,shape,1,18,V,R,
6,5,main,57,23,0.7171304000003147,['c'],1,left,['0'],6,0.3711216000001514,-99,-99,57,shape,1,18,V,R,
7,5,main,23,57,1.9831003000008423,['n'],1,right,['0'],6,0.14970619999985502,-99,-99,57,shape,1,18,V,R,
8,5,main,23,57,0.9991790000003675,['c'],0,right,['9'],5,0.4238123999994059,-99,-99,57,shape,1,18,V,R,
9,5,main,23,57,2.2841119000004255,['n'],1,right,['9'],5,0.5723484999998618,-99,-99,57,shape,1,18,V,R,
10,5,main,62,18,0.9170739000001049,['c'],1,left,['0'],6,0.38533280000046943,-99,-99,62,shape,1,18,V,R,
11,5,main,18,62,1.0165076000002955,['n'],1,right,['0'],6,0.44161719999920024,-99,-99,62,shape,1,18,V,R,
12,5,main,49,31,1.8007508000000598,['c'],1,left,['8'],4,0.2727537000000666,-99,-99,49,shape,1,18,V,R,
13,5,main,31,49,1.1668415000003733,['c'],0,right,['9'],5,0.21595179999985703,-99,-99,49,shape,1,18,V,R,
14,5,main,57,23,0.950011099999756,['c'],1,left,['0'],6,0.28135980000024574,-99,-99,57,shape,1,18,V,R,
15,5,main,31,49,1.3172567999999956,['c'],0,right,['8'],4,0.9055998000003456,-99,-99,49,shape,1,18,V,R,
16,5,main,18,62,1.133549099999982,['n'],1,right,['9'],5,0.40889859999970213,-99,-99,62,shape,1,18,V,R,
17,5,main,62,18,1.0506728000000294,['c'],1,left,['0'],6,0.5591446999997061,-99,-99,62,shape,1,18,V,R,
18,5,main,18,62,2.3500919999996768,['n'],1,right,['3'],3,0.011559800000213727,-99,-99,62,shape,1,18,V,R,
19,5,main,18,62,1.6338191000004372,['n'],1,right,['8'],4,0.05796170000030543,-99,-99,62,shape,1,18,V,R,
20,5,main,62,18,2.683587699999407,['c'],1,left,['3'],3,0.22080989999994927,-99,-99,62,shape,1,18,V,R,
21,5,main,23,57,0.7831509999996342,['n'],1,right,['8'],4,0.34127449999959936,-99,-99,57,shape,1,18,V,R,
22,5,main,57,23,0.9173452000004545,['c'],1,left,['0'],6,0.4516070999998192,-99,-99,57,shape,1,18,V,R,
23,5,main,49,31,0.8670947999999044,['c'],1,left,['0'],6,0.28717000000051485,-99,-99,49,shape,1,18,V,R,
24,5,main,31,49,2.5505770999998276,['c'],0,right,['8'],4,0.20639349999964907,-99,-99,49,shape,1,18,V,R,
25,5,main,62,18,1.050584099999469,['c'],1,left,['0'],6,0.28486139999949955,-99,-99,62,shape,1,18,V,R,
26,5,main,62,18,0.7161968000000343,['c'],1,left,['0'],6,0.27693380000073375,-99,-99,62,shape,1,18,V,R,
27,5,main,31,49,2.0663573000001634,['n'],1,right,['3'],3,0.5519936999999118,-99,-99,49,shape,1,18,V,R,
28,5,main,23,57,0.7842865000002348,['c'],0,right,['9'],5,0.6108479999993506,-99,-99,57,shape,1,18,V,R,
29,5,main,18,62,0.7341517999993812,['c'],0,right,['0'],6,0.5251846999999543,-99,-99,62,shape,1,18,V,R,
30,5,main,57,23,1.9008787000002485,['c'],1,left,['9'],5,1.3089672999994946,-99,-99,57,shape,1,18,V,R,
31,5,main,18,62,1.6667151999999987,['c'],0,right,['9'],5,0.5028267999996388,-99,-99,62,shape,1,18,V,R,
32,5,main,49,31,0.7001964000000953,['c'],1,left,['9'],5,0.24716630000057194,-99,-99,49,shape,1,18,V,R,
33,5,main,62,18,0.6500115999997433,['c'],1,left,['9'],5,0.27532289999999193,-99,-99,62,shape,1,18,V,R,
34,5,main,31,49,0.900055600000087,['n'],1,right,['9'],5,0.19701569999961066,-99,-99,49,shape,1,18,V,R,
